           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
      DRIFT_160          DRIFT        1688.59        40.5397        1.95117         12.474        14.2974      -0.704879        11.9564        1.77897     -0.0854986   -1.42621e-05   -4.79782e-08
   YI11_DH14_E1           MULT        1688.59        40.5397        1.95117         12.474        14.2974      -0.704879        11.9564        1.77897     -0.0854986   -1.42621e-05   -4.79793e-08
      YI11_DH14          SBEND        1698.03        14.2378       0.833448        12.5383        36.9374       -1.69326        12.0237        1.15438      -0.046805   -1.47151e-05   -4.79793e-08
   YI11_DH14_E2           MULT        1698.03        14.2378       0.833448        12.5383        36.9374       -1.69326        12.0237        1.15438      -0.046805   -1.47151e-05    -4.7982e-08
      DRIFT_146          DRIFT        1699.04        12.6697       0.712739        12.5503        40.4796       -1.79944        12.0279        1.10691      -0.046805   -1.47638e-05    -4.7982e-08
      YI11_BV14          DRIFT        1699.04        12.6697       0.712739        12.5503        40.4796       -1.79944        12.0279        1.10691      -0.046805   -1.47638e-05    -4.7982e-08
       DRIFT_19          DRIFT        1699.27        12.3533       0.685812        12.5532        41.2991       -1.82312        12.0288        1.09632      -0.046805   -1.47746e-05    -4.7982e-08
     YI11_SXD14           SEXT        1700.02        11.3915       0.596544        12.5633        44.0927       -1.90164        12.0316        1.06122      -0.046805   -1.48106e-05   -4.79493e-08
       DRIFT_20          DRIFT        1700.15        11.2372       0.580946        12.5651        44.5929       -1.91536        12.0321        1.05508      -0.046805   -1.48169e-05   -4.79493e-08
      YI11_QD14           QUAD        1701.26        11.1602      -0.509307        12.5812        44.4306        2.05674         12.036        1.05485      0.0463741   -1.41429e-05    1.25222e-06
       DRIFT_21          DRIFT        1701.81        11.7492      -0.570837        12.5887        42.2227        1.99256         12.038        1.08013      0.0463741   -1.34602e-05    1.25222e-06
      YI11_TV14         KICKER        1701.81        11.7492      -0.570837        12.5887        42.2227        1.99256         12.038        1.08013      0.0463741   -1.34602e-05    1.25222e-06
      DRIFT_161          DRIFT        1703.38         13.829      -0.748704        12.6085        36.2338        1.80702        12.0444        1.15323      0.0463741   -1.14864e-05    1.25222e-06
   YI11_DH13_E1           MULT        1703.38         13.829      -0.748704        12.6085        36.2338        1.80702        12.0444        1.15323      0.0463741   -1.14864e-05    1.25222e-06
      YI11_DH13          SBEND        1712.82        37.9828       -1.80849         12.676        12.6066       0.695699        12.1172        1.77376      0.0850681    3.35288e-07    1.25222e-06
   YI11_DH13_E2           MULT        1712.82        37.9828       -1.80849         12.676        12.6066       0.695699        12.1172        1.77376      0.0850681    3.35288e-07    1.25222e-06
      DRIFT_142          DRIFT        1713.84        41.7667       -1.92252        12.6801        11.3165       0.576316        12.1307        1.86003      0.0850681    1.60523e-06    1.25222e-06
      YI11_BH13          DRIFT        1713.84        41.7667       -1.92252        12.6801        11.3165       0.576316        12.1307        1.86003      0.0850681    1.60523e-06    1.25222e-06
       DRIFT_19          DRIFT        1714.06        42.6423       -1.94796        12.6809        11.0618       0.549685         12.134        1.87927      0.0850681    1.88852e-06    1.25222e-06
     YI11_SXF13           SEXT        1714.81        45.6274       -2.03228        12.6836        10.3035       0.461398        12.1451        1.94307      0.0850681    2.82768e-06    1.25223e-06
       DRIFT_20          DRIFT        1714.95         46.162       -2.04702        12.6841        10.1846       0.445971        12.1472        1.95422      0.0850681    2.99178e-06    1.25223e-06
      YI11_QF13           QUAD        1716.06        46.2645        1.95765        12.6879        10.2889      -0.542942        12.1648        1.95411      -0.085274    4.54882e-06    1.57566e-06
       DRIFT_21          DRIFT         1716.6        44.1608        1.90069        12.6898        10.9184      -0.611557        12.1729        1.90761      -0.085274    5.40795e-06    1.57566e-06
      YI11_TH13         KICKER         1716.6        44.1608        1.90069        12.6898        10.9184      -0.611557        12.1729        1.90761      -0.085274    5.40795e-06    1.57566e-06
     YI11_QGT13           MULT         1716.6        44.1608        1.90069        12.6898        10.9184      -0.611557        12.1729        1.90761      -0.085274    5.40795e-06    1.57566e-06
      DRIFT_162          DRIFT        1718.18        38.4286        1.73606        12.6959        13.1589      -0.809909        12.1939         1.7732      -0.085274    7.89147e-06    1.57566e-06
   YI11_DH12_E1           MULT        1718.18        38.4286        1.73606        12.6959        13.1589      -0.809909        12.1939         1.7732      -0.085274    7.89147e-06    1.57566e-06
      YI11_DH12          SBEND        1727.62         14.929       0.751872        12.7603        39.6669       -1.99795        12.2617        1.15073     -0.0465797    2.27667e-05    1.57566e-06
   YI11_DH12_E2           MULT        1727.62         14.929       0.751872        12.7603        39.6669       -1.99795        12.2617        1.15073     -0.0465797    2.27667e-05    1.57567e-06
      DRIFT_142          DRIFT        1728.63        13.5118       0.645537        12.7717        43.8488       -2.12557        12.2656        1.10349     -0.0465797    2.43647e-05    1.57567e-06
      YI11_BV12          DRIFT        1728.63        13.5118       0.645537        12.7717        43.8488       -2.12557        12.2656        1.10349     -0.0465797    2.43647e-05    1.57567e-06
       DRIFT_19          DRIFT        1728.86        13.2251       0.621817        12.7744         44.817       -2.15404        12.2664        1.09296     -0.0465797    2.47211e-05    1.57567e-06
     YI11_SXD12           SEXT        1729.61        12.3513       0.543179        12.7837        48.1188       -2.24842         12.269        1.05802     -0.0465797    2.59028e-05    1.57561e-06
       DRIFT_20          DRIFT        1729.74        12.2108       0.529439        12.7854        48.7103       -2.26492        12.2694        1.05192     -0.0465797    2.61093e-05    1.57561e-06
      YI11_QD12           QUAD        1730.85        12.3372      -0.647071        12.8001        48.9053        2.09506         12.273        1.05178      0.0463239    2.65498e-05   -7.88558e-07
       DRIFT_21          DRIFT        1731.39         13.077      -0.709771        12.8069        46.6534        2.03498        12.2748        1.07703      0.0463239    2.61198e-05   -7.88558e-07
      YI11_TV12         KICKER        1731.39         13.077      -0.709771        12.8069        46.6534        2.03498        12.2748        1.07703      0.0463239    2.61198e-05   -7.88558e-07
      DRIFT_163          DRIFT        1732.97        15.6002      -0.891022        12.8245        40.5122        1.86128        12.2806        1.15005      0.0463239    2.48769e-05   -7.88558e-07
   YI11_DH11_E1           MULT        1732.97        15.6002      -0.891022        12.8245        40.5122        1.86128        12.2806        1.15005      0.0463239    2.48769e-05   -7.88557e-07
      YI11_DH11          SBEND        1742.41         42.627       -1.97034        12.8842        15.1902       0.820938        12.3427        1.77011      0.0850185    1.74324e-05   -7.88557e-07
   YI11_DH11_E2           MULT        1742.41         42.627       -1.97034        12.8842        15.1902       0.820938        12.3427        1.77011      0.0850185    1.74324e-05   -7.88553e-07
      DRIFT_142          DRIFT        1743.43        46.7413        -2.0865        12.8878        13.6385        0.70918        12.3539        1.85633      0.0850185    1.66327e-05   -7.88553e-07
      YI11_BH11          DRIFT        1743.43        46.7413        -2.0865        12.8878        13.6385        0.70918        12.3539        1.85633      0.0850185    1.66327e-05   -7.88553e-07
       DRIFT_19          DRIFT        1743.65        47.6912       -2.11241        12.8885        13.3232        0.68425        12.3566        1.87556      0.0850185    1.64543e-05   -7.88553e-07
     YI11_SXF11           SEXT         1744.4        50.9242       -2.19831         12.891        12.3588       0.601601        12.3659        1.93933      0.0850185    1.58629e-05   -7.88524e-07
       DRIFT_20          DRIFT        1744.53        51.5024       -2.21332        12.8914        12.2031       0.587159        12.3676        1.95047      0.0850185    1.57596e-05   -7.88524e-07
      YI11_QF11           QUAD        1745.64         51.457        2.25287        12.8947        12.1639      -0.550805        12.3824        1.95048     -0.0850018    1.56327e-05    5.57975e-07
       DRIFT_21          DRIFT        1746.19        49.0353        2.18849        12.8965        12.7965      -0.609229        12.3893        1.90413     -0.0850018    1.59369e-05    5.57975e-07
      YI11_TH11         KICKER        1746.19        49.0353        2.18849        12.8965        12.7965      -0.609229        12.3893        1.90413     -0.0850018    1.59369e-05    5.57975e-07
     YI11_QGT11           MULT        1746.19        49.0353        2.18849        12.8965        12.7965      -0.609229        12.3893        1.90413     -0.0850018    1.59369e-05    5.57975e-07
      DRIFT_164          DRIFT        1747.76        42.4297         2.0024         12.902        14.9832       -0.77812        12.4075        1.77015     -0.0850018    1.68164e-05    5.57975e-07
   YI11_DH10_E1           MULT        1747.76        42.4297         2.0024         12.902        14.9832       -0.77812        12.4075        1.77015     -0.0850018    1.68164e-05    5.57976e-07
      YI11_DH10          SBEND         1757.2        15.1134        0.88962        12.9628        39.2251        -1.7897        12.4711        1.15025     -0.0463072     2.2084e-05    5.57976e-07
   YI11_DH10_E2           MULT         1757.2        15.1134        0.88962        12.9628        39.2251        -1.7897        12.4711        1.15025     -0.0463072     2.2084e-05    5.57981e-07
      DRIFT_146          DRIFT        1758.22        13.4309        0.76941        12.9741        42.9654       -1.89837        12.4751        1.10329     -0.0463072    2.26499e-05    5.57981e-07
      YI11_BV10          DRIFT        1758.22        13.4309        0.76941        12.9741        42.9654       -1.89837        12.4751        1.10329     -0.0463072    2.26499e-05    5.57981e-07
       DRIFT_19          DRIFT        1758.44        13.0888       0.742594        12.9768        43.8298       -1.92261        12.4759        1.09281     -0.0463072    2.27761e-05    5.57981e-07
     YI11_SXD10           SEXT        1759.19        12.0416       0.653695        12.9863         46.774       -2.00297        12.4785        1.05808     -0.0463072    2.31946e-05     5.5793e-07
       DRIFT_20          DRIFT        1759.33        11.8723       0.638161        12.9881        47.3008       -2.01702         12.479        1.05201     -0.0463072    2.32677e-05     5.5793e-07
      YI11_QD10           QUAD        1760.44         11.724      -0.500176        13.0033        47.0936        2.19755        12.4827        1.05219      0.0466188    2.27363e-05   -1.50746e-06
       DRIFT_21          DRIFT        1760.98        12.3011      -0.558318        13.0105        44.7339        2.13006        12.4845         1.0776      0.0466188    2.19144e-05   -1.50746e-06
      YI11_TV10         KICKER        1760.98        12.3011      -0.558318        13.0105        44.7339        2.13006        12.4845         1.0776      0.0466188    2.19144e-05   -1.50746e-06
      DRIFT_165          DRIFT        1762.56        14.3301      -0.726693        13.0295        38.3158        1.93461        12.4906        1.15122      0.0466188    1.95341e-05   -1.50746e-06
    YI11_DH9_E1           MULT        1762.56        14.3301      -0.726693        13.0295        38.3158        1.93461        12.4906        1.15122      0.0466188    1.95341e-05   -1.50746e-06
       YI11_DH9          SBEND        1765.51        19.5418       -1.04024        13.0577        27.9806        1.56953         12.505        1.30656      0.0587178     1.5088e-05   -1.50746e-06
    YI11_DH9_E2           MULT        1765.51        19.5418       -1.04024        13.0577        27.9806        1.56953         12.505        1.30656      0.0587178     1.5088e-05   -1.50745e-06
      DRIFT_166          DRIFT        1773.02        41.1924       -1.84089        13.1004        11.3815       0.639375        12.5741         1.7478      0.0587178    3.76016e-06   -1.50745e-06
       YI11_BH9          DRIFT        1773.02        41.1924       -1.84089        13.1004        11.3815       0.639375        12.5741         1.7478      0.0587178    3.76016e-06   -1.50745e-06
       DRIFT_19          DRIFT        1773.25        42.0308       -1.86499        13.1012        11.0986       0.611373        12.5774        1.76108      0.0587178    3.41914e-06   -1.50745e-06
      YI11_SXF9           SEXT           1774        44.8882        -1.9449         13.104        10.2512       0.518538        12.5886        1.80512      0.0587178    2.28856e-06   -1.50745e-06
       DRIFT_20          DRIFT        1774.13        45.3998       -1.95886        13.1045        10.1174       0.502317        12.5906        1.81282      0.0587178    2.09101e-06   -1.50745e-06
       YI11_QF9           QUAD        1775.24        45.5985        1.78529        13.1083        10.0418      -0.432193        12.6084        1.79494     -0.0906851    4.88302e-07   -1.40225e-06
       DRIFT_21          DRIFT        1775.79         43.679        1.73522        13.1102        10.5483      -0.496633        12.6169        1.74549     -0.0906851   -2.76268e-07   -1.40225e-06
       YI11_TH9         KICKER        1775.79         43.679        1.73522        13.1102        10.5483      -0.496633        12.6169        1.74549     -0.0906851   -2.76268e-07   -1.40225e-06
      DRIFT_167          DRIFT        1777.36         38.437        1.59048        13.1163        12.4075      -0.682914        12.6389        1.60256     -0.0906851   -2.48646e-06   -1.40225e-06
    YI11_DH8_E1           MULT        1777.36         38.437        1.59048        13.1163        12.4075      -0.682914        12.6389        1.60256     -0.0906851   -2.48646e-06   -1.40225e-06
       YI11_DH8          SBEND         1786.8         16.559       0.725777        13.1774        35.8351       -1.79866        12.7127       0.929143     -0.0519594   -1.57245e-05   -1.40225e-06
    YI11_DH8_E2           MULT         1786.8         16.559       0.725777        13.1774        35.8351       -1.79866        12.7127       0.929143     -0.0519594   -1.57245e-05   -1.40225e-06
      DRIFT_168          DRIFT        1788.38        14.5001       0.580451        13.1936        41.7988       -1.98494        12.7192       0.847245     -0.0519594   -1.79347e-05   -1.40225e-06
       YI11_TV8         KICKER        1788.38        14.5001       0.580451        13.1936        41.7988       -1.98494        12.7192       0.847245     -0.0519594   -1.79347e-05   -1.40225e-06
       DRIFT_21          DRIFT        1788.92        13.8945       0.530179        13.1997        43.9985       -2.04938        12.7213       0.818915     -0.0519594   -1.86993e-05   -1.40225e-06
       YI11_QD8           QUAD        1790.03        14.0533      -0.677505        13.2126        44.5719        1.54836        12.7252       0.797562      0.0131973   -1.93959e-05    1.56532e-07
       DRIFT_29          DRIFT        1790.33        14.4636      -0.708246        13.2159        43.6617        1.52579        12.7263        0.80147      0.0131973   -1.93495e-05    1.56532e-07
        YI11_B8          DRIFT        1790.33        14.4636      -0.708246        13.2159        43.6617        1.52579        12.7263        0.80147      0.0131973   -1.93495e-05    1.56532e-07
       DRIFT_28          DRIFT        1803.44        50.8728        -2.0692        13.2961        16.7573       0.526592        12.8068       0.974471      0.0131973   -1.72976e-05    1.56532e-07
        YI11_B7          DRIFT        1803.44        50.8728        -2.0692        13.2961        16.7573       0.526592        12.8068       0.974471      0.0131973   -1.72976e-05    1.56532e-07
       DRIFT_27          DRIFT        1803.74        52.1078       -2.09996        13.2971         16.452       0.504012        12.8096       0.978381      0.0131973   -1.72512e-05    1.56532e-07
       YI11_QF7           QUAD        1804.67        52.0242         2.1876        13.2999         16.823      -0.913142        12.8186       0.953364     -0.0666685   -1.77669e-05   -1.27294e-06
       DRIFT_26          DRIFT        1805.21        49.6711        2.12695        13.3016        17.8514      -0.972593        12.8236       0.917004     -0.0666685   -1.84612e-05   -1.27294e-06
       YI11_TH7         KICKER        1805.21        49.6711        2.12695        13.3016        17.8514      -0.972593        12.8236       0.917004     -0.0666685   -1.84612e-05   -1.27294e-06
      YI11_QGT7           MULT        1805.21        49.6711        2.12695        13.3016        17.8514      -0.972593        12.8236       0.917004     -0.0666685   -1.84612e-05   -1.27294e-06
      DRIFT_169          DRIFT        1806.79        43.2315        1.95135         13.307        21.1946       -1.14471        12.8366       0.811735     -0.0666685   -2.04711e-05   -1.27294e-06
    YI11_DH6_E1           MULT        1806.79        43.2315        1.95135         13.307        21.1946       -1.14471        12.8366       0.811735     -0.0666685   -2.04711e-05   -1.27294e-06
       YI11_DH6          SBEND        1809.74        32.6829        1.62497        13.3195        28.8954       -1.46622        12.8556       0.632979     -0.0545441   -2.42255e-05   -1.27294e-06
    YI11_DH6_E2           MULT        1809.74        32.6829        1.62497        13.3195        28.8954       -1.46622        12.8556       0.632979     -0.0545441   -2.42255e-05   -1.27294e-06
      DRIFT_170          DRIFT        1817.82        13.7005       0.725317        13.3818        59.6906       -2.34664        12.8867       0.192446     -0.0545441   -3.45066e-05   -1.27294e-06
       YI11_TV6         KICKER        1817.82        13.7005       0.725317        13.3818        59.6906       -2.34664        12.8867       0.192446     -0.0545441   -3.45066e-05   -1.27294e-06
       DRIFT_21          DRIFT        1818.36        12.9427       0.664582        13.3883         62.282       -2.40608        12.8882       0.162706     -0.0545441   -3.52006e-05   -1.27294e-06
       YI11_QD6           QUAD        1819.47        12.9539      -0.675058        13.4022        60.8698        3.63208         12.891       0.109954       -0.04136    -3.4699e-05    2.16852e-06
       DRIFT_20          DRIFT         1819.6        13.1328      -0.689785        13.4038        59.9218        3.60153        12.8913       0.104534       -0.04136   -3.44149e-05    2.16852e-06
       YI11_TQ6           QUAD        1820.35        14.2998      -0.868764        13.4126        54.3703        3.78816        12.8934      0.0737486     -0.0407681   -3.27041e-05    2.39155e-06
       DRIFT_19          DRIFT        1820.58        14.6991      -0.896525         13.415        52.6708        3.72429        12.8941      0.0645257     -0.0407681   -3.21631e-05    2.39155e-06
       YI11_BV6          DRIFT        1820.58        14.6991      -0.896525         13.415        52.6708        3.72429        12.8941      0.0645257     -0.0407681   -3.21631e-05    2.39155e-06
      DRIFT_171          DRIFT        1822.86        19.4199       -1.17603        13.4366        37.1694        3.08122        12.9023     -0.0283346     -0.0407681   -2.67157e-05    2.39155e-06
    YI11_DH5_E1           MULT        1822.86        19.4199       -1.17603        13.4366        37.1694        3.08122        12.9023     -0.0283346     -0.0407681   -2.67157e-05    2.39155e-06
       YI11_DH5          SBEND        1829.77        41.5301       -2.02006        13.4757          8.054        1.12865        12.9677      -0.211639     -0.0122372   -1.01759e-05    2.39155e-06
    YI11_DH5_E2           MULT        1829.77        41.5301       -2.02006        13.4757          8.054        1.12865        12.9677      -0.211639     -0.0122372   -1.01759e-05    2.39155e-06
      DRIFT_172          DRIFT        1832.61        53.9898       -2.36747        13.4853        3.92052       0.326902         13.052      -0.246391     -0.0122372   -3.38438e-06    2.39155e-06
       YI11_TH5         KICKER        1832.61        53.9898       -2.36747        13.4853        3.92052       0.326902         13.052      -0.246391     -0.0122372   -3.38438e-06    2.39155e-06
      YI11_QGT5           MULT        1832.61        53.9898       -2.36747        13.4853        3.92052       0.326902         13.052      -0.246391     -0.0122372   -3.38438e-06    2.39155e-06
       DRIFT_21          DRIFT        1833.16        56.6079       -2.43417        13.4868        3.64797       0.172964        13.0751      -0.253063     -0.0122372    -2.0804e-06    2.39155e-06
       YI11_QF5           QUAD        1834.27        55.8621        3.08156        13.4899        4.00584      -0.506929        13.1228      -0.252821      0.0126696    5.08703e-07    2.31556e-06
       DRIFT_20          DRIFT         1834.4        55.0577        3.05693        13.4903         4.1441      -0.548051         13.128       -0.25116      0.0126696    8.12154e-07    2.31556e-06
       YI11_TQ5           QUAD        1835.15        49.6048        4.16791        13.4926        5.23264      -0.912429        13.1538      -0.239328      0.0188341    2.56192e-06    2.35783e-06
       DRIFT_19          DRIFT        1835.37         47.738        4.08412        13.4933         5.6634      -0.991656        13.1604      -0.235067      0.0188341    3.09532e-06    2.35783e-06
       YI11_BH5          DRIFT        1835.37         47.738        4.08412        13.4933         5.6634      -0.991656        13.1604      -0.235067      0.0188341    3.09532e-06    2.35783e-06
       DRIFT_18          DRIFT        1839.74        19.1279         2.4666        13.5164        21.0057       -2.52119         13.226       -0.15281      0.0188341     1.3393e-05    2.35783e-06
       YI11_TV4         KICKER        1839.74        19.1279         2.4666        13.5164        21.0057       -2.52119         13.226       -0.15281      0.0188341     1.3393e-05    2.35783e-06
       DRIFT_17          DRIFT        1840.29        16.5525        2.26503        13.5213        23.8539        -2.7118        13.2298      -0.142559      0.0188341    1.46763e-05    2.35783e-06
       YI11_QD4           QUAD         1842.1        13.2777      -0.286451        13.5417        26.6675        1.31184        13.2407      -0.127906    -0.00227233     1.6671e-05   -2.09445e-07
       DRIFT_16          DRIFT        1842.23        13.3536      -0.297052        13.5433         26.328        1.29857        13.2415      -0.128202    -0.00227233    1.66438e-05   -2.09445e-07
       YI11_TQ4           QUAD        1842.98        13.6844      -0.142361        13.5521        24.7341       0.834891        13.2462      -0.129148   -0.000246777    1.65847e-05    5.15762e-08
      DRIFT_119          DRIFT        1843.23        13.7608      -0.161122         13.555        24.3183       0.817625        13.2478       -0.12921   -0.000246777    1.65976e-05    5.15762e-08
        YI11_B4          DRIFT        1843.23        13.7608      -0.161122         13.555        24.3183       0.817625        13.2478       -0.12921   -0.000246777    1.65976e-05    5.15762e-08
      DRIFT_173          DRIFT        1845.55        14.9061      -0.333694        13.5809        20.9009       0.658815        13.2642      -0.129781   -0.000246777     1.6717e-05    5.15762e-08
   YI11_KSCL3.3          DRIFT        1845.55        14.9061      -0.333694        13.5809        20.9009       0.658815        13.2642      -0.129781   -0.000246777     1.6717e-05    5.15762e-08
      DRIFT_174          DRIFT        1847.03        16.0581      -0.444119        13.5961        19.0999       0.557196         13.276      -0.130146   -0.000246777    1.67934e-05    5.15762e-08
   YI11_KSCL3.2          DRIFT        1847.03        16.0581      -0.444119        13.5961        19.0999       0.557196         13.276      -0.130146   -0.000246777    1.67934e-05    5.15762e-08
      DRIFT_174          DRIFT        1848.51        17.5372      -0.554543        13.6102        17.5999       0.455578        13.2889      -0.130512   -0.000246777    1.68698e-05    5.15762e-08
   YI11_KSCL3.1          DRIFT        1848.51        17.5372      -0.554543        13.6102        17.5999       0.455578        13.2889      -0.130512   -0.000246777    1.68698e-05    5.15762e-08
      DRIFT_175          DRIFT         1877.4        111.829       -2.70881        13.7233        48.5548        -1.5269        13.5146      -0.137642   -0.000246777      1.836e-05    5.15762e-08
     YI11_KFBH3         KICKER         1877.4        111.829       -2.70881        13.7233        48.5548        -1.5269        13.5146      -0.137642   -0.000246777      1.836e-05    5.15762e-08
      DRIFT_176          DRIFT         1879.5         123.55       -2.86558        13.7262        55.2793       -1.67116        13.5211      -0.138161   -0.000246777    1.84685e-05    5.15762e-08
        YI11_B3          DRIFT         1879.5         123.55       -2.86558        13.7262        55.2793       -1.67116        13.5211      -0.138161   -0.000246777    1.84685e-05    5.15762e-08
       DRIFT_10          DRIFT        1879.98        126.269       -2.90072        13.7268        56.8703       -1.70351        13.5224      -0.138278   -0.000246777    1.84928e-05    5.15762e-08
       YI11_TH3         KICKER        1879.98        126.269       -2.90072        13.7268        56.8703       -1.70351        13.5224      -0.138278   -0.000246777    1.84928e-05    5.15762e-08
        DRIFT_9          DRIFT        1880.57        129.765       -2.94531        13.7275        58.9321       -1.74454        13.5241      -0.138425   -0.000246777    1.85236e-05    5.15762e-08
       YI11_QF3           QUAD        1882.67        111.097        11.0909        13.7302        83.5919       -10.9435        13.5291      -0.122229        0.01535    2.09638e-05    2.31938e-06
        DRIFT_8          DRIFT        1883.16        100.501        10.5442        13.7309        94.6583       -11.6511        13.5299      -0.114711        0.01535    2.20998e-05    2.31938e-06
        DRIFT_7          DRIFT        1884.53        73.6874        9.01391        13.7334         129.32       -13.6317        13.5319      -0.093667        0.01535    2.52796e-05    2.31938e-06
       YI11_QD2           QUAD        1887.93         56.354       -2.86939        13.7427        134.962        12.3344        13.5356     -0.0671377     0.00110934    2.47665e-05   -2.60583e-06
        DRIFT_6          DRIFT        1888.42        59.2302       -2.95037        13.7441        123.047        11.7736        13.5362     -0.0665895     0.00110934    2.34787e-05   -2.60583e-06
       YI11_TV2         KICKER        1888.42        59.2302       -2.95037        13.7441        123.047        11.7736        13.5362     -0.0665895     0.00110934    2.34787e-05   -2.60583e-06
        DRIFT_5          DRIFT         1889.6        66.4364        -3.1441        13.7471        96.7909         10.432        13.5379     -0.0652778     0.00110934    2.03975e-05   -2.60583e-06
       YI11_QF1           QUAD        1891.04         67.581        2.38081        13.7505        78.6582        2.65189        13.5406     -0.0598954     0.00629255     1.7787e-05   -1.05549e-06
        DRIFT_4          DRIFT        1891.38        65.9878        2.34756        13.7513        76.8828        2.61748        13.5413     -0.0577751     0.00629255    1.74314e-05   -1.05549e-06
        YI11_B1          DRIFT        1891.38        65.9878        2.34756        13.7513        76.8828        2.61748        13.5413     -0.0577751     0.00629255    1.74314e-05   -1.05549e-06
      DRIFT_177          DRIFT        1892.31         61.717        2.25603        13.7536        72.1142        2.52275        13.5433     -0.0519375     0.00629255    1.64522e-05   -1.05549e-06
    YI11_DH0_E1           MULT        1892.31         61.717        2.25603        13.7536        72.1142        2.52275        13.5433     -0.0519375     0.00629255    1.64522e-05   -1.05549e-06
       YI11_DH0          SBEND         1895.9        46.7929        1.90227        13.7642        55.3214        2.15624        13.5523     -0.0389323    0.000954741    1.26641e-05   -1.05549e-06
    YI11_DH0_E2           MULT         1895.9        46.7929        1.90227        13.7642        55.3214        2.15624        13.5523     -0.0389323    0.000954741    1.26641e-05   -1.05549e-06
      DRIFT_178          DRIFT         1902.9        24.9809        1.21066        13.7971         30.118         1.4407        13.5798     -0.0322425    0.000954741    5.26845e-06   -1.05549e-06
         XDRIFT          DRIFT         1905.9        18.6053       0.914553        13.8193        22.3929        1.13435        13.5982     -0.0293783    0.000954741    2.10201e-06   -1.05549e-06
          XDIPB          DRIFT         1908.9        14.0063       0.618442         13.849        16.5058       0.827988        13.6231     -0.0265141    0.000954741   -1.06444e-06   -1.05549e-06
         XDRIFT          DRIFT         1911.9         11.184       0.322331        13.8876         12.457       0.521631        13.6567     -0.0236499    0.000954741   -4.23088e-06   -1.05549e-06
          XDIPA          DRIFT         1914.9        10.1383      0.0262614         13.933        10.2465       0.215315        13.6994      -0.020786    0.000954741   -7.39689e-06   -1.05549e-06
       XDRIFT#1          DRIFT         1916.4        10.2816      -0.121782        13.9565        9.83029      0.0621487        13.7233      -0.019354    0.000954741   -8.97999e-06   -1.05549e-06
  MIDPOINT_12IR          DRIFT         1916.4        10.2816      -0.121782        13.9565        9.83029      0.0621487        13.7233      -0.019354    0.000954741   -8.97999e-06   -1.05549e-06
       XDRIFT#2          DRIFT         1917.9         10.869      -0.269826        13.9791         9.8736      -0.091018        13.7476      -0.017922    0.000954741   -1.05631e-05   -1.05549e-06
          XDIPA          DRIFT         1920.9        13.3758      -0.565896        14.0191        11.3384      -0.397333        13.7934     -0.0150582    0.000954741   -1.37291e-05   -1.05549e-06
         XDRIFT          DRIFT         1923.9        17.6595      -0.862006        14.0504        14.6415      -0.703691        13.8308      -0.012194    0.000954741   -1.68955e-05   -1.05549e-06
          XDIPB          DRIFT         1926.9        23.7199       -1.15812        14.0738        19.7827       -1.01005         13.859    -0.00932976    0.000954741    -2.0062e-05   -1.05549e-06
         XDRIFT          DRIFT         1929.9        31.5569       -1.45423        14.0913        26.7621       -1.31641        13.8798    -0.00646554    0.000954741   -2.32284e-05   -1.05549e-06
      DRIFT_183          DRIFT        1936.91        56.7821       -2.14583        14.1178        50.2237       -2.03195        13.9104    0.000224234    0.000954741   -3.06241e-05   -1.05549e-06
    YO12_DH0_E1           MULT        1936.91        56.7821       -2.14583        14.1178        50.2237       -2.03195        13.9104    0.000224234    0.000954741   -3.06241e-05   -1.05549e-06
       YO12_DH0          SBEND         1940.5        73.4542        -2.4995        14.1266        66.1242       -2.39845        13.9203        0.01323     0.00629286   -3.44122e-05   -1.05549e-06
    YO12_DH0_E2           MULT         1940.5        73.4542        -2.4995        14.1266        66.1242       -2.39845        13.9203        0.01323     0.00629286   -3.44122e-05   -1.05549e-06
        DRIFT_3          DRIFT        1941.43        78.1767       -2.59103        14.1286        70.6622       -2.49318        13.9225      0.0190679     0.00629286   -3.53913e-05   -1.05549e-06
        YO12_B1          DRIFT        1941.43        78.1767       -2.59103        14.1286        70.6622       -2.49318        13.9225      0.0190679     0.00629286   -3.53913e-05   -1.05549e-06
        DRIFT_4          DRIFT        1941.76         79.934       -2.62428        14.1293        72.3539       -2.52759        13.9232      0.0211882     0.00629286    -3.5747e-05   -1.05549e-06
       YO12_QD1           QUAD         1943.2        97.7293       -10.1984        14.1319        71.3778        3.17953        13.9264      0.0316387     0.00835901   -3.52251e-05    1.77345e-06
        DRIFT_5          DRIFT        1944.39        123.349       -11.4689        14.1336        64.0763        2.99549        13.9291      0.0415227     0.00835901   -3.31281e-05    1.77345e-06
       YO12_TH2         KICKER        1944.39        123.349       -11.4689        14.1336        64.0763        2.99549        13.9291      0.0415227     0.00835901   -3.31281e-05    1.77345e-06
        DRIFT_6          DRIFT        1944.88        134.948       -11.9999        14.1342        61.1536        2.91857        13.9304      0.0456537     0.00835901   -3.22517e-05    1.77345e-06
       YO12_QF2           QUAD        1948.27        125.091         14.248        14.1379         82.898       -10.6608        13.9388       0.056997    -0.00203593   -3.66144e-05    -4.4838e-06
