           NAME           TYPE              S           X            PX              Y             PY              Z             Pt    
    YO8_DH16_E1           MULT         886.73   -1.55267e-06    2.78092e-07              0              0   -0.000624611              0
       YO8_DH16          SBEND        896.171    1.07321e-06     2.7813e-07              0              0   -0.000624602              0
    YO8_DH16_E2           MULT        896.171    1.07321e-06     2.7813e-07              0              0   -0.000624602              0
       DRIFT_83          DRIFT        897.765    1.51647e-06     2.7813e-07              0              0   -0.000624602              0
       YO8_TV17         KICKER        897.765    1.51647e-06     2.7813e-07              0              0   -0.000624602              0
       DRIFT_21          DRIFT         898.31    1.66812e-06     2.7813e-07              0              0   -0.000624602              0
       YO8_QD17           QUAD         899.42    2.06508e-06    4.42996e-07              0              0   -0.000624602              0
       DRIFT_20          DRIFT        899.551    2.12313e-06    4.42996e-07              0              0   -0.000624602              0
      YO8_SXD17           SEXT        900.301    2.45538e-06    4.42997e-07              0              0   -0.000624602              0
       DRIFT_19          DRIFT        900.527     2.5556e-06    4.42997e-07              0              0   -0.000624602              0
       YO8_BV17          DRIFT        900.527     2.5556e-06    4.42997e-07              0              0   -0.000624602              0
       DRIFT_93          DRIFT        901.559    3.01263e-06    4.42997e-07              0              0   -0.000624602              0
    YO8_DH17_E1           MULT        901.559    3.01263e-06    4.42997e-07              0              0   -0.000624602              0
       YO8_DH17          SBEND            911    7.19147e-06    4.42178e-07              0              0   -0.000624801              0
    YO8_DH17_E2           MULT            911    7.19147e-06    4.42177e-07              0              0   -0.000624801              0
       DRIFT_83          DRIFT        912.593    7.89617e-06    4.42177e-07              0              0   -0.000624801              0
       YO8_TH18         KICKER        912.593    7.89617e-06    4.42177e-07              0              0   -0.000624801              0
       DRIFT_21          DRIFT        913.139    8.13727e-06    4.42177e-07              0              0   -0.000624801              0
       YO8_QF18           QUAD        914.249    8.23286e-06   -2.71318e-07              0              0   -0.000624801              0
       DRIFT_20          DRIFT         914.38     8.1973e-06   -2.71318e-07              0              0   -0.000624801              0
      YO8_SXF18           SEXT         915.13    7.99381e-06   -2.71323e-07              0              0   -0.000624801              0
       DRIFT_19          DRIFT        915.356    7.93243e-06   -2.71323e-07              0              0   -0.000624801              0
       YO8_BH18          DRIFT        915.356    7.93243e-06   -2.71323e-07              0              0   -0.000624801              0
       DRIFT_94          DRIFT        916.388    7.65252e-06   -2.71323e-07              0              0   -0.000624801              0
    YO8_DH18_E1           MULT        916.388    7.65252e-06   -2.71323e-07              0              0   -0.000624801              0
       YO8_DH18          SBEND        925.828     5.0859e-06   -2.72345e-07              0              0   -0.000625049              0
    YO8_DH18_E2           MULT        925.828     5.0859e-06   -2.72346e-07              0              0   -0.000625049              0
       DRIFT_83          DRIFT        927.422    4.65186e-06   -2.72346e-07              0              0   -0.000625049              0
       YO8_TV19         KICKER        927.422    4.65186e-06   -2.72346e-07              0              0   -0.000625049              0
       DRIFT_21          DRIFT        927.967    4.50336e-06   -2.72346e-07              0              0   -0.000625049              0
       YO8_QD19           QUAD        929.077    4.42046e-06    1.21748e-07              0              0   -0.000625049              0
       DRIFT_20          DRIFT        929.208    4.43642e-06    1.21748e-07              0              0   -0.000625049              0
      YO8_SXD19           SEXT        929.958    4.52773e-06    1.21752e-07              0              0   -0.000625049              0
       DRIFT_19          DRIFT        930.184    4.55527e-06    1.21752e-07              0              0   -0.000625049              0
       YO8_BV19          DRIFT        930.184    4.55527e-06    1.21752e-07              0              0   -0.000625049              0
       DRIFT_95          DRIFT        931.216    4.68088e-06    1.21752e-07              0              0   -0.000625049              0
    YO8_DH19_E1           MULT        931.216    4.68088e-06    1.21752e-07              0              0   -0.000625049              0
       YO8_DH19          SBEND        940.657    5.82646e-06    1.20908e-07              0              0   -0.000625253              0
    YO8_DH19_E2           MULT        940.657    5.82646e-06    1.20908e-07              0              0   -0.000625253              0
       DRIFT_83          DRIFT        942.251    6.01915e-06    1.20908e-07              0              0   -0.000625253              0
       YO8_TH20         KICKER        942.251    6.01915e-06    1.20908e-07              0              0   -0.000625253              0
       DRIFT_21          DRIFT        942.796    6.08508e-06    1.20908e-07              0              0   -0.000625253              0
       YO8_QF20           QUAD        943.906    5.92744e-06    -4.0266e-07              0              0   -0.000625253              0
       DRIFT_20          DRIFT        944.037    5.87467e-06    -4.0266e-07              0              0   -0.000625253              0
      YO8_SXF20           SEXT        944.787    5.57268e-06   -4.02663e-07              0              0   -0.000625253              0
       DRIFT_19          DRIFT        945.013    5.48158e-06   -4.02663e-07              0              0   -0.000625253              0
       YO8_BH20          DRIFT        945.013    5.48158e-06   -4.02663e-07              0              0   -0.000625253              0
       DRIFT_96          DRIFT        946.045    5.06617e-06   -4.02663e-07              0              0   -0.000625253              0
    YO8_DH20_E1           MULT        946.045    5.06617e-06   -4.02663e-07              0              0   -0.000625253              0
       YO8_DH20          SBEND        955.485    1.26189e-06    -4.0317e-07              0              0   -0.000625376              0
    YO8_DH20_E2           MULT        955.485    1.26189e-06    -4.0317e-07              0              0   -0.000625376              0
       DRIFT_83          DRIFT        957.079    6.19355e-07    -4.0317e-07              0              0   -0.000625376              0
       YO9_TV21         KICKER        957.079    6.19355e-07    -4.0317e-07              0              0   -0.000625376              0
       DRIFT_21          DRIFT        957.624    3.99526e-07    -4.0317e-07              0              0   -0.000625376              0
       YO9_QD21           QUAD        958.734   -3.54933e-08   -3.87094e-07              0              0   -0.000625376              0
       DRIFT_20          DRIFT        958.865    -8.6222e-08   -3.87094e-07              0              0   -0.000625376              0
      YO9_SXD21           SEXT        959.615   -3.76543e-07   -3.87094e-07              0              0   -0.000625376              0
       DRIFT_19          DRIFT        959.842   -4.64114e-07   -3.87094e-07              0              0   -0.000625376              0
       YO9_BV21          DRIFT        959.842   -4.64114e-07   -3.87094e-07              0              0   -0.000625376              0
       DRIFT_97          DRIFT        960.873    -8.6347e-07   -3.87094e-07              0              0   -0.000625376              0
    YO9_DH20_E1           MULT        960.873    -8.6347e-07   -3.87094e-07              0              0   -0.000625376              0
       YO9_DH20          SBEND        970.314   -4.51632e-06   -3.86662e-07              0              0   -0.000625272              0
    YO9_DH20_E2           MULT        970.314   -4.51632e-06   -3.86663e-07              0              0   -0.000625272              0
       DRIFT_83          DRIFT        971.908   -5.13254e-06   -3.86663e-07              0              0   -0.000625272              0
       YO9_TH20         KICKER        971.908   -5.13254e-06   -3.86663e-07              0              0   -0.000625272              0
       DRIFT_21          DRIFT        972.453   -5.34337e-06   -3.86663e-07              0              0   -0.000625272              0
       YO9_QF20           QUAD        973.563   -5.51134e-06     8.6442e-08              0              0   -0.000625272              0
       DRIFT_20          DRIFT        973.694   -5.50001e-06     8.6442e-08              0              0   -0.000625272              0
      YO9_SXF20           SEXT        974.444   -5.43518e-06    8.64397e-08              0              0   -0.000625272              0
       DRIFT_19          DRIFT         974.67   -5.41562e-06    8.64397e-08              0              0   -0.000625272              0
       YO9_BH20          DRIFT         974.67   -5.41562e-06    8.64397e-08              0              0   -0.000625272              0
       DRIFT_98          DRIFT        975.702   -5.32644e-06    8.64397e-08              0              0   -0.000625272              0
    YO9_DH19_E1           MULT        975.702   -5.32644e-06    8.64397e-08              0              0   -0.000625272              0
       YO9_DH19          SBEND        985.142   -4.50657e-06    8.72288e-08              0              0    -0.00062508              0
    YO9_DH19_E2           MULT        985.142   -4.50657e-06    8.72285e-08              0              0    -0.00062508              0
       DRIFT_83          DRIFT        986.736   -4.36755e-06    8.72285e-08              0              0    -0.00062508              0
       YO9_TV19         KICKER        986.736   -4.36755e-06    8.72285e-08              0              0    -0.00062508              0
       DRIFT_21          DRIFT        987.281   -4.31999e-06    8.72285e-08              0              0    -0.00062508              0
       YO9_QD19           QUAD        988.391   -4.43684e-06   -2.99491e-07              0              0    -0.00062508              0
       DRIFT_20          DRIFT        988.523   -4.47608e-06   -2.99491e-07              0              0    -0.00062508              0
      YO9_SXD19           SEXT        989.273    -4.7007e-06   -2.99487e-07              0              0    -0.00062508              0
       DRIFT_19          DRIFT        989.499   -4.76845e-06   -2.99487e-07              0              0    -0.00062508              0
       YO9_BV19          DRIFT        989.499   -4.76845e-06   -2.99487e-07              0              0    -0.00062508              0
       DRIFT_99          DRIFT         990.53   -5.07743e-06   -2.99487e-07              0              0    -0.00062508              0
    YO9_DH18_E1           MULT         990.53   -5.07743e-06   -2.99487e-07              0              0    -0.00062508              0
       YO9_DH18          SBEND        999.971   -7.90022e-06   -2.98446e-07              0              0   -0.000624828              0
    YO9_DH18_E2           MULT        999.971   -7.90022e-06   -2.98447e-07              0              0   -0.000624828              0
      DRIFT_100          DRIFT        1001.56   -8.37586e-06   -2.98447e-07              0              0   -0.000624828              0
       YO9_TH18         KICKER        1001.56   -8.37586e-06   -2.98447e-07              0              0   -0.000624828              0
      YO9_QGT18           MULT        1001.56   -8.37586e-06   -2.98447e-07              0              0   -0.000624828              0
       DRIFT_21          DRIFT        1002.11   -8.53859e-06   -2.98447e-07              0              0   -0.000624828              0
       YO9_QF18           QUAD        1003.22   -8.45807e-06    4.42356e-07              0              0   -0.000624828              0
       DRIFT_20          DRIFT        1003.35    -8.4001e-06    4.42356e-07              0              0   -0.000624828              0
      YO9_SXF18           SEXT         1004.1   -8.06834e-06    4.42351e-07              0              0   -0.000624828              0
       DRIFT_19          DRIFT        1004.33   -7.96827e-06    4.42351e-07              0              0   -0.000624828              0
       YO9_BH18          DRIFT        1004.33   -7.96827e-06    4.42351e-07              0              0   -0.000624828              0
      DRIFT_101          DRIFT        1005.36    -7.5119e-06    4.42351e-07              0              0   -0.000624828              0
    YO9_DH17_E1           MULT        1005.36    -7.5119e-06    4.42351e-07              0              0   -0.000624828              0
       YO9_DH17          SBEND         1014.8   -3.33118e-06    4.43221e-07              0              0   -0.000624617              0
    YO9_DH17_E2           MULT         1014.8   -3.33118e-06    4.43221e-07              0              0   -0.000624617              0
      DRIFT_100          DRIFT        1016.39   -2.62482e-06    4.43221e-07              0              0   -0.000624617              0
       YO9_TV17         KICKER        1016.39   -2.62482e-06    4.43221e-07              0              0   -0.000624617              0
       DRIFT_21          DRIFT        1016.94   -2.38315e-06    4.43221e-07              0              0   -0.000624617              0
       YO9_QD17           QUAD        1018.05   -2.00179e-06    2.49573e-07              0              0   -0.000624617              0
       DRIFT_20          DRIFT        1018.18   -1.96908e-06    2.49573e-07              0              0   -0.000624617              0
      YO9_SXD17           SEXT        1018.93    -1.7819e-06    2.49574e-07              0              0   -0.000624617              0
       DRIFT_19          DRIFT        1019.16   -1.72544e-06    2.49574e-07              0              0   -0.000624617              0
       YO9_BV17          DRIFT        1019.16   -1.72544e-06    2.49574e-07              0              0   -0.000624617              0
      DRIFT_102          DRIFT        1020.19   -1.46796e-06    2.49574e-07              0              0   -0.000624617              0
    YO9_DH16_E1           MULT        1020.19   -1.46796e-06    2.49574e-07              0              0   -0.000624617              0
       YO9_DH16          SBEND        1029.63      8.887e-07     2.4962e-07              0              0   -0.000624605              0
    YO9_DH16_E2           MULT        1029.63      8.887e-07     2.4962e-07              0              0   -0.000624605              0
      DRIFT_103          DRIFT        1031.22    1.28652e-06     2.4962e-07              0              0   -0.000624605              0
       YO9_TH16         KICKER        1031.22    1.28652e-06     2.4962e-07              0              0   -0.000624605              0
      YO9_QGT16           MULT        1031.22    1.28652e-06     2.4962e-07              0              0   -0.000624605              0
       DRIFT_21          DRIFT        1031.77    1.42263e-06     2.4962e-07              0              0   -0.000624605              0
       YO9_QF16           QUAD        1032.88    1.62756e-06    1.16677e-07              0              0   -0.000624605              0
       DRIFT_20          DRIFT        1033.01    1.64285e-06    1.16677e-07              0              0   -0.000624605              0
      YO9_SXF16           SEXT        1033.76    1.73036e-06    1.16677e-07              0              0   -0.000624605              0
       DRIFT_19          DRIFT        1033.98    1.75676e-06    1.16677e-07              0              0   -0.000624605              0
       YO9_BH16          DRIFT        1033.98    1.75676e-06    1.16677e-07              0              0   -0.000624605              0
      DRIFT_104          DRIFT        1035.02    1.87713e-06    1.16677e-07              0              0   -0.000624605              0
    YO9_DH15_E1           MULT        1035.02    1.87713e-06    1.16677e-07              0              0   -0.000624605              0
       YO9_DH15          SBEND        1044.46    2.97694e-06    1.16288e-07              0              0     -0.0006247              0
    YO9_DH15_E2           MULT        1044.46    2.97694e-06    1.16287e-07              0              0     -0.0006247              0
      DRIFT_103          DRIFT        1046.05    3.16227e-06    1.16287e-07              0              0     -0.0006247              0
       YO9_TV15         KICKER        1046.05    3.16227e-06    1.16287e-07              0              0     -0.0006247              0
      DRIFT_105          DRIFT         1046.6    3.22567e-06    1.16287e-07              0              0     -0.0006247              0
       YO9_QD15           QUAD        1047.71    3.51763e-06    4.14085e-07              0              0     -0.0006247              0
       DRIFT_20          DRIFT        1047.84    3.57189e-06    4.14085e-07              0              0     -0.0006247              0
      YO9_SXD15           SEXT        1048.59    3.88246e-06    4.14088e-07              0              0     -0.0006247              0
       DRIFT_19          DRIFT        1048.81    3.97614e-06    4.14088e-07              0              0     -0.0006247              0
       YO9_BV15          DRIFT        1048.81    3.97614e-06    4.14088e-07              0              0     -0.0006247              0
      DRIFT_106          DRIFT        1049.84    4.40334e-06    4.14088e-07              0              0     -0.0006247              0
    YO9_DH14_E1           MULT        1049.84    4.40334e-06    4.14088e-07              0              0     -0.0006247              0
       YO9_DH14          SBEND        1059.29    8.30828e-06    4.13067e-07              0              0   -0.000624947              0
    YO9_DH14_E2           MULT        1059.29    8.30828e-06    4.13067e-07              0              0   -0.000624947              0
      DRIFT_100          DRIFT        1060.88    8.96659e-06    4.13067e-07              0              0   -0.000624947              0
       YO9_TH14         KICKER        1060.88    8.96659e-06    4.13067e-07              0              0   -0.000624947              0
      YO9_QGT14           MULT        1060.88    8.96659e-06    4.13067e-07              0              0   -0.000624947              0
       DRIFT_21          DRIFT        1061.42    9.19181e-06    4.13067e-07              0              0   -0.000624947              0
       YO9_QF14           QUAD        1062.53     9.2054e-06   -3.88779e-07              0              0   -0.000624947              0
       DRIFT_20          DRIFT        1062.67    9.15445e-06   -3.88779e-07              0              0   -0.000624947              0
      YO9_SXF14           SEXT        1063.42    8.86286e-06   -3.88785e-07              0              0   -0.000624947              0
       DRIFT_19          DRIFT        1063.64    8.77491e-06   -3.88785e-07              0              0   -0.000624947              0
       YO9_BH14          DRIFT        1063.64    8.77491e-06   -3.88785e-07              0              0   -0.000624947              0
      DRIFT_107          DRIFT        1064.67    8.37381e-06   -3.88785e-07              0              0   -0.000624947              0
    YO9_DH13_E1           MULT        1064.67    8.37381e-06   -3.88786e-07              0              0   -0.000624947              0
       YO9_DH13          SBEND        1074.11      4.698e-06   -3.89835e-07              0              0   -0.000625202              0
    YO9_DH13_E2           MULT        1074.11      4.698e-06   -3.89835e-07              0              0   -0.000625202              0
      DRIFT_100          DRIFT        1075.71    4.07672e-06   -3.89835e-07              0              0   -0.000625202              0
       YO9_TV13         KICKER        1075.71    4.07672e-06   -3.89835e-07              0              0   -0.000625202              0
       DRIFT_21          DRIFT        1076.25    3.86416e-06   -3.89835e-07              0              0   -0.000625202              0
       YO9_QD13           QUAD        1077.36    3.61684e-06    -5.9459e-08              0              0   -0.000625202              0
       DRIFT_20          DRIFT        1077.49    3.60904e-06    -5.9459e-08              0              0   -0.000625202              0
      YO9_SXD13           SEXT        1078.24    3.56445e-06   -5.94568e-08              0              0   -0.000625202              0
       DRIFT_19          DRIFT        1078.47      3.551e-06   -5.94568e-08              0              0   -0.000625202              0
       YO9_BV13          DRIFT        1078.47      3.551e-06   -5.94568e-08              0              0   -0.000625202              0
      DRIFT_108          DRIFT         1079.5    3.48966e-06   -5.94568e-08              0              0   -0.000625202              0
    YO9_DH12_E1           MULT         1079.5    3.48966e-06   -5.94568e-08              0              0   -0.000625202              0
       YO9_DH12          SBEND        1088.94    2.92585e-06   -5.99717e-08              0              0   -0.000625326              0
    YO9_DH12_E2           MULT        1088.94    2.92585e-06   -5.99718e-08              0              0   -0.000625326              0
      DRIFT_103          DRIFT        1090.54    2.83027e-06   -5.99718e-08              0              0   -0.000625326              0
       YO9_TH12         KICKER        1090.54    2.83027e-06   -5.99718e-08              0              0   -0.000625326              0
      YO9_QGT12           MULT        1090.54    2.83027e-06   -5.99718e-08              0              0   -0.000625326              0
       DRIFT_21          DRIFT        1091.08    2.79757e-06   -5.99718e-08              0              0   -0.000625326              0
       YO9_QF12           QUAD        1092.19    2.59887e-06   -2.95177e-07              0              0   -0.000625326              0
       DRIFT_20          DRIFT        1092.32    2.56019e-06   -2.95177e-07              0              0   -0.000625326              0
      YO9_SXF12           SEXT        1093.07     2.3388e-06   -2.95177e-07              0              0   -0.000625326              0
       DRIFT_19          DRIFT         1093.3    2.27203e-06   -2.95177e-07              0              0   -0.000625326              0
       YO9_BH12          DRIFT         1093.3    2.27203e-06   -2.95177e-07              0              0   -0.000625326              0
      DRIFT_109          DRIFT        1094.33     1.9675e-06   -2.95177e-07              0              0   -0.000625326              0
    YO9_DH11_E1           MULT        1094.33     1.9675e-06   -2.95177e-07              0              0   -0.000625326              0
       YO9_DH11          SBEND        1103.77   -8.19953e-07   -2.95269e-07              0              0   -0.000625349              0
    YO9_DH11_E2           MULT        1103.77   -8.19953e-07   -2.95269e-07              0              0   -0.000625349              0
      DRIFT_103          DRIFT        1105.36   -1.29053e-06   -2.95269e-07              0              0   -0.000625349              0
       YO9_TV11         KICKER        1105.36   -1.29053e-06   -2.95269e-07              0              0   -0.000625349              0
       DRIFT_21          DRIFT        1105.91   -1.45152e-06   -2.95269e-07              0              0   -0.000625349              0
       YO9_QD11           QUAD        1107.02   -1.85703e-06   -4.41381e-07              0              0   -0.000625349              0
       DRIFT_20          DRIFT        1107.15   -1.91487e-06   -4.41381e-07              0              0   -0.000625349              0
      YO9_SXD11           SEXT         1107.9   -2.24591e-06   -4.41381e-07              0              0   -0.000625349              0
       DRIFT_19          DRIFT        1108.13   -2.34576e-06   -4.41381e-07              0              0   -0.000625349              0
       YO9_BV11          DRIFT        1108.13   -2.34576e-06   -4.41381e-07              0              0   -0.000625349              0
      DRIFT_110          DRIFT        1109.16   -2.80112e-06   -4.41381e-07              0              0   -0.000625349              0
    YO9_DH10_E1           MULT        1109.16   -2.80112e-06   -4.41381e-07              0              0   -0.000625349              0
       YO9_DH10          SBEND         1118.6   -6.96487e-06   -4.40597e-07              0              0   -0.000625159              0
    YO9_DH10_E2           MULT         1118.6   -6.96487e-06   -4.40598e-07              0              0   -0.000625159              0
      DRIFT_100          DRIFT        1120.19   -7.66705e-06   -4.40598e-07              0              0   -0.000625159              0
       YO9_TH10         KICKER        1120.19   -7.66705e-06   -4.40598e-07              0              0   -0.000625159              0
       DRIFT_21          DRIFT        1120.74   -7.90729e-06   -4.40598e-07              0              0   -0.000625159              0
       YO9_QF10           QUAD        1121.85   -8.01211e-06    2.53252e-07              0              0   -0.000625159              0
       DRIFT_20          DRIFT        1121.98   -7.97892e-06    2.53252e-07              0              0   -0.000625159              0
      YO9_SXF10           SEXT        1122.73   -7.78898e-06    2.53248e-07              0              0   -0.000625159              0
       DRIFT_19          DRIFT        1122.96   -7.73169e-06    2.53248e-07              0              0   -0.000625159              0
       YO9_BH10          DRIFT        1122.96   -7.73169e-06    2.53248e-07              0              0   -0.000625159              0
      DRIFT_111          DRIFT        1123.98   -7.47276e-06    2.53248e-07              0              0   -0.000625159              0
     YO9_DH9_E1           MULT        1123.98   -7.47276e-06    2.53248e-07              0              0   -0.000625159              0
        YO9_DH9          SBEND        1126.93   -6.72529e-06    2.53604e-07              0              0   -0.000625072              0
     YO9_DH9_E2           MULT        1126.93   -6.72529e-06    2.53603e-07              0              0   -0.000625072              0
      DRIFT_112          DRIFT        1134.45   -4.81817e-06    2.53603e-07              0              0   -0.000625072              0
        YO9_BV9          DRIFT        1134.45   -4.81817e-06    2.53603e-07              0              0   -0.000625072              0
       DRIFT_32          DRIFT        1135.56   -4.53736e-06    2.53603e-07              0              0   -0.000625072              0
        YO9_QD9           QUAD        1136.67   -4.45768e-06   -1.08968e-07              0              0   -0.000625072              0
       DRIFT_21          DRIFT        1137.21    -4.5171e-06   -1.08968e-07              0              0   -0.000625072              0
        YO9_TV9         KICKER        1137.21    -4.5171e-06   -1.08968e-07              0              0   -0.000625072              0
      DRIFT_113          DRIFT         1138.8   -4.69076e-06   -1.08968e-07              0              0   -0.000625072              0
     YO9_DH8_E1           MULT         1138.8   -4.69076e-06   -1.08968e-07              0              0   -0.000625072              0
        YO9_DH8          SBEND        1148.24   -5.71568e-06   -1.08133e-07              0              0    -0.00062487              0
     YO9_DH8_E2           MULT        1148.24   -5.71568e-06   -1.08133e-07              0              0    -0.00062487              0
      DRIFT_100          DRIFT        1149.84   -5.88801e-06   -1.08133e-07              0              0    -0.00062487              0
        YO9_TH8         KICKER        1149.84   -5.88801e-06   -1.08133e-07              0              0    -0.00062487              0
       YO9_QGT8           MULT        1149.84   -5.88801e-06   -1.08133e-07              0              0    -0.00062487              0
       DRIFT_21          DRIFT        1150.38   -5.94697e-06   -1.08133e-07              0              0    -0.00062487              0
        YO9_QF8           QUAD        1151.49   -5.78714e-06    3.93841e-07              0              0    -0.00062487              0
       DRIFT_29          DRIFT        1151.79   -5.67052e-06    3.93841e-07              0              0    -0.00062487              0
         YO9_B8          DRIFT        1151.79   -5.67052e-06    3.93841e-07              0              0    -0.00062487              0
      DRIFT_114          DRIFT        1158.34   -3.08912e-06    3.93841e-07              0              0    -0.00062487              0
       YO9_B7.1          DRIFT        1158.34   -3.08912e-06    3.93841e-07              0              0    -0.00062487              0
      DRIFT_114          DRIFT         1164.9   -5.07722e-07    3.93841e-07              0              0    -0.00062487              0
         YO9_B7          DRIFT         1164.9   -5.07722e-07    3.93841e-07              0              0    -0.00062487              0
       DRIFT_27          DRIFT        1165.19   -3.91053e-07    3.93841e-07              0              0    -0.00062487              0
        YO9_QD7           QUAD        1166.12   -3.52333e-08     3.7644e-07              0              0    -0.00062487              0
       DRIFT_26          DRIFT        1166.67    1.70069e-07     3.7644e-07              0              0    -0.00062487              0
        YO9_TV7         KICKER        1166.67    1.70069e-07     3.7644e-07              0              0    -0.00062487              0
      DRIFT_115          DRIFT        1168.25    7.66526e-07     3.7644e-07              0              0    -0.00062487              0
     YO9_DH6_E1           MULT        1168.25    7.66526e-07     3.7644e-07              0              0    -0.00062487              0
        YO9_DH6          SBEND         1171.2    1.87672e-06    3.76374e-07              0              0   -0.000624886              0
     YO9_DH6_E2           MULT         1171.2    1.87672e-06    3.76374e-07              0              0   -0.000624886              0
      DRIFT_116          DRIFT        1179.29    4.91862e-06    3.76374e-07              0              0   -0.000624886              0
        YO9_TH6         KICKER        1179.29    4.91862e-06    3.76374e-07              0              0   -0.000624886              0
       YO9_QGT6           MULT        1179.29    4.91862e-06    3.76374e-07              0              0   -0.000624886              0
       DRIFT_21          DRIFT        1179.83    5.12384e-06    3.76374e-07              0              0   -0.000624886              0
        YO9_QF6           QUAD        1180.94    5.25912e-06   -1.34824e-07              0              0   -0.000624886              0
       DRIFT_20          DRIFT        1181.07    5.24145e-06   -1.34824e-07              0              0   -0.000624886              0
        YO9_TQ6           QUAD        1181.82    5.08185e-06   -2.89989e-07              0              0   -0.000624886              0
       DRIFT_19          DRIFT        1182.05    5.01625e-06   -2.89989e-07              0              0   -0.000624886              0
        YO9_BH6          DRIFT        1182.05    5.01625e-06   -2.89989e-07              0              0   -0.000624886              0
      DRIFT_117          DRIFT        1183.45    4.61003e-06   -2.89989e-07              0              0   -0.000624886              0
     YO9_DH5_E1           MULT        1183.45    4.61003e-06   -2.89989e-07              0              0   -0.000624886              0
        YO9_DH5          SBEND        1192.15    2.08515e-06   -2.90484e-07              0              0   -0.000625006              0
     YO9_DH5_E2           MULT        1192.15    2.08515e-06   -2.90484e-07              0              0   -0.000625006              0
      DRIFT_118          DRIFT        1194.11    1.51498e-06   -2.90484e-07              0              0   -0.000625006              0
        YO9_TV5         KICKER        1194.11    1.51498e-06   -2.90484e-07              0              0   -0.000625006              0
       DRIFT_21          DRIFT        1194.66     1.3566e-06   -2.90484e-07              0              0   -0.000625006              0
        YO9_QD5           QUAD        1195.77    1.10244e-06   -1.71581e-07              0              0   -0.000625006              0
       DRIFT_20          DRIFT         1195.9    1.07996e-06   -1.71581e-07              0              0   -0.000625006              0
        YO9_TQ5           QUAD        1196.65    9.59877e-07   -1.49072e-07              0              0   -0.000625006              0
       DRIFT_19          DRIFT        1196.87    9.26153e-07   -1.49072e-07              0              0   -0.000625006              0
        YO9_BV5          DRIFT        1196.87    9.26153e-07   -1.49072e-07              0              0   -0.000625006              0
       DRIFT_18          DRIFT        1201.24    2.75083e-07   -1.49072e-07              0              0   -0.000625006              0
        YO9_TH4         KICKER        1201.24    2.75083e-07   -1.49072e-07              0              0   -0.000625006              0
       DRIFT_17          DRIFT        1201.78    1.93946e-07   -1.49072e-07              0              0   -0.000625006              0
        YO9_QF4           QUAD         1203.6   -9.07273e-08   -1.57526e-07              0              0   -0.000625006              0
       DRIFT_16          DRIFT        1203.73   -1.11218e-07   -1.57526e-07              0              0   -0.000625006              0
        YO9_TQ4           QUAD        1204.48   -2.30015e-07   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_119          DRIFT        1204.73    -2.7015e-07   -1.59495e-07              0              0   -0.000625006              0
         YO9_B4          DRIFT        1204.73    -2.7015e-07   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_120          DRIFT        1226.16   -3.68778e-06   -1.59495e-07              0              0   -0.000625006              0
       YO9_B3.1          DRIFT        1226.16   -3.68778e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_121          DRIFT        1230.97   -4.45596e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KFBH3         KICKER        1230.97   -4.45596e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_122          DRIFT        1232.12   -4.63974e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KA3.5         KICKER        1233.34   -4.83432e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_123          DRIFT        1233.48    -4.8566e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KA3.4         KICKER         1234.7   -5.05119e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_123          DRIFT        1234.84   -5.07347e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KA3.3         KICKER        1236.06   -5.26805e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_123          DRIFT         1236.2   -5.29033e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KA3.2         KICKER        1237.42   -5.48492e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_123          DRIFT        1237.56    -5.5072e-06   -1.59495e-07              0              0   -0.000625006              0
      YO9_KA3.1         KICKER        1238.78   -5.70178e-06   -1.59495e-07              0              0   -0.000625006              0
      DRIFT_124          DRIFT           1241   -6.05561e-06   -1.59495e-07              0              0   -0.000625006              0
         YO9_B3          DRIFT           1241   -6.05561e-06   -1.59495e-07              0              0   -0.000625006              0
       DRIFT_10          DRIFT        1241.47    -6.1308e-06   -1.59495e-07              0              0   -0.000625006              0
        YO9_TV3         KICKER        1241.47    -6.1308e-06   -1.59495e-07              0              0   -0.000625006              0
        DRIFT_9          DRIFT        1242.07   -6.22617e-06   -1.59495e-07              0              0   -0.000625006              0
        YO9_QD3           QUAD        1244.17   -7.36718e-06   -9.49394e-07              0              0   -0.000625006              0
        DRIFT_8          DRIFT        1244.66   -7.83217e-06   -9.49394e-07              0              0   -0.000625006              0
        DRIFT_7          DRIFT        1246.03   -9.13376e-06   -9.49394e-07              0              0   -0.000625006              0
        YO9_QF2           QUAD        1249.42   -9.20804e-06    9.07989e-07              0              0   -0.000625006              0
        DRIFT_6          DRIFT        1249.92    -8.7593e-06    9.07989e-07              0              0   -0.000625006              0
