# Universe 1. Values shown are for the Exit End of each Element:
name             key                       s           l           angle          actual          e1          e2           tilt       x_offset       z_offset        x_pitch                      k0l              k0sl                      k1l               k1sl                      k2l                     k2sl            k3l           k3sl            k4l        k4sl            k5l        k5sl            k6l        k6sl            k7l        k7sl            k8l        k8sl            k9l        k9sl           k10l          k10sl             ks               hkick               vkick
#                                                                  [rad]           angle       [rad]       [rad]          [rad]
B1PR            Sbend             77.56870100000000434193    3.70004499999999980631   -0.01700000000000000122    0.01700000000000000122   -0.00850000000000000061   -0.00850000000000000061    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000   -0.01699999999999994571    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O2FL            Drift             78.56870100000000434193    1.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
Q5PR            Quadrupole        80.06870100000000434193    1.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000   -0.09193340316863585215    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
OFL             Drift             80.56870100000000434193    0.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O3PR            Drift             87.34367100000000050386    6.77496899999999957487    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
S_CQT06Y4#1     Drift             87.76812800000000436285    0.42445699999999997321    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
TQ4_PR          Quadrupole        88.51812800000000436285    0.75000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.03924578656995600379    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
S_CQT06Y4#2     Drift             88.64820400000000688578    0.13007499999999999618    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
QD4_PR          Quadrupole        90.46015300000000536329    1.81194900000000003182    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.17580309366495522339    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
S_CQT06Y4#3     Drift             91.76385100000000250020    1.30369899999999994122    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
