           NAME           TYPE              S           X            PX              Y             PY              Z             Pt    
    YI11_DH8_E2           MULT         1786.8   -4.90212e-09   -1.59988e-10   -1.14242e-10   -9.46194e-12   -0.000624971   -1.20766e-11
      DRIFT_168          DRIFT        1788.38   -5.15429e-09   -1.59988e-10   -1.29156e-10   -9.46194e-12   -0.000624971   -1.20766e-11
       YI11_TV8         KICKER        1788.38   -5.15429e-09   -1.59988e-10   -1.29156e-10   -9.46194e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1788.92   -5.24152e-09   -1.59988e-10   -1.34315e-10   -9.46194e-12   -0.000624971   -1.20766e-11
       YI11_QD8           QUAD        1790.03   -5.65984e-09   -5.99398e-10   -1.38652e-10    1.70735e-12   -0.000624971   -1.20766e-11
       DRIFT_29          DRIFT        1790.33   -5.83733e-09   -5.99398e-10   -1.38146e-10    1.70735e-12   -0.000624971   -1.20766e-11
        YI11_B8          DRIFT        1790.33   -5.83733e-09   -5.99398e-10   -1.38146e-10    1.70735e-12   -0.000624971   -1.20766e-11
       DRIFT_28          DRIFT        1803.44   -1.36947e-08   -5.99398e-10   -1.15765e-10    1.70735e-12   -0.000624971   -1.20766e-11
        YI11_B7          DRIFT        1803.44   -1.36947e-08   -5.99398e-10   -1.15765e-10    1.70735e-12   -0.000624971   -1.20766e-11
       DRIFT_27          DRIFT        1803.74   -1.38723e-08   -5.99398e-10   -1.15259e-10    1.70735e-12   -0.000624971   -1.20766e-11
       YI11_QF7           QUAD        1804.67    -1.3896e-08    5.48654e-10   -1.18082e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       DRIFT_26          DRIFT        1805.21   -1.35968e-08    5.48654e-10   -1.22345e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       YI11_TH7         KICKER        1805.21   -1.35968e-08    5.48654e-10   -1.22345e-10   -7.81781e-12   -0.000624971   -1.20766e-11
      YI11_QGT7           MULT        1805.21   -1.35968e-08    5.48654e-10   -1.22345e-10   -7.81781e-12   -0.000624971   -1.20766e-11
      DRIFT_169          DRIFT        1806.79   -1.27305e-08    5.48654e-10    -1.3469e-10   -7.81781e-12   -0.000624971   -1.20766e-11
    YI11_DH6_E1           MULT        1806.79   -1.27305e-08    5.48654e-10    -1.3469e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       YI11_DH6          SBEND        1809.74   -1.11116e-08    5.49105e-10   -1.57748e-10   -7.81781e-12   -0.000624971   -1.20766e-11
    YI11_DH6_E2           MULT        1809.74   -1.11116e-08    5.49105e-10   -1.57748e-10   -7.81781e-12   -0.000624971   -1.20766e-11
      DRIFT_170          DRIFT        1817.82   -6.67668e-09    5.49105e-10   -2.20889e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       YI11_TV6         KICKER        1817.82   -6.67668e-09    5.49105e-10   -2.20889e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1818.36   -6.37728e-09    5.49105e-10   -2.25152e-10   -7.81781e-12   -0.000624971   -1.20766e-11
       YI11_QD6           QUAD        1819.47   -6.10521e-09   -5.44673e-11    -2.2159e-10    1.41772e-11   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT         1819.6   -6.11235e-09   -5.44673e-11   -2.19732e-10    1.41772e-11   -0.000624971   -1.20766e-11
       YI11_TQ6           QUAD        1820.35   -6.16847e-09   -9.52416e-11   -2.08561e-10    1.56004e-11   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1820.58   -6.19001e-09   -9.52416e-11   -2.05032e-10    1.56004e-11   -0.000624971   -1.20766e-11
       YI11_BV6          DRIFT        1820.58   -6.19001e-09   -9.52416e-11   -2.05032e-10    1.56004e-11   -0.000624971   -1.20766e-11
      DRIFT_171          DRIFT        1822.86   -6.40695e-09   -9.52416e-11   -1.69498e-10    1.56004e-11   -0.000624971   -1.20766e-11
    YI11_DH5_E1           MULT        1822.86   -6.40695e-09   -9.52416e-11   -1.69498e-10    1.56004e-11   -0.000624971   -1.20766e-11
       YI11_DH5          SBEND        1829.77    -7.0641e-09   -9.47941e-11   -6.16052e-11    1.56004e-11   -0.000624971   -1.20766e-11
    YI11_DH5_E2           MULT        1829.77    -7.0641e-09   -9.47941e-11   -6.16052e-11    1.56004e-11   -0.000624971   -1.20766e-11
      DRIFT_172          DRIFT        1832.61    -7.3333e-09   -9.47941e-11   -1.73032e-11    1.56004e-11   -0.000624971   -1.20766e-11
       YI11_TH5         KICKER        1832.61    -7.3333e-09   -9.47941e-11   -1.73032e-11    1.56004e-11   -0.000624971   -1.20766e-11
      YI11_QGT5           MULT        1832.61    -7.3333e-09   -9.47941e-11   -1.73032e-11    1.56004e-11   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1833.16   -7.38498e-09   -9.47941e-11   -8.79707e-12    1.56004e-11   -0.000624971   -1.20766e-11
       YI11_QF5           QUAD        1834.27   -7.09197e-09    6.17969e-10    8.35296e-12    1.55789e-11   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT         1834.4   -7.01099e-09    6.17969e-10    1.03946e-11    1.55789e-11   -0.000624971   -1.20766e-11
       YI11_TQ5           QUAD        1835.15   -6.48309e-09    7.87563e-10    2.22135e-11    1.59875e-11   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1835.37   -6.30492e-09    7.87563e-10    2.58303e-11    1.59875e-11   -0.000624971   -1.20766e-11
       YI11_BH5          DRIFT        1835.37   -6.30492e-09    7.87563e-10    2.58303e-11    1.59875e-11   -0.000624971   -1.20766e-11
       DRIFT_18          DRIFT        1839.74   -2.86526e-09    7.87563e-10    9.56552e-11    1.59875e-11   -0.000624971   -1.20766e-11
       YI11_TV4         KICKER        1839.74   -2.86526e-09    7.87563e-10    9.56552e-11    1.59875e-11   -0.000624971   -1.20766e-11
       DRIFT_17          DRIFT        1840.29   -2.43661e-09    7.87563e-10    1.04357e-10    1.59875e-11   -0.000624971   -1.20766e-11
       YI11_QD4           QUAD         1842.1   -1.30111e-09    4.95881e-10    1.17198e-10   -2.15732e-12   -0.000624971   -1.20766e-11
       DRIFT_16          DRIFT        1842.23   -1.23661e-09    4.95881e-10    1.16917e-10   -2.15732e-12   -0.000624971   -1.20766e-11
       YI11_TQ4           QUAD        1842.98   -8.58142e-10    5.12369e-10    1.15986e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_119          DRIFT        1843.23   -7.29209e-10    5.12369e-10    1.15904e-10   -3.27779e-13   -0.000624971   -1.20766e-11
        YI11_B4          DRIFT        1843.23   -7.29209e-10    5.12369e-10    1.15904e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_173          DRIFT        1845.55     4.5674e-10    5.12369e-10    1.15145e-10   -3.27779e-13   -0.000624971   -1.20766e-11
   YI11_KSCL3.3          DRIFT        1845.55     4.5674e-10    5.12369e-10    1.15145e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_174          DRIFT        1847.03     1.2156e-09    5.12369e-10     1.1466e-10   -3.27779e-13   -0.000624971   -1.20766e-11
   YI11_KSCL3.2          DRIFT        1847.03     1.2156e-09    5.12369e-10     1.1466e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_174          DRIFT        1848.51    1.97445e-09    5.12369e-10    1.14174e-10   -3.27779e-13   -0.000624971   -1.20766e-11
   YI11_KSCL3.1          DRIFT        1848.51    1.97445e-09    5.12369e-10    1.14174e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_175          DRIFT         1877.4     1.6779e-08    5.12369e-10    1.04703e-10   -3.27779e-13   -0.000624971   -1.20766e-11
     YI11_KFBH3         KICKER         1877.4     1.6779e-08    5.12369e-10    1.04703e-10   -3.27779e-13   -0.000624971   -1.20766e-11
      DRIFT_176          DRIFT         1879.5    1.78563e-08    5.12369e-10    1.04014e-10   -3.27779e-13   -0.000624971   -1.20766e-11
        YI11_B3          DRIFT         1879.5    1.78563e-08    5.12369e-10    1.04014e-10   -3.27779e-13   -0.000624971   -1.20766e-11
       DRIFT_10          DRIFT        1879.98    1.80979e-08    5.12369e-10     1.0386e-10   -3.27779e-13   -0.000624971   -1.20766e-11
       YI11_TH3         KICKER        1879.98    1.80979e-08    5.12369e-10     1.0386e-10   -3.27779e-13   -0.000624971   -1.20766e-11
        DRIFT_9          DRIFT        1880.57    1.84042e-08    5.12369e-10    1.03664e-10   -3.27779e-13   -0.000624971   -1.20766e-11
       YI11_QF3           QUAD        1882.67    1.72174e-08   -1.61913e-09    1.15971e-10     1.2286e-11   -0.000624971   -1.20766e-11
        DRIFT_8          DRIFT        1883.16    1.64244e-08   -1.61913e-09    1.21989e-10     1.2286e-11   -0.000624971   -1.20766e-11
        DRIFT_7          DRIFT        1884.53    1.42047e-08   -1.61913e-09    1.38832e-10     1.2286e-11   -0.000624971   -1.20766e-11
       YI11_QD2           QUAD        1887.93    1.28465e-08    7.76491e-10    1.34639e-10   -1.46272e-11   -0.000624971   -1.20766e-11
        DRIFT_6          DRIFT        1888.42    1.32302e-08    7.76491e-10     1.2741e-10   -1.46272e-11   -0.000624971   -1.20766e-11
       YI11_TV2         KICKER        1888.42    1.32302e-08    7.76491e-10     1.2741e-10   -1.46272e-11   -0.000624971   -1.20766e-11
        DRIFT_5          DRIFT         1889.6    1.41484e-08    7.76491e-10    1.10114e-10   -1.46272e-11   -0.000624971   -1.20766e-11
       YI11_QF1           QUAD        1891.04    1.44175e-08   -4.06376e-10    9.51995e-11   -6.29119e-12   -0.000624971   -1.20766e-11
        DRIFT_4          DRIFT        1891.38    1.42806e-08   -4.06376e-10    9.30798e-11   -6.29119e-12   -0.000624971   -1.20766e-11
        YI11_B1          DRIFT        1891.38    1.42806e-08   -4.06376e-10    9.30798e-11   -6.29119e-12   -0.000624971   -1.20766e-11
      DRIFT_177          DRIFT        1892.31    1.39036e-08   -4.06376e-10    8.72434e-11   -6.29119e-12   -0.000624971   -1.20766e-11
    YI11_DH0_E1           MULT        1892.31    1.39036e-08   -4.06376e-10    8.72434e-11   -6.29119e-12   -0.000624971   -1.20766e-11
       YI11_DH0          SBEND         1895.9    1.24451e-08   -4.06416e-10    6.46645e-11   -6.29119e-12   -0.000624971   -1.20766e-11
    YI11_DH0_E2           MULT         1895.9    1.24451e-08   -4.06416e-10    6.46645e-11   -6.29119e-12   -0.000624971   -1.20766e-11
      DRIFT_178          DRIFT         1902.9    9.59735e-09   -4.06416e-10    2.05828e-11   -6.29119e-12   -0.000624971   -1.20766e-11
         XDRIFT          DRIFT         1905.9    8.37811e-09   -4.06416e-10    1.70921e-12   -6.29119e-12   -0.000624971   -1.20766e-11
          XDIPB          DRIFT         1908.9    7.15886e-09   -4.06416e-10   -1.71644e-11   -6.29119e-12   -0.000624971   -1.20766e-11
         XDRIFT          DRIFT         1911.9    5.93961e-09   -4.06416e-10    -3.6038e-11   -6.29119e-12   -0.000624971   -1.20766e-11
          XDIPA          DRIFT         1914.9    4.72053e-09   -4.06416e-10   -5.49089e-11   -6.29119e-12   -0.000624971   -1.20766e-11
       XDRIFT#1          DRIFT         1916.4    4.11095e-09   -4.06416e-10    -6.4345e-11   -6.29119e-12   -0.000624971   -1.20766e-11
  MIDPOINT_12IR          DRIFT         1916.4    4.11095e-09   -4.06416e-10    -6.4345e-11   -6.29119e-12   -0.000624971   -1.20766e-11
       XDRIFT#2          DRIFT         1917.9    3.50138e-09   -4.06416e-10    -7.3781e-11   -6.29119e-12   -0.000624971   -1.20766e-11
          XDIPA          DRIFT         1920.9     2.2823e-09   -4.06416e-10    -9.2652e-11   -6.29119e-12   -0.000624971   -1.20766e-11
         XDRIFT          DRIFT         1923.9    1.06305e-09   -4.06416e-10   -1.11526e-10   -6.29119e-12   -0.000624971   -1.20766e-11
          XDIPB          DRIFT         1926.9   -1.56202e-10   -4.06416e-10   -1.30399e-10   -6.29119e-12   -0.000624971   -1.20766e-11
         XDRIFT          DRIFT         1929.9   -1.37545e-09   -4.06416e-10   -1.49273e-10   -6.29119e-12   -0.000624971   -1.20766e-11
      DRIFT_183          DRIFT        1936.91   -4.22317e-09   -4.06416e-10   -1.93354e-10   -6.29119e-12   -0.000624971   -1.20766e-11
    YO12_DH0_E1           MULT        1936.91   -4.22317e-09   -4.06416e-10   -1.93354e-10   -6.29119e-12   -0.000624971   -1.20766e-11
       YO12_DH0          SBEND         1940.5   -5.68184e-09   -4.06441e-10   -2.15933e-10   -6.29119e-12   -0.000624971   -1.20766e-11
    YO12_DH0_E2           MULT         1940.5   -5.68184e-09   -4.06441e-10   -2.15933e-10   -6.29119e-12   -0.000624971   -1.20766e-11
        DRIFT_3          DRIFT        1941.43    -6.0589e-09   -4.06441e-10    -2.2177e-10   -6.29119e-12   -0.000624971   -1.20766e-11
        YO12_B1          DRIFT        1941.43    -6.0589e-09   -4.06441e-10    -2.2177e-10   -6.29119e-12   -0.000624971   -1.20766e-11
        DRIFT_4          DRIFT        1941.76   -6.19585e-09   -4.06441e-10   -2.23889e-10   -6.29119e-12   -0.000624971   -1.20766e-11
       YO12_QD1           QUAD         1943.2   -7.14788e-09   -9.28336e-10   -2.20169e-10    1.14089e-11   -0.000624971   -1.20766e-11
        DRIFT_5          DRIFT        1944.39   -8.24557e-09   -9.28336e-10   -2.06679e-10    1.14089e-11   -0.000624971   -1.20766e-11
       YO12_TH2         KICKER        1944.39   -8.24557e-09   -9.28336e-10   -2.06679e-10    1.14089e-11   -0.000624971   -1.20766e-11
        DRIFT_6          DRIFT        1944.88   -8.70436e-09   -9.28336e-10   -2.01041e-10    1.14089e-11   -0.000624971   -1.20766e-11
       YO12_QF2           QUAD        1948.27   -8.84673e-09    8.48977e-10     -2.269e-10   -2.74743e-11   -0.000624971   -1.20766e-11
        DRIFT_7          DRIFT        1949.64   -7.68281e-09    8.48977e-10   -2.64566e-10   -2.74743e-11   -0.000624971   -1.20766e-11
        DRIFT_8          DRIFT        1950.13     -7.267e-09    8.48977e-10   -2.78023e-10   -2.74743e-11   -0.000624971   -1.20766e-11
       YO12_QD3           QUAD        1952.23   -6.33305e-09     5.8688e-11   -2.99442e-10    7.50496e-12   -0.000624971   -1.20766e-11
        DRIFT_9          DRIFT        1952.83   -6.29795e-09     5.8688e-11   -2.94954e-10    7.50496e-12   -0.000624971   -1.20766e-11
       YO12_TV3         KICKER        1952.83   -6.29795e-09     5.8688e-11   -2.94954e-10    7.50496e-12   -0.000624971   -1.20766e-11
       DRIFT_10          DRIFT         1953.3   -6.27029e-09     5.8688e-11   -2.91416e-10    7.50496e-12   -0.000624971   -1.20766e-11
        YO12_B3          DRIFT         1953.3   -6.27029e-09     5.8688e-11   -2.91416e-10    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_184          DRIFT         1955.4   -6.14691e-09     5.8688e-11   -2.75639e-10    7.50496e-12   -0.000624971   -1.20766e-11
     YO12_KFBH3         KICKER         1955.4   -6.14691e-09     5.8688e-11   -2.75639e-10    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_185          DRIFT        1956.31   -6.09402e-09     5.8688e-11   -2.68875e-10    7.50496e-12   -0.000624971   -1.20766e-11
     YO12_CPUH3          DRIFT        1956.31   -6.09402e-09     5.8688e-11   -2.68875e-10    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_186          DRIFT        1966.27   -5.50933e-09     5.8688e-11   -1.94106e-10    7.50496e-12   -0.000624971   -1.20766e-11
      YO12_ELD3          DRIFT        1966.27   -5.50933e-09     5.8688e-11   -1.94106e-10    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_187          DRIFT        1985.53   -4.37898e-09     5.8688e-11   -4.95584e-11    7.50496e-12   -0.000624971   -1.20766e-11
     YO12_CPUV3          DRIFT        1985.53   -4.37898e-09     5.8688e-11   -4.95584e-11    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_188          DRIFT        1987.11   -4.28611e-09     5.8688e-11   -3.76824e-11    7.50496e-12   -0.000624971   -1.20766e-11
    YO12_POL3.1          DRIFT        1987.11   -4.28611e-09     5.8688e-11   -3.76824e-11    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_189          DRIFT        1987.62    -4.2563e-09     5.8688e-11   -3.38698e-11    7.50496e-12   -0.000624971   -1.20766e-11
    YO12_POL3.2          DRIFT        1987.62    -4.2563e-09     5.8688e-11   -3.38698e-11    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_190          DRIFT        1989.58   -4.14145e-09     5.8688e-11   -1.91834e-11    7.50496e-12   -0.000624971   -1.20766e-11
        YO12_B4          DRIFT        1989.58   -4.14145e-09     5.8688e-11   -1.91834e-11    7.50496e-12   -0.000624971   -1.20766e-11
      DRIFT_119          DRIFT        1989.83   -4.12668e-09     5.8688e-11   -1.72948e-11    7.50496e-12   -0.000624971   -1.20766e-11
       YO12_TQ4           QUAD        1990.58   -4.10049e-09    1.12225e-11   -1.15994e-11     7.6719e-12   -0.000624971   -1.20766e-11
       DRIFT_16          DRIFT        1990.71   -4.09903e-09    1.12225e-11   -1.06015e-11     7.6719e-12   -0.000624971   -1.20766e-11
       YO12_QF4           QUAD        1992.52   -3.50032e-09    6.33591e-10    2.40789e-12    7.03249e-12   -0.000624971   -1.20766e-11
       DRIFT_17          DRIFT        1993.06   -3.15548e-09    6.33591e-10     6.2355e-12    7.03249e-12   -0.000624971   -1.20766e-11
       YO12_TH4         KICKER        1993.06   -3.15548e-09    6.33591e-10     6.2355e-12    7.03249e-12   -0.000624971   -1.20766e-11
       DRIFT_18          DRIFT        1997.43   -3.88283e-10    6.33591e-10    3.69497e-11    7.03249e-12   -0.000624971   -1.20766e-11
       YO12_BV5          DRIFT        1997.43   -3.88283e-10    6.33591e-10    3.69497e-11    7.03249e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1997.66   -2.44947e-10    6.33591e-10    3.85407e-11    7.03249e-12   -0.000624971   -1.20766e-11
       YO12_TQ5           QUAD        1998.41    2.29527e-10    6.33421e-10    4.34815e-11    6.12492e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        1998.54    3.12537e-10    6.33421e-10    4.42842e-11    6.12492e-12   -0.000624971   -1.20766e-11
       YO12_QD5           QUAD        1999.65    1.04547e-09    6.99086e-10    4.85841e-11    1.55262e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2000.19    1.42665e-09    6.99086e-10    4.94307e-11    1.55262e-12   -0.000624971   -1.20766e-11
       YO12_TV5         KICKER        2000.19    1.42665e-09    6.99086e-10    4.94307e-11    1.55262e-12   -0.000624971   -1.20766e-11
      DRIFT_191          DRIFT        2002.16    2.79883e-09    6.99086e-10    5.24782e-11    1.55262e-12   -0.000624971   -1.20766e-11
    YO12_DH5_E1           MULT        2002.16    2.79883e-09    6.99086e-10    5.24782e-11    1.55262e-12   -0.000624971   -1.20766e-11
       YO12_DH5          SBEND        2010.85    8.87482e-09    6.97789e-10    6.59835e-11    1.55262e-12   -0.000624971   -1.20766e-11
    YO12_DH5_E2           MULT        2010.85    8.87482e-09    6.97789e-10    6.59835e-11    1.55262e-12   -0.000624971   -1.20766e-11
       DRIFT_79          DRIFT        2012.26    9.85228e-09    6.97789e-10    6.81584e-11    1.55262e-12   -0.000624971   -1.20766e-11
       YO12_BH6          DRIFT        2012.26    9.85228e-09    6.97789e-10    6.81584e-11    1.55262e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        2012.48    1.00101e-08    6.97789e-10    6.85097e-11    1.55262e-12   -0.000624971   -1.20766e-11
       YO12_TQ6           QUAD        2013.23    1.04191e-08    3.90728e-10    7.04508e-11    3.63344e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        2013.36    1.04703e-08    3.90728e-10     7.0927e-11    3.63344e-12   -0.000624971   -1.20766e-11
       YO12_QF6           QUAD        2014.47    1.03343e-08   -6.33573e-10    7.89092e-11    1.08785e-11   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2015.02    9.98884e-09   -6.33573e-10    8.48407e-11    1.08785e-11   -0.000624971   -1.20766e-11
       YO12_TH6         KICKER        2015.02    9.98884e-09   -6.33573e-10    8.48407e-11    1.08785e-11   -0.000624971   -1.20766e-11
      YO12_QGT6           MULT        2015.02    9.98884e-09   -6.33573e-10    8.48407e-11    1.08785e-11   -0.000624971   -1.20766e-11
      DRIFT_192          DRIFT         2023.1    4.86823e-09   -6.33573e-10    1.72762e-10    1.08785e-11   -0.000624971   -1.20766e-11
    YO12_DH6_E1           MULT         2023.1    4.86823e-09   -6.33573e-10    1.72762e-10    1.08785e-11   -0.000624971   -1.20766e-11
       YO12_DH6          SBEND        2026.05    2.99903e-09   -6.33917e-10    2.04848e-10    1.08785e-11   -0.000624971   -1.20766e-11
    YO12_DH6_E2           MULT        2026.05    2.99903e-09   -6.33917e-10    2.04848e-10    1.08785e-11   -0.000624971   -1.20766e-11
      DRIFT_193          DRIFT        2027.63    1.99461e-09   -6.33917e-10    2.22085e-10    1.08785e-11   -0.000624971   -1.20766e-11
       YO12_TV7         KICKER        2027.63    1.99461e-09   -6.33917e-10    2.22085e-10    1.08785e-11   -0.000624971   -1.20766e-11
       DRIFT_26          DRIFT        2028.18    1.64888e-09   -6.33917e-10    2.28018e-10    1.08785e-11   -0.000624971   -1.20766e-11
       YO12_QD7           QUAD        2029.11    1.11535e-09   -5.21079e-10     2.2935e-10   -8.03081e-12   -0.000624971   -1.20766e-11
       DRIFT_27          DRIFT        2029.41    9.60989e-10   -5.21079e-10    2.26971e-10   -8.03081e-12   -0.000624971   -1.20766e-11
        YO12_B7          DRIFT        2029.41    9.60989e-10   -5.21079e-10    2.26971e-10   -8.03081e-12   -0.000624971   -1.20766e-11
       DRIFT_28          DRIFT        2042.51   -5.86974e-09   -5.21079e-10    1.21696e-10   -8.03081e-12   -0.000624971   -1.20766e-11
        YO12_B8          DRIFT        2042.51   -5.86974e-09   -5.21079e-10    1.21696e-10   -8.03081e-12   -0.000624971   -1.20766e-11
       DRIFT_29          DRIFT        2042.81   -6.02404e-09   -5.21079e-10    1.19318e-10   -8.03081e-12   -0.000624971   -1.20766e-11
       YO12_QF8           QUAD        2043.92   -6.31182e-09    6.63792e-12    1.15929e-10    1.87604e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2044.47    -6.3082e-09    6.63792e-12    1.16952e-10    1.87604e-12   -0.000624971   -1.20766e-11
       YO12_TH8         KICKER        2044.47    -6.3082e-09    6.63792e-12    1.16952e-10    1.87604e-12   -0.000624971   -1.20766e-11
      YO12_QGT8           MULT        2044.47    -6.3082e-09    6.63792e-12    1.16952e-10    1.87604e-12   -0.000624971   -1.20766e-11
      DRIFT_194          DRIFT        2046.06   -6.29762e-09    6.63792e-12    1.19942e-10    1.87604e-12   -0.000624971   -1.20766e-11
    YO12_DH8_E1           MULT        2046.06   -6.29762e-09    6.63792e-12    1.19942e-10    1.87604e-12   -0.000624971   -1.20766e-11
       YO12_DH8          SBEND         2055.5   -6.23243e-09    7.17335e-12    1.37653e-10    1.87604e-12   -0.000624971   -1.20766e-11
    YO12_DH8_E2           MULT         2055.5   -6.23243e-09    7.17335e-12    1.37653e-10    1.87604e-12   -0.000624971   -1.20766e-11
      DRIFT_100          DRIFT        2057.09   -6.22099e-09    7.17335e-12    1.40643e-10    1.87604e-12   -0.000624971   -1.20766e-11
       YO12_TV9         KICKER        2057.09   -6.22099e-09    7.17335e-12    1.40643e-10    1.87604e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2057.64   -6.21708e-09    7.17335e-12    1.41666e-10    1.87604e-12   -0.000624971   -1.20766e-11
       YO12_QD9           QUAD        2058.75   -6.49136e-09   -5.05077e-10    1.37379e-10   -9.54193e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        2058.88   -6.55755e-09   -5.05077e-10    1.36128e-10   -9.54193e-12   -0.000624971   -1.20766e-11
      YO12_SXD9           SEXT        2059.63   -6.93636e-09   -5.05077e-10    1.28972e-10   -9.54192e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        2059.86   -7.05062e-09   -5.05077e-10    1.26813e-10   -9.54192e-12   -0.000624971   -1.20766e-11
       YO12_BV9          DRIFT        2059.86   -7.05062e-09   -5.05077e-10    1.26813e-10   -9.54192e-12   -0.000624971   -1.20766e-11
      DRIFT_195          DRIFT        2067.38   -1.08488e-08   -5.05077e-10     5.5057e-11   -9.54192e-12   -0.000624971   -1.20766e-11
    YO12_DH9_E1           MULT        2067.38   -1.08488e-08   -5.05077e-10     5.5057e-11   -9.54192e-12   -0.000624971   -1.20766e-11
       YO12_DH9          SBEND        2070.33   -1.23379e-08   -5.04642e-10    2.69138e-11   -9.54192e-12   -0.000624971   -1.20766e-11
    YO12_DH9_E2           MULT        2070.33   -1.23379e-08   -5.04642e-10    2.69138e-11   -9.54192e-12   -0.000624971   -1.20766e-11
      DRIFT_193          DRIFT        2071.91   -1.31375e-08   -5.04642e-10    1.17949e-11   -9.54192e-12   -0.000624971   -1.20766e-11
      YO12_TH10         KICKER        2071.91   -1.31375e-08   -5.04642e-10    1.17949e-11   -9.54192e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2072.46   -1.34127e-08   -5.04642e-10    6.59219e-12   -9.54192e-12   -0.000624971   -1.20766e-11
      YO12_QF10           QUAD        2073.57   -1.33253e-08    6.60717e-10   -3.85069e-12   -9.42433e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT         2073.7   -1.32388e-08    6.60717e-10   -5.08575e-12   -9.42433e-12   -0.000624971   -1.20766e-11
     YO12_SXF10           SEXT        2074.45   -1.27432e-08    6.60717e-10    -1.2154e-11   -9.42433e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        2074.67   -1.25937e-08    6.60717e-10    -1.4286e-11   -9.42433e-12   -0.000624971   -1.20766e-11
      YO12_BH10          DRIFT        2074.67   -1.25937e-08    6.60717e-10    -1.4286e-11   -9.42433e-12   -0.000624971   -1.20766e-11
      DRIFT_196          DRIFT         2075.7   -1.19121e-08    6.60717e-10   -2.40089e-11   -9.42433e-12   -0.000624971   -1.20766e-11
   YO12_DH10_E1           MULT         2075.7   -1.19121e-08    6.60717e-10   -2.40089e-11   -9.42433e-12   -0.000624971   -1.20766e-11
      YO12_DH10          SBEND        2085.15   -5.66928e-09    6.61658e-10   -1.12981e-10   -9.42433e-12   -0.000624971   -1.20766e-11
   YO12_DH10_E2           MULT        2085.15   -5.66928e-09    6.61658e-10   -1.12981e-10   -9.42433e-12   -0.000624971   -1.20766e-11
      DRIFT_100          DRIFT        2086.74   -4.61479e-09    6.61658e-10      -1.28e-10   -9.42433e-12   -0.000624971   -1.20766e-11
      YO12_TV11         KICKER        2086.74   -4.61479e-09    6.61658e-10      -1.28e-10   -9.42433e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        2087.28   -4.25402e-09    6.61658e-10   -1.33139e-10   -9.42433e-12   -0.000624971   -1.20766e-11
      YO12_QD11           QUAD        2088.39   -3.71941e-09    3.09534e-10   -1.36902e-10    2.69938e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        2088.53   -3.67884e-09    3.09534e-10   -1.36549e-10    2.69938e-12   -0.000624971   -1.20766e-11
     YO12_SXD11           SEXT        2089.28   -3.44669e-09    3.09534e-10   -1.34524e-10    2.69938e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT         2089.5   -3.37667e-09    3.09534e-10   -1.33913e-10    2.69938e-12   -0.000624971   -1.20766e-11
      YO12_BV11          DRIFT         2089.5   -3.37667e-09    3.09534e-10   -1.33913e-10    2.69938e-12   -0.000624971   -1.20766e-11
