           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
     YI11_QGT11           MULT        1746.19        45.9875        2.02935        12.8932        11.9264      -0.594333        12.3855        1.90485     -0.0850412              0              0
      DRIFT_164          DRIFT        1747.76        39.8668        1.85392         12.899        14.0819      -0.773174        12.4049        1.77081     -0.0850412              0              0
   YI11_DH10_E1           MULT        1747.76        39.8668        1.85393         12.899        14.0819      -0.773175        12.4049        1.77081     -0.0850413              0              0
      YI11_DH10          SBEND         1757.2        14.7516        0.80505        12.9627        38.7931       -1.84436        12.4711        1.15054     -0.0463468              0              0
   YI11_DH10_E2           MULT         1757.2        14.7516       0.805052        12.9627        38.7931       -1.84436        12.4711        1.15054     -0.0463469              0              0
      DRIFT_146          DRIFT        1758.22        13.2336       0.691746        12.9742        42.6508       -1.95944        12.4751        1.10354     -0.0463469              0              0
      YI11_BV10          DRIFT        1758.22        13.2336       0.691746        12.9742        42.6508       -1.95944        12.4751        1.10354     -0.0463469              0              0
       DRIFT_19          DRIFT        1758.44        12.9264       0.666471         12.977        43.5431       -1.98511        12.4759        1.09305     -0.0463469              0              0
     YI11_SXD10           SEXT        1759.19        11.9895       0.582663        12.9866        46.5846       -2.07015        12.4786         1.0583     -0.0463456              0              0
       DRIFT_20          DRIFT        1759.33        11.8387       0.568022        12.9883        47.1291       -2.08502         12.479        1.05222     -0.0463456              0              0
      YI11_QD10           QUAD        1760.44        11.8445      -0.573384        13.0035         47.087        2.12169        12.4827        1.05236       0.046597              0              0
       DRIFT_21          DRIFT        1760.98        12.5031      -0.634552        13.0106        44.8081        2.05798        12.4846        1.07777       0.046597              0              0
      YI11_TV10         KICKER        1760.98        12.5031      -0.634552        13.0106        44.8081        2.05798        12.4846        1.07777       0.046597              0              0
      DRIFT_165          DRIFT        1762.56        14.7867      -0.811691        13.0292        38.6003        1.87349        12.4906        1.15134       0.046597              0              0
    YI11_DH9_E1           MULT        1762.56        14.7867      -0.811691        13.0292        38.6003        1.87349        12.4906        1.15134       0.046597              0              0
       YI11_DH9          SBEND        1765.51         20.548       -1.14156        13.0562        28.5652        1.52889        12.5048        1.30662      0.0586961              0              0
    YI11_DH9_E2           MULT        1765.51         20.548       -1.14156        13.0562        28.5652        1.52889        12.5048        1.30662       0.058696              0              0
      DRIFT_166          DRIFT        1773.02        44.0342       -1.98384        13.0964        12.1849       0.650894        12.5708         1.7477       0.058696              0              0
       YI11_BH9          DRIFT        1773.02        44.0342       -1.98384        13.0964        12.1849       0.650894        12.5708         1.7477       0.058696              0              0
       DRIFT_19          DRIFT        1773.25        44.9375        -2.0092        13.0972        11.8964       0.624462        12.5738        1.76098       0.058696              0              0
      YI11_SXF9           SEXT           1774        48.0144       -2.09326        13.0998        11.0254       0.536831        12.5842          1.805      0.0586956              0              0
       DRIFT_20          DRIFT        1774.13        48.5649       -2.10795        13.1002        10.8868        0.52152        12.5861         1.8127      0.0586956              0              0
       YI11_QF9           QUAD        1775.24        48.8014        1.90143        13.1038        10.8295      -0.468349        12.6027         1.7948     -0.0906965              0              0
       DRIFT_21          DRIFT        1775.79         46.756        1.84986        13.1056        11.3737      -0.529742        12.6105        1.74535     -0.0906965              0              0
       YI11_TH9         KICKER        1775.79         46.756        1.84986        13.1056        11.3737      -0.529742        12.6105        1.74535     -0.0906965              0              0
      DRIFT_167          DRIFT        1777.36        41.1595        1.70079        13.1113        13.3233      -0.707214        12.6309        1.60239     -0.0906965              0              0
    YI11_DH8_E1           MULT        1777.36        41.1595        1.70079        13.1113        13.3233      -0.707214        12.6309        1.60239     -0.0906965              0              0
       YI11_DH8          SBEND         1786.8        17.4413       0.810284        13.1686        36.7117       -1.77019        12.7011       0.928874     -0.0519707              0              0
    YI11_DH8_E2           MULT         1786.8        17.4413       0.810284        13.1686        36.7117       -1.77019        12.7011       0.928874     -0.0519707              0              0
      DRIFT_168          DRIFT        1788.38         15.123       0.660579        13.1841        42.5717       -1.94766        12.7074       0.846959     -0.0519707              0              0
       YI11_TV8         KICKER        1788.38         15.123       0.660579        13.1841        42.5717       -1.94766        12.7074       0.846959     -0.0519707              0              0
       DRIFT_21          DRIFT        1788.92        14.4308       0.608792          13.19        44.7291       -2.00905        12.7094       0.818622     -0.0519707              0              0
       YI11_QD8           QUAD        1790.03        14.4578      -0.633784        13.2024        45.1478        1.64331        12.7133       0.797244      0.0131614              0              0
       DRIFT_29          DRIFT        1790.33        14.8416      -0.662492        13.2056        44.1818        1.61904        12.7144       0.801141      0.0131614              0              0
        YI11_B8          DRIFT        1790.33        14.8416      -0.662492        13.2056        44.1818        1.61904        12.7144       0.801141      0.0131614              0              0
       DRIFT_28          DRIFT        1803.44        48.8707       -1.93339        13.2865         15.819       0.544594        12.7969       0.973678      0.0131614              0              0
        YI11_B7          DRIFT        1803.44        48.8707       -1.93339        13.2865         15.819       0.544594        12.7969       0.973678      0.0131614              0              0
       DRIFT_27          DRIFT        1803.74        50.0246       -1.96211        13.2875        15.5036       0.520314        12.7999       0.977577      0.0131614              0              0
       YI11_QF7           QUAD        1804.67        49.8469        2.14841        13.2904        15.7734      -0.817946        12.8095       0.952558     -0.0666379              0              0
       DRIFT_26          DRIFT        1805.21         47.537        2.08697        13.2922        16.6971      -0.875654        12.8149       0.916215     -0.0666379              0              0
       YI11_TH7         KICKER        1805.21         47.537        2.08697        13.2922        16.6971      -0.875654        12.8149       0.916215     -0.0666379              0              0
      YI11_QGT7           MULT        1805.21         47.537        2.08697        13.2922        16.6971      -0.875654        12.8149       0.916215     -0.0666379              0              0
      DRIFT_169          DRIFT        1806.79        41.2273        1.90908        13.2979        19.7262       -1.04273        12.8288       0.810993     -0.0666379              0              0
    YI11_DH6_E1           MULT        1806.79        41.2273        1.90908        13.2979        19.7262       -1.04273        12.8288       0.810993     -0.0666379              0              0
       YI11_DH6          SBEND        1809.74        30.9409        1.57834         13.311        26.7976       -1.35482        12.8492       0.632327     -0.0545133              0              0
    YI11_DH6_E2           MULT        1809.74        30.9409        1.57833         13.311        26.7976       -1.35482        12.8492       0.632327     -0.0545132              0              0
      DRIFT_170          DRIFT        1817.82        12.8059       0.667024        13.3775        55.5848       -2.20943        12.8828       0.192041     -0.0545132              0              0
       YI11_TV6         KICKER        1817.82        12.8059       0.667024        13.3775        55.5848       -2.20943        12.8828       0.192041     -0.0545132              0              0
       DRIFT_21          DRIFT        1818.36         12.112       0.605502        13.3845        58.0256       -2.26712        12.8843       0.162317     -0.0545132              0              0
       YI11_QD6           QUAD        1819.47        12.1727      -0.662093        13.3993        56.7675        3.35932        12.8873       0.109579     -0.0413661              0              0
       DRIFT_20          DRIFT         1819.6        12.3483      -0.677578         13.401        55.8908        3.33096        12.8877       0.104158     -0.0413661              0              0
       YI11_TQ6           QUAD        1820.35        13.4962      -0.855562        13.4103        50.7544        3.50611        12.8899      0.0733676     -0.0407767              0              0
       DRIFT_19          DRIFT        1820.58        13.8899      -0.884594        13.4129        49.1815        3.44686        12.8907      0.0641428     -0.0407767              0              0
       YI11_BV6          DRIFT        1820.58        13.8899      -0.884594        13.4129        49.1815        3.44686        12.8907      0.0641428     -0.0407767              0              0
      DRIFT_171          DRIFT        1822.86        18.5855        -1.1769        13.4356         34.838         2.8503        12.8994     -0.0287366     -0.0407767              0              0
    YI11_DH5_E1           MULT        1822.86        18.5855        -1.1769        13.4356         34.838         2.8503        12.8994     -0.0287366     -0.0407767              0              0
       YI11_DH5          SBEND        1829.77        40.9771       -2.05987        13.4759        7.93978        1.03897        12.9677      -0.212099     -0.0122458              0              0
    YI11_DH5_E2           MULT        1829.77        40.9771       -2.05987        13.4759        7.93978        1.03897        12.9677      -0.212099     -0.0122458              0              0
      DRIFT_172          DRIFT        1832.61        53.7081       -2.42323        13.4855        4.15095       0.295218          13.05      -0.246874     -0.0122458              0              0
       YI11_TH5         KICKER        1832.61        53.7081       -2.42323        13.4855        4.15095       0.295218          13.05      -0.246874     -0.0122458              0              0
      YI11_QGT5           MULT        1832.61        53.7081       -2.42323        13.4855        4.15095       0.295218          13.05      -0.246874     -0.0122458              0              0
       DRIFT_21          DRIFT        1833.16        56.3887       -2.49299        13.4871        3.90688       0.152414        13.0716      -0.253551     -0.0122458              0              0
       YI11_QF5           QUAD        1834.27        55.7939        3.00936        13.4902        4.31673      -0.534882         13.116      -0.253292      0.0127083              0              0
       DRIFT_20          DRIFT         1834.4        55.0083        2.98574        13.4906        4.46204      -0.573926        13.1208      -0.251627      0.0127083              0              0
       YI11_TQ5           QUAD        1835.15        49.6575        4.10382        13.4928        5.58693      -0.935325        13.1448      -0.239762       0.018884              0              0
       DRIFT_19          DRIFT        1835.37        47.8191        4.02254        13.4936        6.02729       -1.01124        13.1511       -0.23549       0.018884              0              0
       YI11_BH5          DRIFT        1835.37        47.8191        4.02254        13.4936        6.02729       -1.01124        13.1511       -0.23549       0.018884              0              0
       DRIFT_18          DRIFT        1839.74        19.5358        2.45336        13.5164        21.2615       -2.47686        13.2141      -0.153017       0.018884              0              0
       YI11_TV4         KICKER        1839.74        19.5358        2.45336        13.5164        21.2615       -2.47686        13.2141      -0.153017       0.018884              0              0
       DRIFT_17          DRIFT        1840.29        16.9716        2.25781        13.5211        24.0571        -2.6595        13.2179       -0.14274       0.018884              0              0
       YI11_QD4           QUAD         1842.1        13.8218      -0.354789        13.5409        26.6187        1.38491        13.2288       -0.12802     -0.0022453              0              0
       DRIFT_16          DRIFT        1842.23        13.9155      -0.365385        13.5424        26.2603        1.37065        13.2296      -0.128312     -0.0022453              0              0
       YI11_TQ4           QUAD        1842.98        14.3414      -0.200293        13.5509         24.561       0.904016        13.2343      -0.129237   -0.000218188              0              0
      DRIFT_119          DRIFT        1843.23        14.4468      -0.218543        13.5537        24.1107       0.885398        13.2359      -0.129292   -0.000218188              0              0
        YI11_B4          DRIFT        1843.23        14.4468      -0.218543        13.5537        24.1107       0.885398        13.2359      -0.129292   -0.000218188              0              0
      DRIFT_173          DRIFT        1845.55         15.847      -0.386414        13.5781        20.4083        0.71414        13.2526      -0.129797   -0.000218188              0              0
   YI11_KSCL3.3          DRIFT        1845.55         15.847      -0.386414        13.5781        20.4083        0.71414        13.2526      -0.129797   -0.000218188              0              0
      DRIFT_174          DRIFT        1847.03        17.1508      -0.493829        13.5924        18.4553       0.604556        13.2647      -0.130121   -0.000218188              0              0
   YI11_KSCL3.2          DRIFT        1847.03        17.1508      -0.493829        13.5924        18.4553       0.604556        13.2647      -0.130121   -0.000218188              0              0
      DRIFT_174          DRIFT        1848.51        18.7726      -0.601245        13.6056        16.8268       0.494973        13.2781      -0.130444   -0.000218188              0              0
   YI11_KSCL3.1          DRIFT        1848.51        18.7726      -0.601245        13.6056        16.8268       0.494973        13.2781      -0.130444   -0.000218188              0              0
      DRIFT_175          DRIFT         1877.4        114.068       -2.69682        13.7129        49.9949       -1.64289        13.5142      -0.136757   -0.000218188              0              0
     YI11_KFBH3         KICKER         1877.4        114.068       -2.69682        13.7129        49.9949       -1.64289        13.5142      -0.136757   -0.000218188              0              0
      DRIFT_176          DRIFT         1879.5        125.729       -2.84931        13.7157         57.231       -1.79846        13.5205      -0.137216   -0.000218188              0              0
        YI11_B3          DRIFT         1879.5        125.729       -2.84931        13.7157         57.231       -1.79846        13.5205      -0.137216   -0.000218188              0              0
       DRIFT_10          DRIFT        1879.98        128.432       -2.88351        13.7163        58.9431       -1.83334        13.5218      -0.137319   -0.000218188              0              0
       YI11_TH3         KICKER        1879.98        128.432       -2.88351        13.7163        58.9431       -1.83334        13.5218      -0.137319   -0.000218188              0              0
        DRIFT_9          DRIFT        1880.57        131.906       -2.92687         13.717        61.1621       -1.87759        13.5234       -0.13745   -0.000218188              0              0
       YI11_QF3           QUAD        1882.67         112.68        11.3164        13.7197        87.0986       -11.4674        13.5281      -0.121314      0.0152655              0              0
        DRIFT_8          DRIFT        1883.16         101.87        10.7554        13.7204        98.6965       -12.2124         13.529      -0.113837      0.0152655              0              0
        DRIFT_7          DRIFT        1884.53         74.532        9.18515        13.7229        135.041        -14.298        13.5309     -0.0929074      0.0152655              0              0
       YI11_QD2           QUAD        1887.93        56.5505       -2.81088        13.7321         141.32        12.8542        13.5344     -0.0664425     0.00115371              0              0
        DRIFT_6          DRIFT        1888.42        59.3673       -2.88867        13.7335        128.902        12.2729         13.535     -0.0658725     0.00115371              0              0
       YI11_TV2         KICKER        1888.42        59.3673       -2.88867        13.7335        128.902        12.2729         13.535     -0.0658725     0.00115371              0              0
        DRIFT_5          DRIFT         1889.6        66.4186       -3.07478        13.7365        101.523         10.882        13.5366     -0.0645089     0.00115371              0              0
       YI11_QF1           QUAD        1891.04         67.368        2.44162        13.7398        82.6609        2.72843        13.5392      -0.059109     0.00627253              0              0
        DRIFT_4          DRIFT        1891.38        65.7344         2.4068        13.7406        80.8338        2.69401        13.5398     -0.0569954     0.00627253              0              0
        YI11_B1          DRIFT        1891.38        65.7344         2.4068        13.7406        80.8338        2.69401        13.5398     -0.0569954     0.00627253              0              0
      DRIFT_177          DRIFT        1892.31        61.3577        2.31093         13.743        75.9232        2.59924        13.5417     -0.0511762     0.00627253              0              0
    YI11_DH0_E1           MULT        1892.31        61.3577        2.31093         13.743        75.9232        2.59925        13.5417     -0.0511762     0.00627253              0              0
       YI11_DH0          SBEND         1895.9        46.0996        1.94043        13.7537        58.5819        2.23261        13.5503     -0.0382424    0.000934708              0              0
    YI11_DH0_E2           MULT         1895.9        46.0996        1.94043        13.7537        58.5819        2.23261        13.5503     -0.0382424    0.000934708              0              0
      DRIFT_178          DRIFT         1902.9         23.982        1.21613        13.7875        32.3101        1.51681         13.576      -0.031692    0.000934708              0              0
         XDRIFT          DRIFT         1905.9        17.6155       0.906028        13.8108        24.1287        1.21034        13.5932     -0.0288875    0.000934708              0              0
          XDIPB          DRIFT         1908.9        13.1096       0.595922        13.8424        17.7861       0.903865        13.6163     -0.0260829    0.000934708              0              0
         XDRIFT          DRIFT         1911.9        10.4644       0.285817        13.8837        13.2823       0.597393        13.6475     -0.0232784    0.000934708              0              0
          XDIPA          DRIFT         1914.9        9.67981     -0.0242457        13.9318        10.6176       0.290965        13.6882     -0.0204742    0.000934708              0              0
       XDRIFT#1          DRIFT         1916.4        9.98509      -0.179286        13.9562        9.97456       0.137741        13.7115     -0.0190721    0.000934708              0              0
  MIDPOINT_12IR          DRIFT         1916.4        9.98509      -0.179286        13.9562        9.97456       0.137741        13.7115     -0.0190721    0.000934708              0              0
       XDRIFT#2          DRIFT         1917.9        10.7554      -0.334326        13.9793        9.79119     -0.0154823        13.7357     -0.0176699    0.000934708              0              0
          XDIPA          DRIFT         1920.9        13.6912      -0.644389        14.0191        10.8032      -0.321911        13.7828     -0.0148657    0.000934708              0              0
         XDRIFT          DRIFT         1923.9        18.4878      -0.954494        14.0493        13.6541      -0.628382        13.8225     -0.0120612    0.000934708              0              0
          XDIPB          DRIFT         1926.9        25.1451        -1.2646        14.0715        18.3438      -0.934854        13.8529    -0.00925665    0.000934708              0              0
         XDRIFT          DRIFT         1929.9         33.663       -1.57471        14.0879        24.8724       -1.24133        13.8753     -0.0064521    0.000934708              0              0
      DRIFT_183          DRIFT        1936.91        60.8057         -2.299        14.1127        47.2836       -1.95713        13.9081    9.82926e-05    0.000934708              0              0
    YO12_DH0_E1           MULT        1936.91        60.8057         -2.299        14.1127        47.2836       -1.95713        13.9081    9.82926e-05    0.000934708              0              0
       YO12_DH0          SBEND         1940.5        78.6371       -2.66936        14.1209        62.6476       -2.32377        13.9186      0.0130326     0.00627283              0              0
    YO12_DH0_E2           MULT         1940.5        78.6371       -2.66936        14.1209        62.6476       -2.32377        13.9186      0.0130326     0.00627283              0              0
        DRIFT_3          DRIFT        1941.43        83.6788       -2.76522        14.1228         67.047       -2.41854        13.9209      0.0188521     0.00627283              0              0
        YO12_B1          DRIFT        1941.43        83.6788       -2.76522        14.1228         67.047       -2.41854        13.9209      0.0188521     0.00627283              0              0
        DRIFT_4          DRIFT        1941.76         85.554       -2.80004        14.1234        68.6885       -2.45296        13.9216      0.0209657     0.00627283              0              0
       YO12_QD1           QUAD         1943.2        104.568       -10.9011        14.1259        67.9147        2.96979        13.9249      0.0313743     0.00831993              0              0
        DRIFT_5          DRIFT        1944.39         131.95       -12.2562        14.1275        61.0937        2.79882        13.9279      0.0412122     0.00831993              0              0
       YO12_TH2         KICKER        1944.39         131.95       -12.2562        14.1275        61.0937        2.79882        13.9279      0.0412122     0.00831993              0              0
        DRIFT_6          DRIFT        1944.88        144.344       -12.8225         14.128        58.3627        2.72736        13.9292       0.045324     0.00831993              0              0
       YO12_QF2           QUAD        1948.27        133.716        15.2465        14.1315        79.6459       -10.3054         13.938      0.0566503    -0.00200652              0              0
        DRIFT_7          DRIFT        1949.64         95.193         12.853        14.1334        110.432       -12.1507        13.9403      0.0538995    -0.00200652              0              0
        DRIFT_8          DRIFT        1950.13        83.0216        11.9978        14.1343        122.658         -12.81         13.941      0.0529168    -0.00200652              0              0
       YO12_QD3           QUAD        1952.23         54.646        2.61503        14.1395        145.323        2.93086        13.9434      0.0552556      0.0042793              0              0
        DRIFT_9          DRIFT        1952.83        51.5699        2.52926        14.1413        141.842         2.8914         13.944      0.0578145      0.0042793              0              0
       YO12_TV3         KICKER        1952.83        51.5699        2.52926        14.1413        141.842         2.8914         13.944      0.0578145      0.0042793              0              0
       DRIFT_10          DRIFT         1953.3         49.217        2.46164        14.1428         139.13        2.86029        13.9446       0.059832      0.0042793              0              0
        YO12_B3          DRIFT         1953.3         49.217        2.46164        14.1428         139.13        2.86029        13.9446       0.059832      0.0042793              0              0
      DRIFT_184          DRIFT         1955.4         39.501        2.16009        14.1504        127.395        2.72156        13.9471      0.0688284      0.0042793              0              0
     YO12_KFBH3         KICKER         1955.4         39.501        2.16009        14.1504        127.395        2.72156        13.9471      0.0688284      0.0042793              0              0
      DRIFT_185          DRIFT        1956.31        35.7241        2.03082        14.1542        122.544        2.66209        13.9482       0.072685      0.0042793              0              0
     YO12_CPUH3          DRIFT        1956.31        35.7241        2.03082        14.1542        122.544        2.66209        13.9482       0.072685      0.0042793              0              0
      DRIFT_186          DRIFT        1966.27        9.49635       0.601789        14.2451        76.0506        2.00465        13.9647       0.115319      0.0042793              0              0
      YO12_ELD3          DRIFT        1966.27        9.49635       0.601789        14.2451        76.0506        2.00465        13.9647       0.115319      0.0042793              0              0
      DRIFT_187          DRIFT        1985.53        39.5252        -2.1609        14.5124        23.3101       0.733652        14.0403       0.197743      0.0042793              0              0
     YO12_CPUV3          DRIFT        1985.53        39.5252        -2.1609        14.5124        23.3101       0.733652        14.0403       0.197743      0.0042793              0              0
      DRIFT_188          DRIFT        1987.11        46.7233       -2.38788        14.5182        21.1534       0.629227        14.0517       0.204514      0.0042793              0              0
    YO12_POL3.1          DRIFT        1987.11        46.7233       -2.38788        14.5182        21.1534       0.629227        14.0517       0.204514      0.0042793              0              0
      DRIFT_189          DRIFT        1987.62        49.1864       -2.46074        14.5199        20.5311       0.595704        14.0555       0.206688      0.0042793              0              0
    YO12_POL3.2          DRIFT        1987.62        49.1864       -2.46074        14.5199        20.5311       0.595704        14.0555       0.206688      0.0042793              0              0
      DRIFT_190          DRIFT        1989.58        59.3666       -2.74144        14.5257        18.4524       0.466567        14.0716       0.215063      0.0042793              0              0
        YO12_B4          DRIFT        1989.58        59.3666       -2.74144        14.5257        18.4524       0.466567        14.0716       0.215063      0.0042793              0              0
      DRIFT_119          DRIFT        1989.83        60.7554       -2.77754        14.5264        18.2217       0.449961        14.0738        0.21614      0.0042793              0              0
       YO12_TQ4           QUAD        1990.58        65.5544       -3.63959        14.5282        17.4304       0.602177        14.0804       0.220291     0.00679722              0              0
       DRIFT_16          DRIFT        1990.71        66.5049       -3.66786        14.5286         17.275       0.592008        14.0816       0.221175     0.00679722              0              0
       YO12_QF4           QUAD        1992.52         60.552        6.62975        14.5329        20.4779       -2.52705        14.0977       0.201645     -0.0278307              0              0
       DRIFT_17          DRIFT        1993.06        53.5551        6.22569        14.5344        23.3355       -2.72336        14.1017       0.186497     -0.0278307              0              0
       YO12_TH4         KICKER        1993.06        53.5551        6.22569        14.5344        23.3355       -2.72336        14.1017       0.186497     -0.0278307              0              0
       DRIFT_18          DRIFT        1997.43        13.3352        2.98329        14.5605        54.0039       -4.29863        14.1213      0.0649436     -0.0278307              0              0
       YO12_BV5          DRIFT        1997.43        13.3352        2.98329        14.5605        54.0039       -4.29863        14.1213      0.0649436     -0.0278307              0              0
       DRIFT_19          DRIFT        1997.66        12.0234        2.81534        14.5634        55.9673       -4.38022         14.122      0.0586474     -0.0278307              0              0
       YO12_TQ5           QUAD        1998.41        8.37386        2.07756        14.5753        61.7445       -3.28014         14.124      0.0382028      -0.026762              0              0
       DRIFT_20          DRIFT        1998.54        7.84024        1.99436        14.5779        62.6075        -3.3051        14.1244      0.0346955      -0.026762              0              0
       YO12_QD5           QUAD        1999.65        4.77723       0.864025        14.6075        63.1128        2.86638        14.1271      0.0063457     -0.0247775              0              0
       DRIFT_21          DRIFT        2000.19         3.9437       0.664684        14.6275        60.0305        2.78676        14.1285    -0.00716462     -0.0247775              0              0
       YO12_TV5         KICKER        2000.19         3.9437       0.664684        14.6275        60.0305        2.78676        14.1285    -0.00716462     -0.0247775              0              0
      DRIFT_191          DRIFT        2002.16        2.74291     -0.0529191        14.7293        49.6532        2.50014        14.1342     -0.0557999     -0.0247775              0              0
    YO12_DH5_E1           MULT        2002.16        2.74291     -0.0529191        14.7293        49.6532        2.50014        14.1342     -0.0557999     -0.0247775              0              0
       YO12_DH5          SBEND        2010.85        31.3095       -3.22978        14.9231        17.2074        1.22993        14.1823      -0.115286      0.0111028              0              0
    YO12_DH5_E2           MULT        2010.85        31.3095       -3.22977        14.9231        17.2074        1.22993        14.1823      -0.115286      0.0111029              0              0
       DRIFT_79          DRIFT        2012.26        41.0745       -3.74122        14.9294        14.0482        1.02538        14.1967     -0.0997344      0.0111029              0              0
       YO12_BH6          DRIFT        2012.26        41.0745       -3.74122        14.9294        14.0482        1.02538        14.1967     -0.0997344      0.0111029              0              0
       DRIFT_19          DRIFT        2012.48        42.7859       -3.82381        14.9302        13.5917       0.992342        14.1993     -0.0972228      0.0111029              0              0
       YO12_TQ6           QUAD        2013.23        47.6842       -2.65815        14.9329        12.4717        0.51221        14.2085     -0.0878354      0.0138844              0              0
       DRIFT_20          DRIFT        2013.36        48.3838       -2.68031        14.9333        12.3392       0.498946        14.2102     -0.0860159      0.0138844              0              0
       YO12_QF6           QUAD        2014.47        49.0606        2.09276        14.9369        12.6645      -0.802533        14.2246     -0.0662645      0.0213818              0              0
       DRIFT_21          DRIFT        2015.02         46.811        2.03297        14.9387        13.5783      -0.873315        14.2312     -0.0546058      0.0213818              0              0
       YO12_TH6         KICKER        2015.02         46.811        2.03297        14.9387        13.5783      -0.873315        14.2312     -0.0546058      0.0213818              0              0
      YO12_QGT6           MULT        2015.02         46.811        2.03297        14.9387        13.5783      -0.873315        14.2312     -0.0546058      0.0213818              0              0
      DRIFT_192          DRIFT         2023.1        21.1122        1.14674          14.98        36.1744       -1.92251        14.2906       0.118208      0.0213818              0              0
    YO12_DH6_E1           MULT         2023.1        21.1122        1.14674          14.98        36.1744       -1.92251        14.2906       0.118208      0.0213818              0              0
       YO12_DH6          SBEND        2026.05        15.2991       0.824079        15.0063        48.6443       -2.30539        14.3018       0.199196      0.0335345              0              0
    YO12_DH6_E2           MULT        2026.05        15.2991        0.82408        15.0063        48.6443       -2.30539        14.3018       0.199196      0.0335345              0              0
      DRIFT_193          DRIFT        2027.63        12.9632       0.650181        15.0242        56.2759       -2.51108        14.3066       0.252331      0.0335345              0              0
       YO12_TV7         KICKER        2027.63        12.9632       0.650181        15.0242        56.2759       -2.51108        14.3066       0.252331      0.0335345              0              0
       DRIFT_26          DRIFT        2028.18        12.2866       0.590325        15.0311        59.0535       -2.58188        14.3082       0.270621      0.0335345              0              0
       YO12_QD7           QUAD        2029.11        12.1922      -0.486165        15.0434        59.3257        2.29652        14.3106         0.3126      0.0573421              0              0
       DRIFT_27          DRIFT        2029.41        12.4891      -0.516204        15.0472        57.9744        2.26519        14.3114       0.329587      0.0573421              0              0
        YO12_B7          DRIFT        2029.41        12.4891      -0.516204        15.0472        57.9744        2.26519        14.3114       0.329587      0.0573421              0              0
       DRIFT_28          DRIFT        2042.51        43.4485       -1.84551        15.1423        16.7594       0.878864        14.3805        1.08128      0.0573421              0              0
        YO12_B8          DRIFT        2042.51        43.4485       -1.84551        15.1423        16.7594       0.878864        14.3805        1.08128      0.0573421              0              0
       DRIFT_29          DRIFT        2042.81        44.5503       -1.87554        15.1434        16.2482        0.84755        14.3834        1.09826      0.0573421              0              0
       YO12_QF8           QUAD        2043.92         44.511        1.90987        15.1473        15.9603      -0.580078        14.3945        1.10958      -0.037107              0              0
       DRIFT_21          DRIFT        2044.47        42.4593        1.85294        15.1493        16.6178      -0.625736        14.3998        1.08934      -0.037107              0              0
       YO12_TH8         KICKER        2044.47        42.4593        1.85294        15.1493        16.6178      -0.625736        14.3998        1.08934      -0.037107              0              0
      YO12_QGT8           MULT        2044.47        42.4593        1.85294        15.1493        16.6178      -0.625736        14.3998        1.08934      -0.037107              0              0
      DRIFT_194          DRIFT        2046.06        36.8184        1.68653        15.1557         18.825      -0.759191        14.4142        1.03021      -0.037107              0              0
    YO12_DH8_E1           MULT        2046.06        36.8184        1.68653        15.1557         18.825       -0.75919        14.4142        1.03021      -0.037107              0              0
       YO12_DH8          SBEND         2055.5        14.2523       0.702578        15.2233        40.6227       -1.54973        14.4697       0.862913     0.00166998              0              0
    YO12_DH8_E2           MULT         2055.5        14.2523       0.702577        15.2233        40.6227       -1.54973        14.4697       0.862913     0.00167005              0              0
      DRIFT_100          DRIFT        2057.09         12.279       0.535559        15.2425         45.775       -1.68318        14.4755       0.865575     0.00167005              0              0
       YO12_TV9         KICKER        2057.09         12.279       0.535559        15.2425         45.775       -1.68318        14.4755       0.865575     0.00167005              0              0
       DRIFT_21          DRIFT        2057.64        11.7262       0.478417        15.2497        47.6355       -1.72884        14.4774       0.866486     0.00167005              0              0
       YO12_QD9           QUAD        2058.75        11.8215      -0.566829         15.265          47.18        2.12676        14.4811       0.907721      0.0731845              0              0
       DRIFT_20          DRIFT        2058.88        11.9719      -0.581476        15.2668        46.6246        2.11142        14.4815       0.917312      0.0731845              0              0
      YO12_SXD9           SEXT        2059.63         12.907      -0.665288        15.2764        43.5234        2.02356        14.4842         0.9722      0.0731833              0              0
       DRIFT_19          DRIFT        2059.86        13.2137      -0.690574        15.2791        42.6138        1.99708         14.485       0.988756      0.0731833              0              0
       YO12_BV9          DRIFT        2059.86        13.2137      -0.690574        15.2791        42.6138        1.99708         14.485       0.988756      0.0731833              0              0
      DRIFT_195          DRIFT        2067.38        29.9209       -1.53109        15.3408        19.1972        1.11679        14.5273         1.5391      0.0731833              0              0
    YO12_DH9_E1           MULT        2067.38        29.9209       -1.53109        15.3408        19.1972        1.11679        14.5273         1.5391      0.0731833              0              0
       YO12_DH9          SBEND        2070.33        39.9195       -1.85876        15.3544        13.6277       0.771527        14.5565        1.77277       0.085261              0              0
    YO12_DH9_E2           MULT        2070.33        39.9195       -1.85877        15.3544        13.6277        0.77153        14.5565        1.77277      0.0852613              0              0
      DRIFT_193          DRIFT        2071.91          46.09       -2.03559        15.3603        11.4767       0.586053        14.5767        1.90786      0.0852613              0              0
      YO12_TH10         KICKER        2071.91          46.09       -2.03559        15.3603        11.4767       0.586053        14.5767        1.90786      0.0852613              0              0
       DRIFT_21          DRIFT        2072.46         48.343       -2.09644        15.3622        10.8724       0.522226        14.5845        1.95435      0.0852613              0              0
