           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       DRIFT_20          DRIFT        2399.92        47.9438        2.09105        17.7099        11.0055      -0.522738         17.075        1.94213     -0.0852348   -3.17936e-06    1.23086e-06
      YO1_SXF10           SEXT        2400.67        44.8702        2.00701        17.7125        11.8547      -0.609507        17.0855         1.8782     -0.0852348   -2.25623e-06    1.23085e-06
       DRIFT_19          DRIFT         2400.9        43.9679        1.98166        17.7133        12.1364       -0.63568        17.0885        1.85892     -0.0852348   -1.97778e-06    1.23085e-06
       YO1_BH10          DRIFT         2400.9        43.9679        1.98166        17.7133        12.1364       -0.63568        17.0885        1.85892     -0.0852348   -1.97778e-06    1.23085e-06
      DRIFT_218          DRIFT        2401.92        40.0327        1.86709        17.7172        13.5572      -0.753968        17.1012        1.77177     -0.0852348   -7.19313e-07    1.23085e-06
     YO1_DH9_E1           MULT        2401.92        40.0327        1.86709        17.7172        13.5572      -0.753968        17.1012        1.77177     -0.0852348   -7.19313e-07    1.23085e-06
        YO1_DH9          SBEND        2404.87         29.989        1.53807        17.7308        19.0112       -1.09519        17.1306        1.53818     -0.0731571    2.91097e-06    1.23085e-06
     YO1_DH9_E2           MULT        2404.87         29.989        1.53807        17.7308        19.0112       -1.09519        17.1306        1.53818     -0.0731571    2.91097e-06    1.23085e-06
      DRIFT_112          DRIFT        2412.39         13.203        0.69409        17.7925        42.0258       -1.96521        17.1735       0.988036     -0.0731571     1.2167e-05    1.23085e-06
        YO1_BV9          DRIFT        2412.39         13.203        0.69409        17.7925        42.0258       -1.96521        17.1735       0.988036     -0.0731571     1.2167e-05    1.23085e-06
       DRIFT_32          DRIFT         2413.5        11.8035       0.569821        17.8066        46.5197       -2.09331        17.1775       0.907031     -0.0731571    1.35299e-05    1.23085e-06
        YO1_QD9           QUAD        2414.61        11.7001       -0.47386        17.8219        46.9614         1.7074        17.1812       0.865795    -0.00169831    1.42704e-05    9.33153e-08
       DRIFT_21          DRIFT        2415.16        12.2479      -0.530926        17.8291        45.1243        1.66194        17.1831       0.864869    -0.00169831    1.43213e-05    9.33153e-08
        YO1_TV9         KICKER        2415.16        12.2479      -0.530926        17.8291        45.1243        1.66194        17.1831       0.864869    -0.00169831    1.43213e-05    9.33153e-08
      DRIFT_219          DRIFT        2416.75         14.206      -0.697726        17.8484        40.0387        1.52908         17.189       0.862163    -0.00169831      1.447e-05    9.33153e-08
     YO1_DH8_E1           MULT        2416.75         14.206      -0.697726        17.8484        40.0387        1.52908         17.189       0.862163    -0.00169831      1.447e-05    9.33157e-08
        YO1_DH8          SBEND        2426.19        36.6685       -1.68041        17.9163        18.5983       0.741997        17.2453        1.02919      0.0370789     1.5351e-05    9.33157e-08
     YO1_DH8_E2           MULT        2426.19        36.6685       -1.68041        17.9163        18.5983       0.741997        17.2453        1.02919      0.0370789     1.5351e-05    9.33183e-08
      DRIFT_100          DRIFT        2427.78        42.2895        -1.8466        17.9227         16.445       0.609128        17.2598        1.08828      0.0370789    1.54997e-05    9.33183e-08
        YO1_TH8         KICKER        2427.78        42.2895        -1.8466        17.9227         16.445       0.609128        17.2598        1.08828      0.0370789    1.54997e-05    9.33183e-08
       YO1_QGT8           MULT        2427.78        42.2895        -1.8466        17.9227         16.445       0.609128        17.2598        1.08828      0.0370789    1.54997e-05    9.33183e-08
       DRIFT_21          DRIFT        2428.33        44.3342       -1.90346        17.9247        15.8055        0.56367        17.2652         1.1085      0.0370789    1.55506e-05    9.33183e-08
        YO1_QF8           QUAD        2429.44        44.3762        1.86685        17.9286        16.1167      -0.852732        17.2764         1.0972     -0.0572791    1.63941e-05    1.43859e-06
       DRIFT_29          DRIFT        2429.74        43.2795        1.83692        17.9297        16.6311      -0.884464        17.2793        1.08024     -0.0572791    1.68201e-05    1.43859e-06
         YO1_B8          DRIFT        2429.74        43.2795        1.83692        17.9297        16.6311      -0.884464        17.2793        1.08024     -0.0572791    1.68201e-05    1.43859e-06
       DRIFT_28          DRIFT        2442.84        12.4878       0.512005         18.025        58.2351       -2.28928        17.3485       0.329379     -0.0572791    3.56782e-05    1.43859e-06
         YO1_B7          DRIFT        2442.84        12.4878       0.512005         18.025        58.2351       -2.28928        17.3485       0.329379     -0.0572791    3.56782e-05    1.43859e-06
       DRIFT_27          DRIFT        2443.14        12.1934       0.482065        18.0289        59.6009       -2.32102        17.3493       0.312411     -0.0572791    3.61044e-05    1.43859e-06
        YO1_QD7           QUAD        2444.07        12.2956       -0.59484        18.0411        59.3526        2.58126        17.3518       0.270484     -0.0334848    3.60547e-05   -1.54475e-06
       DRIFT_26          DRIFT        2444.62        12.9772       -0.65489         18.048        56.5754        2.51084        17.3533       0.252222     -0.0334848    3.52123e-05   -1.54475e-06
        YO1_TV7         KICKER        2444.62        12.9772       -0.65489         18.048        56.5754        2.51084        17.3533       0.252222     -0.0334848    3.52123e-05   -1.54475e-06
      DRIFT_220          DRIFT         2446.2        15.3289      -0.829351        18.0659        48.9429        2.30628         17.358       0.199166     -0.0334848    3.27647e-05   -1.54475e-06
     YO1_DH6_E1           MULT         2446.2        15.3289      -0.829351        18.0659        48.9429        2.30628         17.358       0.199166     -0.0334848    3.27647e-05   -1.54475e-06
        YO1_DH6          SBEND        2449.15        21.1762       -1.15306        18.0921        36.4616        1.92548        17.3692       0.118326     -0.0213321    2.82086e-05   -1.54475e-06
     YO1_DH6_E2           MULT        2449.15        21.1762       -1.15306        18.0921        36.4616        1.92548        17.3692       0.118326     -0.0213321    2.82086e-05   -1.54475e-06
      DRIFT_116          DRIFT        2457.23        47.0003       -2.04215        18.1333        13.7711       0.882016        17.4279     -0.0540829     -0.0213321    1.57238e-05   -1.54475e-06
        YO1_TH6         KICKER        2457.23        47.0003       -2.04215        18.1333        13.7711       0.882016        17.4279     -0.0540829     -0.0213321    1.57238e-05   -1.54475e-06
       YO1_QGT6           MULT        2457.23        47.0003       -2.04215        18.1333        13.7711       0.882016        17.4279     -0.0540829     -0.0213321    1.57238e-05   -1.54475e-06
       DRIFT_21          DRIFT        2457.78          49.26       -2.10213        18.1351        12.8476        0.81162        17.4344     -0.0657142     -0.0213321    1.48815e-05   -1.54475e-06
        YO1_QF6           QUAD        2458.89        48.5821        2.69061        18.1387        12.5203      -0.506159        17.4486     -0.0854409     -0.0138901     1.3949e-05   -1.50695e-07
       DRIFT_20          DRIFT        2459.02        47.8798        2.66839        18.1391        12.6547      -0.519307        17.4503     -0.0872612     -0.0138901    1.39292e-05   -1.50695e-07
        YO1_TQ6           QUAD        2459.77        42.9623        3.83905        18.1417        13.7891       -1.00466        17.4594     -0.0966597     -0.0111257    1.39728e-05    2.67116e-07
       DRIFT_19          DRIFT        2459.99         41.244        3.75617        18.1426        14.2512       -1.03762        17.4619     -0.0991766     -0.0111257    1.40332e-05    2.67116e-07
        YO1_BH6          DRIFT        2459.99         41.244        3.75617        18.1426        14.2512       -1.03762        17.4619     -0.0991766     -0.0111257    1.40332e-05    2.67116e-07
      DRIFT_221          DRIFT        2461.39        31.4396        3.24302        18.1488        17.4441       -1.24175        17.4761      -0.114761     -0.0111257    1.44074e-05    2.67116e-07
     YO1_DH5_E1           MULT        2461.39        31.4396        3.24302        18.1488        17.4441       -1.24175        17.4761      -0.114761     -0.0111257    1.44074e-05    2.67116e-07
        YO1_DH5          SBEND        2470.09        2.73458      0.0555741        18.3424        50.0722       -2.50928        17.5236     -0.0554795      0.0247547    1.67309e-05    2.67116e-07
     YO1_DH5_E2           MULT        2470.09        2.73458      0.0555741        18.3424        50.0722       -2.50928        17.5236     -0.0554795      0.0247547    1.67309e-05    2.67116e-07
      DRIFT_118          DRIFT        2472.06        3.92964      -0.664422        18.4446        60.4842        -2.7953        17.5293    -0.00689039      0.0247547    1.72552e-05    2.67116e-07
        YO1_TV5         KICKER        2472.06        3.92964      -0.664422        18.4446        60.4842        -2.7953        17.5293    -0.00689039      0.0247547    1.72552e-05    2.67116e-07
       DRIFT_21          DRIFT         2472.6        4.76325      -0.864429        18.4647        63.5758       -2.87475        17.5307      0.0066071      0.0247547    1.74008e-05    2.67116e-07
        YO1_QD5           QUAD        2473.71        7.82721       -1.99484        18.4943         63.039        3.34077        17.5334      0.0349445      0.0267638    1.67581e-05   -1.41468e-06
       DRIFT_20          DRIFT        2473.84        8.36098       -2.07821        18.4969        62.1667        3.31549        17.5338      0.0384519      0.0267638    1.65727e-05   -1.41468e-06
        YO1_TQ5           QUAD        2474.59         12.012       -2.81671        18.5088        56.3314        4.42181        17.5358      0.0588994       0.027838    1.53775e-05    -1.7682e-06
       DRIFT_19          DRIFT        2474.82        13.3245       -2.98497        18.5117        54.3494        4.33927        17.5364      0.0651972       0.027838    1.49775e-05    -1.7682e-06
        YO1_BV5          DRIFT        2474.82        13.3245       -2.98497        18.5117        54.3494        4.33927        17.5364      0.0651972       0.027838    1.49775e-05    -1.7682e-06
       DRIFT_18          DRIFT        2479.19        53.5848       -6.23325        18.5378        23.4055        2.74581         17.556       0.186779       0.027838    7.25496e-06    -1.7682e-06
        YO1_TH4         KICKER        2479.19        53.5848       -6.23325        18.5378        23.4055        2.74581         17.556       0.186779       0.027838    7.25496e-06    -1.7682e-06
       DRIFT_17          DRIFT        2479.73        60.5904       -6.63805        18.5393        20.5246        2.54723        17.5599       0.201931       0.027838    6.29257e-06    -1.7682e-06
        YO1_QF4           QUAD        2481.54        66.5618        3.66693        18.5437        17.2637      -0.577067         17.576       0.221432    -0.00683437    3.86514e-06   -9.75521e-07
       DRIFT_16          DRIFT        2481.67        65.6115         3.6387         18.544        17.4151      -0.587111        17.5772       0.220543    -0.00683437    3.73825e-06   -9.75521e-07
        YO1_TQ4           QUAD        2482.42        60.8141        2.77619        18.5459        18.1836      -0.434614        17.5839       0.216366    -0.00431369    2.99149e-06    -1.0144e-06
      DRIFT_119          DRIFT        2482.67         59.426        2.74016        18.5465        18.4065      -0.451067        17.5861        0.21528    -0.00431369    2.73623e-06    -1.0144e-06
         YO1_B4          DRIFT        2482.67         59.426        2.74016        18.5465        18.4065      -0.451067        17.5861        0.21528    -0.00431369    2.73623e-06    -1.0144e-06
      DRIFT_222          DRIFT         2490.3        25.9668        1.64859        18.5776        29.0845      -0.949534        17.6396       0.182393    -0.00431369    -4.9974e-06    -1.0144e-06
     YO1_ELD3.2          DRIFT         2490.3        25.9668        1.64859        18.5776        29.0845      -0.949534        17.6396       0.182393    -0.00431369    -4.9974e-06    -1.0144e-06
      DRIFT_223          DRIFT         2501.7        6.98601      0.0154442        18.7384        59.2529       -1.69532        17.6839       0.133189    -0.00431369   -1.65681e-05    -1.0144e-06
       YO1_IPM3          DRIFT         2501.7        6.98601      0.0154442        18.7384        59.2529       -1.69532        17.6839       0.133189    -0.00431369   -1.65681e-05    -1.0144e-06
      DRIFT_224          DRIFT        2502.91        7.15559      -0.156585        18.7656        63.4211       -1.77388         17.687       0.128007    -0.00431369   -1.77869e-05    -1.0144e-06
       YO1_LUM3          DRIFT        2502.91        7.15559      -0.156585        18.7656        63.4211       -1.77388         17.687       0.128007    -0.00431369   -1.77869e-05    -1.0144e-06
      DRIFT_225          DRIFT        2507.58        11.7495      -0.825993        18.8507        81.4374       -2.07956        17.6973       0.107838    -0.00431369   -2.25296e-05    -1.0144e-06
     YO1_ELD3.1          DRIFT        2507.58        11.7495      -0.825993        18.8507        81.4374       -2.07956        17.6973       0.107838    -0.00431369   -2.25296e-05    -1.0144e-06
      DRIFT_226          DRIFT         2508.7        13.7786        -0.9863        18.8647        86.1761       -2.15277        17.6995       0.103009    -0.00431369   -2.36653e-05    -1.0144e-06
   YO1_DMPTH3.2          DRIFT         2508.7        13.7786        -0.9863        18.8647        86.1761       -2.15277        17.6995       0.103009    -0.00431369   -2.36653e-05    -1.0144e-06
      DRIFT_227          DRIFT         2510.7        18.2965       -1.27265        18.8848        95.0487       -2.28353         17.703      0.0943813    -0.00431369   -2.56941e-05    -1.0144e-06
   YO1_DMPTH3.1          DRIFT         2510.7        18.2965       -1.27265        18.8848        95.0487       -2.28353         17.703      0.0943813    -0.00431369   -2.56941e-05    -1.0144e-06
      DRIFT_228          DRIFT        2512.64        23.7786       -1.55066        18.8997        104.163       -2.41049        17.7061      0.0860054    -0.00431369   -2.76638e-05    -1.0144e-06
      YO1_BTUN3          DRIFT        2512.64        23.7786       -1.55066        18.8997        104.163       -2.41049        17.7061      0.0860054    -0.00431369   -2.76638e-05    -1.0144e-06
      DRIFT_229          DRIFT        2513.27        25.7728       -1.64015        18.9037        107.202       -2.45135         17.707      0.0833094    -0.00431369   -2.82978e-05    -1.0144e-06
     YO1_BQM3.2          DRIFT        2513.27        25.7728       -1.64015        18.9037        107.202       -2.45135         17.707      0.0833094    -0.00431369   -2.82978e-05    -1.0144e-06
      DRIFT_229          DRIFT        2513.89        27.8789       -1.72963        18.9074        110.291       -2.49221        17.7079      0.0806133    -0.00431369   -2.89318e-05    -1.0144e-06
       YO1_BHT3          DRIFT        2513.89        27.8789       -1.72963        18.9074        110.291       -2.49221        17.7079      0.0806133    -0.00431369   -2.89318e-05    -1.0144e-06
      DRIFT_230          DRIFT        2515.85        35.1898       -2.00957        18.9173        120.287       -2.62005        17.7106      0.0721792    -0.00431369   -3.09151e-05    -1.0144e-06
     YO1_BQM3.1          DRIFT        2515.85        35.1898       -2.00957        18.9173        120.287       -2.62005        17.7106      0.0721792    -0.00431369   -3.09151e-05    -1.0144e-06
      DRIFT_231          DRIFT        2516.85        39.3434       -2.15246        18.9216        125.581        -2.6853        17.7119      0.0678743    -0.00431369   -3.19275e-05    -1.0144e-06
      YO1_KFBH3         KICKER        2516.85        39.3434       -2.15246        18.9216        125.581        -2.6853        17.7119      0.0678743    -0.00431369   -3.19275e-05    -1.0144e-06
      DRIFT_232          DRIFT        2518.95         49.025       -2.45342        18.9292        137.159       -2.82273        17.7145      0.0588068    -0.00431369   -3.40597e-05    -1.0144e-06
         YO1_B3          DRIFT        2518.95         49.025       -2.45342        18.9292        137.159       -2.82273        17.7145      0.0588068    -0.00431369   -3.40597e-05    -1.0144e-06
       DRIFT_10          DRIFT        2519.42        51.3701       -2.52092        18.9307        139.835       -2.85356         17.715      0.0567732    -0.00431369    -3.4538e-05    -1.0144e-06
        YO1_TV3         KICKER        2519.42        51.3701       -2.52092        18.9307        139.835       -2.85356         17.715      0.0567732    -0.00431369    -3.4538e-05    -1.0144e-06
        DRIFT_9          DRIFT        2520.02        54.4361       -2.60653        18.9325        143.271       -2.89265        17.7157      0.0541938    -0.00431369   -3.51445e-05    -1.0144e-06
        YO1_QD3           QUAD        2522.12        82.7118       -11.9549        18.9377        120.939        12.6268        17.7181      0.0516449     0.00183652   -3.28997e-05    3.10729e-06
        DRIFT_8          DRIFT        2522.61        94.8397       -12.8071        18.9386        108.888        11.9771        17.7188      0.0525444     0.00183652   -3.13778e-05    3.10729e-06
        DRIFT_7          DRIFT        2523.98        133.226       -15.1926        18.9405        78.5412        10.1584        17.7212      0.0550621     0.00183652   -2.71179e-05    3.10729e-06
        YO1_QF2           QUAD        2527.37        143.828        12.7745         18.944        57.5847       -2.69665        17.7301      0.0437083    -0.00816548    -2.4692e-05   -1.60021e-06
        DRIFT_6          DRIFT        2527.86         131.48        12.2104        18.9446        60.2852       -2.76764        17.7314      0.0396729    -0.00816548   -2.54829e-05   -1.60021e-06
        YO1_TH2         KICKER        2527.86         131.48        12.2104        18.9446        60.2852       -2.76764        17.7314      0.0396729    -0.00816548   -2.54829e-05   -1.60021e-06
        DRIFT_5          DRIFT        2529.05          104.2        10.8606        18.9462        67.0311        -2.9375        17.7344      0.0300178    -0.00816548    -2.7375e-05   -1.60021e-06
        YO1_QD1           QUAD        2530.49        85.2588        2.78809        18.9487        67.8137        2.41483        17.7377      0.0197582    -0.00621866   -2.80942e-05     6.1078e-07
        DRIFT_4          DRIFT        2530.82        83.3916        2.75341        18.9493        66.1978        2.38089        17.7385      0.0176629    -0.00621866   -2.78884e-05     6.1078e-07
         YO1_B1          DRIFT        2530.82        83.3916        2.75341        18.9493        66.1978        2.38089        17.7385      0.0176629    -0.00621866   -2.78884e-05     6.1078e-07
      DRIFT_233          DRIFT        2531.75        78.3714        2.65795        18.9512        61.8669        2.28744        17.7408      0.0118938    -0.00621866   -2.73218e-05     6.1078e-07
     YO1_DH0_E1           MULT        2531.75        78.3714        2.65795        18.9512        61.8669        2.28744        17.7408      0.0118938    -0.00621866   -2.73218e-05     6.1078e-07
        YO1_DH0          SBEND        2535.34        60.6164        2.28911        18.9594        46.7455        1.92589        17.7515   -0.000845592    -0.00088053   -2.51297e-05     6.1078e-07
     YO1_DH0_E2           MULT        2535.34        60.6164        2.28911        18.9594        46.7455        1.92589        17.7515   -0.000845592    -0.00088053   -2.51297e-05     6.1078e-07
      DRIFT_234          DRIFT        2542.35        33.5915         1.5678        18.9843        24.7023        1.22003        17.7845    -0.00701537    -0.00088053   -2.08501e-05     6.1078e-07
         XDRIFT          DRIFT        2545.35        25.1112        1.25897        19.0007        18.2888       0.917814        17.8071    -0.00965695    -0.00088053   -1.90177e-05     6.1078e-07
          XDIPB          DRIFT        2548.35        18.4838       0.950144         19.023        13.6886       0.615599        17.8374     -0.0122985    -0.00088053   -1.71854e-05     6.1078e-07
         XDRIFT          DRIFT        2551.35        13.7094       0.641316        19.0531        10.9016       0.313385        17.8769     -0.0149401    -0.00088053   -1.53531e-05     6.1078e-07
          XDIPA          DRIFT        2554.35        10.7883       0.332531        19.0928        9.92797       0.011212        17.9235     -0.0175813    -0.00088053    -1.3521e-05     6.1078e-07
       XDRIFT#1          DRIFT        2555.85        10.0224       0.178129        19.1158         10.121      -0.139883        17.9474      -0.018902    -0.00088053   -1.26049e-05     6.1078e-07
  MIDPOINT_02IR          DRIFT        2555.85        10.0224       0.178129        19.1158         10.121      -0.139883        17.9474      -0.018902    -0.00088053   -1.26049e-05     6.1078e-07
       XDRIFT#2          DRIFT        2557.35        9.71961      0.0237271        19.1401        10.7672      -0.290978        17.9703     -0.0202227    -0.00088053   -1.16888e-05     6.1078e-07
          XDIPA          DRIFT        2560.35        10.5035      -0.285058        19.1881        13.4192      -0.593151        18.0105     -0.0228639    -0.00088053   -9.85676e-06     6.1078e-07
         XDRIFT          DRIFT        2563.35        13.1403      -0.593887        19.2292        17.8848      -0.895365        18.0415     -0.0255055    -0.00088053   -8.02443e-06     6.1078e-07
          XDIPB          DRIFT        2566.35        17.6301      -0.902715        19.2608        24.1636       -1.19758        18.0645     -0.0281471    -0.00088053    -6.1921e-06     6.1078e-07
         XDRIFT          DRIFT        2569.35        23.9729       -1.21154        19.2841        32.2557       -1.49979        18.0817     -0.0307887    -0.00088053   -4.35977e-06     6.1078e-07
      DRIFT_237          DRIFT        2576.35        46.0053       -1.93285        19.3179        58.2194       -2.20566        18.1075     -0.0369585    -0.00088053    -8.0122e-08     6.1078e-07
     YI2_DH0_E1           MULT        2576.35        46.0053       -1.93285        19.3179        58.2194       -2.20566        18.1075     -0.0369585    -0.00088053    -8.0122e-08     6.1078e-07
        YI2_DH0          SBEND        2579.94        61.2036       -2.30183        19.3287        75.3491        -2.5672        18.1161     -0.0496973    -0.00621836    2.11193e-06     6.1078e-07
     YI2_DH0_E2           MULT        2579.94        61.2036       -2.30183        19.3287        75.3491        -2.5672        18.1161     -0.0496973    -0.00621836    2.11193e-06     6.1078e-07
        DRIFT_3          DRIFT        2580.87         65.563        -2.3973         19.331         80.199       -2.66066         18.118     -0.0554661    -0.00621836    2.67855e-06     6.1078e-07
         YI2_B1          DRIFT        2580.87         65.563        -2.3973         19.331         80.199       -2.66066         18.118     -0.0554661    -0.00621836    2.67855e-06     6.1078e-07
        DRIFT_4          DRIFT        2581.21        67.1902       -2.43197        19.3318        82.0034        -2.6946        18.1187     -0.0575614    -0.00621836    2.88435e-06     6.1078e-07
        YI2_QF1           QUAD        2582.65        66.2345        3.06934        19.3352        100.677       -10.7794        18.1213     -0.0629755    -0.00122712    3.95326e-06    8.88397e-07
        DRIFT_5          DRIFT        2583.83        59.1959         2.8833        19.3382        127.796       -12.1559        18.1229     -0.0644265    -0.00122712    5.00371e-06    8.88397e-07
        YI2_TV2         KICKER        2583.83        59.1959         2.8833        19.3382        127.796       -12.1559        18.1229     -0.0644265    -0.00122712    5.00371e-06    8.88397e-07
        DRIFT_6          DRIFT        2584.32        56.3844        2.80555        19.3396        140.095       -12.7312        18.1235     -0.0650329    -0.00122712    5.44276e-06    8.88397e-07
        YI2_QD2           QUAD        2587.71        74.2894       -9.15268        19.3488        133.803        14.1781         18.127     -0.0913042     -0.0150722    6.51707e-06   -2.88612e-07
        DRIFT_7          DRIFT        2589.09         101.53       -10.7171        19.3513        97.7652        12.1082         18.129      -0.111968     -0.0150722    6.12139e-06   -2.88612e-07
        DRIFT_8          DRIFT        2589.58        112.302        -11.276         19.352        86.2667        11.3687        18.1298       -0.11935     -0.0150722    5.98004e-06   -2.88612e-07
        YI2_QF3           QUAD        2591.68        131.453        2.91914        19.3547         60.539        1.86876        18.1346      -0.135333    0.000167269    6.09999e-06    4.05155e-07
        DRIFT_9          DRIFT        2592.27        127.988        2.87583        19.3554        58.3306        1.82439        18.1362      -0.135233    0.000167269    6.34225e-06    4.05155e-07
        YI2_TH3         KICKER        2592.27        127.988        2.87583        19.3554        58.3306        1.82439        18.1362      -0.135233    0.000167269    6.34225e-06    4.05155e-07
       DRIFT_10          DRIFT        2592.75        125.293        2.84168         19.356         56.627        1.78941        18.1375      -0.135154    0.000167269    6.53325e-06    4.05155e-07
         YI2_B3          DRIFT        2592.75        125.293        2.84168         19.356         56.627        1.78941        18.1375      -0.135154    0.000167269    6.53325e-06    4.05155e-07
      DRIFT_238          DRIFT        2594.58        115.127        2.70903        19.3584        50.3218        1.65352         18.143      -0.134847    0.000167269    7.27523e-06    4.05155e-07
      YI2_KFBH3         KICKER        2594.58        115.127        2.70903        19.3584        50.3218        1.65352         18.143      -0.134847    0.000167269    7.27523e-06    4.05155e-07
      DRIFT_239          DRIFT         2596.6        104.466        2.56255        19.3614        43.9373        1.50345        18.1498      -0.134509    0.000167269    8.09459e-06    4.05155e-07
     YI2_SPU3.1          DRIFT         2596.6        104.466        2.56255        19.3614        43.9373        1.50345        18.1498      -0.134509    0.000167269    8.09459e-06    4.05155e-07
      DRIFT_240          DRIFT        2596.98        102.535         2.5351         19.362        42.8085        1.47533        18.1512      -0.134446    0.000167269    8.24813e-06    4.05155e-07
     YI2_SPU3.2          DRIFT        2596.98        102.535         2.5351         19.362        42.8085        1.47533        18.1512      -0.134446    0.000167269    8.24813e-06    4.05155e-07
      DRIFT_241          DRIFT        2597.86        98.1103        2.47109        19.3634        40.2588        1.40975        18.1546      -0.134298    0.000167269    8.60618e-06    4.05155e-07
       YI2_IPM3          DRIFT        2597.86        98.1103        2.47109        19.3634        40.2588        1.40975        18.1546      -0.134298    0.000167269    8.60618e-06    4.05155e-07
      DRIFT_242          DRIFT        2605.15        65.9432        1.94329        19.3778        23.6536       0.869025        18.1926      -0.133079    0.000167269    1.15585e-05    4.05155e-07
       YI2_ELD3          DRIFT        2605.15        65.9432        1.94329        19.3778        23.6536       0.869025        18.1926      -0.133079    0.000167269    1.15585e-05    4.05155e-07
      DRIFT_243          DRIFT        2608.01        55.4199        1.73613        19.3853        19.2897       0.656797        18.2139      -0.132601    0.000167269    1.27172e-05    4.05155e-07
   YI2_DMPTV3.1          DRIFT        2608.01        55.4199        1.73613        19.3853        19.2897       0.656797        18.2139      -0.132601    0.000167269    1.27172e-05    4.05155e-07
      DRIFT_227          DRIFT        2610.01        48.7651        1.59127        19.3915        16.9593       0.508388        18.2316      -0.132266    0.000167269    1.35275e-05    4.05155e-07
   YI2_DMPTV3.2          DRIFT        2610.01        48.7651        1.59127        19.3915        16.9593       0.508388        18.2316      -0.132266    0.000167269    1.35275e-05    4.05155e-07
      DRIFT_244          DRIFT        2617.44         29.105        1.05267        19.4231        13.5016     -0.0433907        18.3133      -0.131022    0.000167269    1.65402e-05    4.05155e-07
    YI2_CPUL3.1          DRIFT        2617.44         29.105        1.05267        19.4231        13.5016     -0.0433907        18.3133      -0.131022    0.000167269    1.65402e-05    4.05155e-07
      DRIFT_245          DRIFT        2618.95        26.1078       0.943944        19.4317        13.7991      -0.154782        18.3309      -0.130771    0.000167269    1.71484e-05    4.05155e-07
    YI2_CPUL3.2          DRIFT        2618.95        26.1078       0.943944        19.4317        13.7991      -0.154782        18.3309      -0.130771    0.000167269    1.71484e-05    4.05155e-07
      DRIFT_245          DRIFT        2620.45        23.4371       0.835214        19.4414         14.431      -0.266174        18.3478       -0.13052    0.000167269    1.77566e-05    4.05155e-07
    YI2_CPUL3.3          DRIFT        2620.45        23.4371       0.835214        19.4414         14.431      -0.266174        18.3478       -0.13052    0.000167269    1.77566e-05    4.05155e-07
      DRIFT_245          DRIFT        2621.95        21.0927       0.726484        19.4522        15.3974      -0.377566        18.3639      -0.130269    0.000167269    1.83648e-05    4.05155e-07
    YI2_CPUL3.4          DRIFT        2621.95        21.0927       0.726484        19.4522        15.3974      -0.377566        18.3639      -0.130269    0.000167269    1.83648e-05    4.05155e-07
      DRIFT_246          DRIFT        2622.72        20.0103       0.670357        19.4582        16.0271      -0.435066        18.3717      -0.130139    0.000167269    1.86787e-05    4.05155e-07
        YI2_BB3          DRIFT        2622.72        20.0103       0.670357        19.4582        16.0271      -0.435066        18.3717      -0.130139    0.000167269    1.86787e-05    4.05155e-07
      DRIFT_247          DRIFT        2623.47        19.0455       0.616034        19.4643        16.7214       -0.49072         18.379      -0.130014    0.000167269    1.89826e-05    4.05155e-07
       YI2_WCM3          DRIFT        2623.47        19.0455       0.616034        19.4643        16.7214       -0.49072         18.379      -0.130014    0.000167269    1.89826e-05    4.05155e-07
      DRIFT_248          DRIFT        2624.22        18.1622        0.56171        19.4707        17.4992      -0.546373         18.386      -0.129888    0.000167269    1.92865e-05    4.05155e-07
        YI2_XF3          DRIFT        2624.22        18.1622        0.56171        19.4707        17.4992      -0.546373         18.386      -0.129888    0.000167269    1.92865e-05    4.05155e-07
      DRIFT_249          DRIFT        2624.97        17.3604       0.507386        19.4774        18.3605      -0.602027        18.3927      -0.129763    0.000167269    1.95903e-05    4.05155e-07
     YI2_SPU3.3          DRIFT        2624.97        17.3604       0.507386        19.4774        18.3605      -0.602027        18.3927      -0.129763    0.000167269    1.95903e-05    4.05155e-07
      DRIFT_250          DRIFT        2626.64          15.87       0.386633        19.4934        20.5741      -0.725736        18.4063      -0.129484    0.000167269    2.02658e-05    4.05155e-07
    YI2_CPUL3.5          DRIFT        2626.64          15.87       0.386633        19.4934        20.5741      -0.725736        18.4063      -0.129484    0.000167269    2.02658e-05    4.05155e-07
      DRIFT_251          DRIFT        2629.02        14.4403       0.214317        19.5186        24.4471       -0.90227        18.4233      -0.129086    0.000167269    2.12296e-05    4.05155e-07
         YI2_B4          DRIFT        2629.02        14.4403       0.214317        19.5186        24.4471       -0.90227        18.4233      -0.129086    0.000167269    2.12296e-05    4.05155e-07
      DRIFT_119          DRIFT        2629.27         14.337       0.196091        19.5213        24.9059      -0.920943        18.4249      -0.129044    0.000167269    2.13316e-05    4.05155e-07
        YI2_TQ4           QUAD        2630.02        13.9173       0.361283        19.5298         26.635       -1.39361        18.4295      -0.128159     0.00219166     2.1762e-05     7.4367e-07
       DRIFT_16          DRIFT        2630.15        13.8247       0.350717        19.5313        26.9995       -1.40797        18.4303      -0.127874     0.00219166    2.18587e-05     7.4367e-07
        YI2_QD4           QUAD        2631.96        16.9924       -2.26455        19.5511        24.4086        2.69707         18.441      -0.142675     -0.0189212    2.00527e-05   -2.68878e-06
