           NAME           TYPE              S           X            PX              Y             PY              Z             Pt    
       DRIFT_19          DRIFT        1699.27   -2.95854e-09     6.3511e-10   -9.03306e-11   -2.02759e-13   -0.000624971              0
     YI11_SXD14           SEXT        1700.02   -2.48221e-09     6.3511e-10   -9.04826e-11   -2.02759e-13   -0.000624971              0
       DRIFT_20          DRIFT        1700.15   -2.39898e-09     6.3511e-10   -9.05092e-11   -2.02759e-13   -0.000624971              0
      YI11_QD14           QUAD        1701.26   -1.80188e-09    4.49591e-10   -8.62941e-11    7.73496e-12   -0.000624971              0
       DRIFT_21          DRIFT        1701.81   -1.55674e-09    4.49591e-10   -8.20766e-11    7.73496e-12   -0.000624971              0
      YI11_TV14         KICKER        1701.81   -1.55674e-09    4.49591e-10   -8.20766e-11    7.73496e-12   -0.000624971              0
      DRIFT_161          DRIFT        1703.38   -8.48099e-10    4.49591e-10   -6.98848e-11    7.73496e-12   -0.000624971              0
   YI11_DH13_E1           MULT        1703.38   -8.48099e-10    4.49591e-10   -6.98848e-11    7.73496e-12   -0.000624971              0
      YI11_DH13          SBEND        1712.82    3.39591e-09    4.49386e-10    3.13825e-12    7.73496e-12   -0.000624971              0
   YI11_DH13_E2           MULT        1712.82    3.39591e-09    4.49386e-10    3.13825e-12    7.73496e-12   -0.000624971              0
      DRIFT_142          DRIFT        1713.84    3.85166e-09    4.49386e-10    1.09827e-11    7.73496e-12   -0.000624971              0
      YI11_BH13          DRIFT        1713.84    3.85166e-09    4.49386e-10    1.09827e-11    7.73496e-12   -0.000624971              0
       DRIFT_19          DRIFT        1714.06    3.95332e-09    4.49386e-10    1.27326e-11    7.73496e-12   -0.000624971              0
     YI11_SXF13           SEXT        1714.81    4.29036e-09    4.49386e-10    1.85338e-11    7.73496e-12   -0.000624971              0
       DRIFT_20          DRIFT        1714.95    4.34926e-09    4.49386e-10    1.95475e-11    7.73496e-12   -0.000624971              0
      YI11_QF13           QUAD        1716.06    4.63307e-09    5.78973e-11    2.92169e-11    9.82659e-12   -0.000624971              0
       DRIFT_21          DRIFT         1716.6    4.66464e-09    5.78973e-11    3.45749e-11    9.82659e-12   -0.000624971              0
      YI11_TH13         KICKER         1716.6    4.66464e-09    5.78973e-11    3.45749e-11    9.82659e-12   -0.000624971              0
     YI11_QGT13           MULT         1716.6    4.66464e-09    5.78973e-11    3.45749e-11    9.82659e-12   -0.000624971              0
      DRIFT_162          DRIFT        1718.18     4.7559e-09    5.78973e-11    5.00634e-11    9.82659e-12   -0.000624971              0
   YI11_DH12_E1           MULT        1718.18     4.7559e-09    5.78973e-11    5.00634e-11    9.82659e-12   -0.000624971              0
      YI11_DH12          SBEND        1727.62    5.29874e-09    5.70904e-11    1.42833e-10    9.82659e-12   -0.000624971              0
   YI11_DH12_E2           MULT        1727.62    5.29874e-09    5.70904e-11    1.42833e-10    9.82659e-12   -0.000624971              0
      DRIFT_142          DRIFT        1728.63    5.35664e-09    5.70904e-11    1.52799e-10    9.82659e-12   -0.000624971              0
      YI11_BV12          DRIFT        1728.63    5.35664e-09    5.70904e-11    1.52799e-10    9.82659e-12   -0.000624971              0
       DRIFT_19          DRIFT        1728.86    5.36956e-09    5.70904e-11    1.55022e-10    9.82659e-12   -0.000624971              0
     YI11_SXD12           SEXT        1729.61    5.41238e-09    5.70904e-11    1.62392e-10    9.82659e-12   -0.000624971              0
       DRIFT_20          DRIFT        1729.74    5.41986e-09    5.70904e-11    1.63679e-10    9.82659e-12   -0.000624971              0
      YI11_QD12           QUAD        1730.85    5.75436e-09    5.50568e-10    1.66385e-10    -4.9919e-12   -0.000624971              0
       DRIFT_21          DRIFT        1731.39    6.05455e-09    5.50568e-10    1.63663e-10    -4.9919e-12   -0.000624971              0
      YI11_TV12         KICKER        1731.39    6.05455e-09    5.50568e-10    1.63663e-10    -4.9919e-12   -0.000624971              0
      DRIFT_163          DRIFT        1732.97    6.92235e-09    5.50568e-10    1.55795e-10    -4.9919e-12   -0.000624971              0
   YI11_DH11_E1           MULT        1732.97    6.92235e-09    5.50568e-10    1.55795e-10    -4.9919e-12   -0.000624971              0
      YI11_DH11          SBEND        1742.41    1.21135e-08     5.4904e-10    1.08668e-10    -4.9919e-12   -0.000624971              0
   YI11_DH11_E2           MULT        1742.41    1.21135e-08     5.4904e-10    1.08668e-10    -4.9919e-12   -0.000624971              0
      DRIFT_142          DRIFT        1743.43    1.26703e-08     5.4904e-10    1.03606e-10    -4.9919e-12   -0.000624971              0
      YI11_BH11          DRIFT        1743.43    1.26703e-08     5.4904e-10    1.03606e-10    -4.9919e-12   -0.000624971              0
       DRIFT_19          DRIFT        1743.65    1.27946e-08     5.4904e-10    1.02476e-10    -4.9919e-12   -0.000624971              0
     YI11_SXF11           SEXT         1744.4    1.32063e-08     5.4904e-10    9.87324e-11    -4.9919e-12   -0.000624971              0
       DRIFT_20          DRIFT        1744.53    1.32783e-08     5.4904e-10    9.80782e-11    -4.9919e-12   -0.000624971              0
      YI11_QF11           QUAD        1745.64    1.32459e-08   -6.06998e-10    9.71928e-11     3.3838e-12   -0.000624971              0
       DRIFT_21          DRIFT        1746.19    1.29149e-08   -6.06998e-10    9.90378e-11     3.3838e-12   -0.000624971              0
      YI11_TH11         KICKER        1746.19    1.29149e-08   -6.06998e-10    9.90378e-11     3.3838e-12   -0.000624971              0
     YI11_QGT11           MULT        1746.19    1.29149e-08   -6.06998e-10    9.90378e-11     3.3838e-12   -0.000624971              0
      DRIFT_164          DRIFT        1747.76    1.19582e-08   -6.06998e-10    1.04371e-10     3.3838e-12   -0.000624971              0
   YI11_DH10_E1           MULT        1747.76    1.19582e-08   -6.06998e-10    1.04371e-10     3.3838e-12   -0.000624971              0
      YI11_DH10          SBEND         1757.2    6.22009e-09   -6.08457e-10    1.36317e-10     3.3838e-12   -0.000624971              0
   YI11_DH10_E2           MULT         1757.2    6.22009e-09   -6.08457e-10    1.36317e-10     3.3838e-12   -0.000624971              0
      DRIFT_146          DRIFT        1758.22    5.60302e-09   -6.08457e-10    1.39748e-10     3.3838e-12   -0.000624971              0
      YI11_BV10          DRIFT        1758.22    5.60302e-09   -6.08457e-10    1.39748e-10     3.3838e-12   -0.000624971              0
       DRIFT_19          DRIFT        1758.44    5.46537e-09   -6.08457e-10    1.40514e-10     3.3838e-12   -0.000624971              0
     YI11_SXD10           SEXT        1759.19    5.00903e-09   -6.08457e-10    1.43052e-10     3.3838e-12   -0.000624971              0
       DRIFT_20          DRIFT        1759.33    4.92929e-09   -6.08457e-10    1.43495e-10     3.3838e-12   -0.000624971              0
      YI11_QD10           QUAD        1760.44    4.48835e-09   -1.92554e-10    1.40156e-10   -9.35092e-12   -0.000624971              0
       DRIFT_21          DRIFT        1760.98    4.38336e-09   -1.92554e-10    1.35057e-10   -9.35092e-12   -0.000624971              0
      YI11_TV10         KICKER        1760.98    4.38336e-09   -1.92554e-10    1.35057e-10   -9.35092e-12   -0.000624971              0
      DRIFT_165          DRIFT        1762.56    4.07932e-09   -1.92554e-10    1.20292e-10   -9.35092e-12   -0.000624971              0
    YI11_DH9_E1           MULT        1762.56    4.07932e-09   -1.92554e-10    1.20292e-10   -9.35092e-12   -0.000624971              0
       YI11_DH9          SBEND        1765.51     3.5111e-09   -1.92744e-10    9.27122e-11   -9.35092e-12   -0.000624972              0
    YI11_DH9_E2           MULT        1765.51     3.5111e-09   -1.92744e-10    9.27122e-11   -9.35092e-12   -0.000624972              0
      DRIFT_166          DRIFT        1773.02    2.06271e-09   -1.92744e-10    2.24435e-11   -9.35092e-12   -0.000624972              0
       YI11_BH9          DRIFT        1773.02    2.06271e-09   -1.92744e-10    2.24435e-11   -9.35092e-12   -0.000624972              0
       DRIFT_19          DRIFT        1773.25     2.0191e-09   -1.92744e-10    2.03281e-11   -9.35092e-12   -0.000624972              0
      YI11_SXF9           SEXT           1774    1.87454e-09   -1.92744e-10    1.33149e-11   -9.35092e-12   -0.000624972              0
       DRIFT_20          DRIFT        1774.13    1.84928e-09   -1.92744e-10    1.20895e-11   -9.35092e-12   -0.000624972              0
       YI11_QF9           QUAD        1775.24    1.55486e-09   -3.33715e-10    2.10708e-12   -8.77189e-12   -0.000624972              0
       DRIFT_21          DRIFT        1775.79     1.3729e-09   -3.33715e-10   -2.67579e-12   -8.77189e-12   -0.000624972              0
       YI11_TH9         KICKER        1775.79     1.3729e-09   -3.33715e-10   -2.67579e-12   -8.77189e-12   -0.000624972              0
      DRIFT_167          DRIFT        1777.36    8.46903e-10   -3.33715e-10   -1.65019e-11   -8.77189e-12   -0.000624972              0
    YI11_DH8_E1           MULT        1777.36    8.46903e-10   -3.33715e-10   -1.65019e-11   -8.77189e-12   -0.000624972              0
       YI11_DH8          SBEND         1786.8   -2.30344e-09   -3.33598e-10   -9.93144e-11   -8.77189e-12   -0.000624972              0
    YI11_DH8_E2           MULT         1786.8   -2.30344e-09   -3.33598e-10   -9.93144e-11   -8.77189e-12   -0.000624972              0
      DRIFT_168          DRIFT        1788.38   -2.82925e-09   -3.33598e-10   -1.13141e-10   -8.77189e-12   -0.000624972              0
       YI11_TV8         KICKER        1788.38   -2.82925e-09   -3.33598e-10   -1.13141e-10   -8.77189e-12   -0.000624972              0
       DRIFT_21          DRIFT        1788.92   -3.01115e-09   -3.33598e-10   -1.17923e-10   -8.77189e-12   -0.000624972              0
       YI11_QD8           QUAD        1790.03   -3.52379e-09   -5.97007e-10   -1.22239e-10    1.05508e-12   -0.000624972              0
       DRIFT_29          DRIFT        1790.33   -3.70056e-09   -5.97007e-10   -1.21926e-10    1.05508e-12   -0.000624972              0
        YI11_B8          DRIFT        1790.33   -3.70056e-09   -5.97007e-10   -1.21926e-10    1.05508e-12   -0.000624972              0
       DRIFT_28          DRIFT        1803.44   -1.15266e-08   -5.97007e-10   -1.08095e-10    1.05508e-12   -0.000624972              0
        YI11_B7          DRIFT        1803.44   -1.15266e-08   -5.97007e-10   -1.08095e-10    1.05508e-12   -0.000624972              0
       DRIFT_27          DRIFT        1803.74   -1.17035e-08   -5.97007e-10   -1.07783e-10    1.05508e-12   -0.000624972              0
       YI11_QF7           QUAD        1804.67   -1.18073e-08    3.75022e-10   -1.10932e-10   -7.87305e-12   -0.000624972              0
       DRIFT_26          DRIFT        1805.21   -1.16028e-08    3.75022e-10   -1.15226e-10   -7.87305e-12   -0.000624972              0
       YI11_TH7         KICKER        1805.21   -1.16028e-08    3.75022e-10   -1.15226e-10   -7.87305e-12   -0.000624972              0
      YI11_QGT7           MULT        1805.21   -1.16028e-08    3.75022e-10   -1.15226e-10   -7.87305e-12   -0.000624972              0
      DRIFT_169          DRIFT        1806.79   -1.10107e-08    3.75022e-10   -1.27658e-10   -7.87305e-12   -0.000624972              0
    YI11_DH6_E1           MULT        1806.79   -1.10107e-08    3.75022e-10   -1.27658e-10   -7.87305e-12   -0.000624972              0
       YI11_DH6          SBEND        1809.74   -9.90377e-09    3.75546e-10   -1.50879e-10   -7.87305e-12   -0.000624971              0
    YI11_DH6_E2           MULT        1809.74   -9.90377e-09    3.75546e-10   -1.50879e-10   -7.87305e-12   -0.000624971              0
      DRIFT_170          DRIFT        1817.82   -6.87061e-09    3.75546e-10   -2.14466e-10   -7.87305e-12   -0.000624971              0
       YI11_TV6         KICKER        1817.82   -6.87061e-09    3.75546e-10   -2.14466e-10   -7.87305e-12   -0.000624971              0
       DRIFT_21          DRIFT        1818.36   -6.66585e-09    3.75546e-10   -2.18759e-10   -7.87305e-12   -0.000624971              0
       YI11_QD6           QUAD        1819.47   -6.60569e-09   -2.66178e-10   -2.15601e-10    1.35124e-11   -0.000624971              0
       DRIFT_20          DRIFT         1819.6   -6.64057e-09   -2.66178e-10    -2.1383e-10    1.35124e-11   -0.000624971              0
       YI11_TQ6           QUAD        1820.35   -6.85692e-09   -3.10992e-10   -2.03172e-10     1.4898e-11   -0.000624971              0
       DRIFT_19          DRIFT        1820.58   -6.92728e-09   -3.10992e-10   -1.99801e-10     1.4898e-11   -0.000624971              0
       YI11_BV6          DRIFT        1820.58   -6.92728e-09   -3.10992e-10   -1.99801e-10     1.4898e-11   -0.000624971              0
      DRIFT_171          DRIFT        1822.86   -7.63565e-09   -3.10992e-10   -1.65867e-10     1.4898e-11   -0.000624971              0
    YI11_DH5_E1           MULT        1822.86   -7.63565e-09   -3.10992e-10   -1.65867e-10     1.4898e-11   -0.000624971              0
       YI11_DH5          SBEND        1829.77   -9.78307e-09   -3.09968e-10   -6.28323e-11     1.4898e-11   -0.000624971              0
    YI11_DH5_E2           MULT        1829.77   -9.78307e-09   -3.09968e-10   -6.28323e-11     1.4898e-11   -0.000624971              0
      DRIFT_172          DRIFT        1832.61   -1.06633e-08   -3.09968e-10    -2.0525e-11     1.4898e-11   -0.000624971              0
       YI11_TH5         KICKER        1832.61   -1.06633e-08   -3.09968e-10    -2.0525e-11     1.4898e-11   -0.000624971              0
      YI11_QGT5           MULT        1832.61   -1.06633e-08   -3.09968e-10    -2.0525e-11     1.4898e-11   -0.000624971              0
       DRIFT_21          DRIFT        1833.16   -1.08323e-08   -3.09968e-10   -1.24018e-11     1.4898e-11   -0.000624971              0
       YI11_QF5           QUAD        1834.27   -1.05889e-08    7.44688e-10    3.75742e-12      1.448e-11   -0.000624971              0
       DRIFT_20          DRIFT         1834.4   -1.04913e-08    7.44688e-10    5.65503e-12      1.448e-11   -0.000624971              0
       YI11_TQ5           QUAD        1835.15   -9.83591e-09    1.00016e-09    1.66025e-11    1.47589e-11   -0.000624971              0
       DRIFT_19          DRIFT        1835.37   -9.60965e-09    1.00016e-09    1.99413e-11    1.47589e-11   -0.000624971              0
       YI11_BH5          DRIFT        1835.37   -9.60965e-09    1.00016e-09    1.99413e-11    1.47589e-11   -0.000624971              0
       DRIFT_18          DRIFT        1839.74   -5.24147e-09    1.00016e-09    8.44004e-11    1.47589e-11   -0.000624971              0
       YI11_TV4         KICKER        1839.74   -5.24147e-09    1.00016e-09    8.44004e-11    1.47589e-11   -0.000624971              0
       DRIFT_17          DRIFT        1840.29   -4.69711e-09    1.00016e-09    9.24333e-11    1.47589e-11   -0.000624971              0
       YI11_QD4           QUAD         1842.1   -3.49282e-09     3.6104e-10    1.04839e-10   -1.39727e-12   -0.000624971              0
       DRIFT_16          DRIFT        1842.23   -3.44586e-09     3.6104e-10    1.04658e-10   -1.39727e-12   -0.000624971              0
       YI11_TQ4           QUAD        1842.98   -3.15531e-09    4.12997e-10    1.04226e-10    2.43578e-13   -0.000624971              0
      DRIFT_119          DRIFT        1843.23   -3.05138e-09    4.12997e-10    1.04287e-10    2.43578e-13   -0.000624971              0
        YI11_B4          DRIFT        1843.23   -3.05138e-09    4.12997e-10    1.04287e-10    2.43578e-13   -0.000624971              0
      DRIFT_173          DRIFT        1845.55   -2.09544e-09    4.12997e-10    1.04851e-10    2.43578e-13   -0.000624971              0
   YI11_KSCL3.3          DRIFT        1845.55   -2.09544e-09    4.12997e-10    1.04851e-10    2.43578e-13   -0.000624971              0
      DRIFT_174          DRIFT        1847.03   -1.48376e-09    4.12997e-10    1.05211e-10    2.43578e-13   -0.000624971              0
   YI11_KSCL3.2          DRIFT        1847.03   -1.48376e-09    4.12997e-10    1.05211e-10    2.43578e-13   -0.000624971              0
      DRIFT_174          DRIFT        1848.51   -8.72085e-10    4.12997e-10    1.05572e-10    2.43578e-13   -0.000624971              0
   YI11_KSCL3.1          DRIFT        1848.51   -8.72085e-10    4.12997e-10    1.05572e-10    2.43578e-13   -0.000624971              0
      DRIFT_175          DRIFT         1877.4    1.10611e-08    4.12997e-10     1.1261e-10    2.43578e-13   -0.000624971              0
     YI11_KFBH3         KICKER         1877.4    1.10611e-08    4.12997e-10     1.1261e-10    2.43578e-13   -0.000624971              0
      DRIFT_176          DRIFT         1879.5    1.19295e-08    4.12997e-10    1.13122e-10    2.43578e-13   -0.000624971              0
        YI11_B3          DRIFT         1879.5    1.19295e-08    4.12997e-10    1.13122e-10    2.43578e-13   -0.000624971              0
       DRIFT_10          DRIFT        1879.98    1.21242e-08    4.12997e-10    1.13237e-10    2.43578e-13   -0.000624971              0
       YI11_TH3         KICKER        1879.98    1.21242e-08    4.12997e-10    1.13237e-10    2.43578e-13   -0.000624971              0
        DRIFT_9          DRIFT        1880.57    1.23712e-08    4.12997e-10    1.13383e-10    2.43578e-13   -0.000624971              0
       YI11_QF3           QUAD        1882.67    1.17117e-08   -1.02805e-09    1.28161e-10    1.41157e-11   -0.000624971              0
        DRIFT_8          DRIFT        1883.16    1.12081e-08   -1.02805e-09    1.35075e-10    1.41157e-11   -0.000624971              0
        DRIFT_7          DRIFT        1884.53    9.79873e-09   -1.02805e-09    1.54427e-10    1.41157e-11   -0.000624971              0
       YI11_QD2           QUAD        1887.93    9.19599e-09    6.54099e-10    1.51132e-10   -1.59555e-11   -0.000624971              0
        DRIFT_6          DRIFT        1888.42    9.51925e-09    6.54099e-10    1.43247e-10   -1.59555e-11   -0.000624971              0
       YI11_TV2         KICKER        1888.42    9.51925e-09    6.54099e-10    1.43247e-10   -1.59555e-11   -0.000624971              0
        DRIFT_5          DRIFT         1889.6    1.02927e-08    6.54099e-10     1.2438e-10   -1.59555e-11   -0.000624971              0
       YI11_QF1           QUAD        1891.04    1.06144e-08    -2.1163e-10    1.08366e-10   -6.50565e-12   -0.000624971              0
        DRIFT_4          DRIFT        1891.38    1.05431e-08    -2.1163e-10    1.06174e-10   -6.50565e-12   -0.000624971              0
        YI11_B1          DRIFT        1891.38    1.05431e-08    -2.1163e-10    1.06174e-10   -6.50565e-12   -0.000624971              0
      DRIFT_177          DRIFT        1892.31    1.03468e-08    -2.1163e-10    1.00138e-10   -6.50565e-12   -0.000624971              0
    YI11_DH0_E1           MULT        1892.31    1.03468e-08    -2.1163e-10    1.00138e-10   -6.50565e-12   -0.000624971              0
       YI11_DH0          SBEND         1895.9     9.5871e-09   -2.11709e-10    7.67897e-11   -6.50565e-12   -0.000624971              0
    YI11_DH0_E2           MULT         1895.9     9.5871e-09   -2.11709e-10    7.67897e-11   -6.50565e-12   -0.000624971              0
      DRIFT_178          DRIFT         1902.9    8.10367e-09   -2.11709e-10    3.12054e-11   -6.50565e-12   -0.000624971              0
         XDRIFT          DRIFT         1905.9    7.46855e-09   -2.11709e-10    1.16884e-11   -6.50565e-12   -0.000624971              0
          XDIPB          DRIFT         1908.9    6.83342e-09   -2.11709e-10   -7.82851e-12   -6.50565e-12   -0.000624971              0
         XDRIFT          DRIFT         1911.9    6.19829e-09   -2.11709e-10   -2.73454e-11   -6.50565e-12   -0.000624971              0
          XDIPA          DRIFT         1914.9    5.56325e-09   -2.11709e-10   -4.68597e-11   -6.50565e-12   -0.000624971              0
       XDRIFT#1          DRIFT         1916.4    5.24572e-09   -2.11709e-10   -5.66174e-11   -6.50565e-12   -0.000624971              0
  MIDPOINT_12IR          DRIFT         1916.4    5.24572e-09   -2.11709e-10   -5.66174e-11   -6.50565e-12   -0.000624971              0
       XDRIFT#2          DRIFT         1917.9    4.92818e-09   -2.11709e-10   -6.63751e-11   -6.50565e-12   -0.000624971              0
          XDIPA          DRIFT         1920.9    4.29314e-09   -2.11709e-10   -8.58893e-11   -6.50565e-12   -0.000624971              0
         XDRIFT          DRIFT         1923.9    3.65801e-09   -2.11709e-10   -1.05406e-10   -6.50565e-12   -0.000624971              0
          XDIPB          DRIFT         1926.9    3.02288e-09   -2.11709e-10   -1.24923e-10   -6.50565e-12   -0.000624971              0
         XDRIFT          DRIFT         1929.9    2.38776e-09   -2.11709e-10    -1.4444e-10   -6.50565e-12   -0.000624971              0
      DRIFT_183          DRIFT        1936.91    9.04334e-10   -2.11709e-10   -1.90024e-10   -6.50565e-12   -0.000624971              0
    YO12_DH0_E1           MULT        1936.91    9.04334e-10   -2.11709e-10   -1.90024e-10   -6.50565e-12   -0.000624971              0
       YO12_DH0          SBEND         1940.5    1.44496e-10   -2.11713e-10   -2.13373e-10   -6.50565e-12   -0.000624971              0
    YO12_DH0_E2           MULT         1940.5    1.44496e-10   -2.11713e-10   -2.13373e-10   -6.50565e-12   -0.000624971              0
        DRIFT_3          DRIFT        1941.43   -5.19112e-11   -2.11713e-10   -2.19408e-10   -6.50565e-12   -0.000624971              0
        YO12_B1          DRIFT        1941.43   -5.19112e-11   -2.11713e-10   -2.19408e-10   -6.50565e-12   -0.000624971              0
        DRIFT_4          DRIFT        1941.76   -1.23247e-10   -2.11713e-10     -2.216e-10   -6.50565e-12   -0.000624971              0
       YO12_QD1           QUAD         1943.2   -4.40998e-10   -2.33782e-10   -2.18312e-10    1.10292e-11   -0.000624971              0
        DRIFT_5          DRIFT        1944.39   -7.17428e-10   -2.33782e-10   -2.05271e-10    1.10292e-11   -0.000624971              0
       YO12_TH2         KICKER        1944.39   -7.17428e-10   -2.33782e-10   -2.05271e-10    1.10292e-11   -0.000624971              0
        DRIFT_6          DRIFT        1944.88   -8.32964e-10   -2.33782e-10    -1.9982e-10    1.10292e-11   -0.000624971              0
       YO12_QF2           QUAD        1948.27   -1.28669e-09   -1.91352e-11   -2.26693e-10   -2.77243e-11   -0.000624971              0
        DRIFT_7          DRIFT        1949.64   -1.31292e-09   -1.91352e-11   -2.64702e-10   -2.77243e-11   -0.000624971              0
        DRIFT_8          DRIFT        1950.13   -1.32229e-09   -1.91352e-11   -2.78281e-10   -2.77243e-11   -0.000624971              0
       YO12_QD3           QUAD        1952.23   -1.53236e-09   -1.85017e-10   -3.00172e-10    7.31483e-12   -0.000624971              0
        DRIFT_9          DRIFT        1952.83   -1.64299e-09   -1.85017e-10   -2.95798e-10    7.31483e-12   -0.000624971              0
       YO12_TV3         KICKER        1952.83   -1.64299e-09   -1.85017e-10   -2.95798e-10    7.31483e-12   -0.000624971              0
       DRIFT_10          DRIFT         1953.3   -1.73021e-09   -1.85017e-10    -2.9235e-10    7.31483e-12   -0.000624971              0
        YO12_B3          DRIFT         1953.3   -1.73021e-09   -1.85017e-10    -2.9235e-10    7.31483e-12   -0.000624971              0
      DRIFT_184          DRIFT         1955.4   -2.11917e-09   -1.85017e-10   -2.76972e-10    7.31483e-12   -0.000624971              0
     YO12_KFBH3         KICKER         1955.4   -2.11917e-09   -1.85017e-10   -2.76972e-10    7.31483e-12   -0.000624971              0
      DRIFT_185          DRIFT        1956.31    -2.2859e-09   -1.85017e-10    -2.7038e-10    7.31483e-12   -0.000624971              0
     YO12_CPUH3          DRIFT        1956.31    -2.2859e-09   -1.85017e-10    -2.7038e-10    7.31483e-12   -0.000624971              0
      DRIFT_186          DRIFT        1966.27   -4.12916e-09   -1.85017e-10   -1.97505e-10    7.31483e-12   -0.000624971              0
      YO12_ELD3          DRIFT        1966.27   -4.12916e-09   -1.85017e-10   -1.97505e-10    7.31483e-12   -0.000624971              0
      DRIFT_187          DRIFT        1985.53   -7.69263e-09   -1.85017e-10   -5.66193e-11    7.31483e-12   -0.000624971              0
     YO12_CPUV3          DRIFT        1985.53   -7.69263e-09   -1.85017e-10   -5.66193e-11    7.31483e-12   -0.000624971              0
      DRIFT_188          DRIFT        1987.11   -7.98541e-09   -1.85017e-10   -4.50442e-11    7.31483e-12   -0.000624971              0
    YO12_POL3.1          DRIFT        1987.11   -7.98541e-09   -1.85017e-10   -4.50442e-11    7.31483e-12   -0.000624971              0
      DRIFT_189          DRIFT        1987.62    -8.0794e-09   -1.85017e-10   -4.13282e-11    7.31483e-12   -0.000624971              0
    YO12_POL3.2          DRIFT        1987.62    -8.0794e-09   -1.85017e-10   -4.13282e-11    7.31483e-12   -0.000624971              0
      DRIFT_190          DRIFT        1989.58   -8.44146e-09   -1.85017e-10   -2.70139e-11    7.31483e-12   -0.000624971              0
        YO12_B4          DRIFT        1989.58   -8.44146e-09   -1.85017e-10   -2.70139e-11    7.31483e-12   -0.000624971              0
      DRIFT_119          DRIFT        1989.83   -8.48801e-09   -1.85017e-10   -2.51731e-11    7.31483e-12   -0.000624971              0
       YO12_TQ4           QUAD        1990.58   -8.66376e-09   -2.83971e-10    -1.9586e-11    7.57343e-12   -0.000624971              0
       DRIFT_16          DRIFT        1990.71    -8.7007e-09   -2.83971e-10   -1.86009e-11    7.57343e-12   -0.000624971              0
       YO12_QF4           QUAD        1992.52   -7.96105e-09    1.08059e-09   -6.96519e-12    5.57832e-12   -0.000624971              0
       DRIFT_17          DRIFT        1993.06   -7.37291e-09    1.08059e-09   -3.92905e-12    5.57832e-12   -0.000624971              0
       YO12_TH4         KICKER        1993.06   -7.37291e-09    1.08059e-09   -3.92905e-12    5.57832e-12   -0.000624971              0
       DRIFT_18          DRIFT        1997.43   -2.65348e-09    1.08059e-09    2.04341e-11    5.57832e-12   -0.000624971              0
       YO12_BV5          DRIFT        1997.43   -2.65348e-09    1.08059e-09    2.04341e-11    5.57832e-12   -0.000624971              0
       DRIFT_19          DRIFT        1997.66   -2.40902e-09    1.08059e-09    2.16961e-11    5.57832e-12   -0.000624971              0
       YO12_TQ5           QUAD        1998.41   -1.61634e-09    1.03617e-09    2.56887e-11    5.05401e-12   -0.000624971              0
       DRIFT_20          DRIFT        1998.54   -1.48055e-09    1.03617e-09    2.63511e-11    5.05401e-12   -0.000624971              0
       YO12_QD5           QUAD        1999.65   -3.90431e-10      9.457e-10    3.04461e-11    2.25765e-12   -0.000624971              0
       DRIFT_21          DRIFT        2000.19    1.25212e-10      9.457e-10     3.1677e-11    2.25765e-12   -0.000624971              0
       YO12_TV5         KICKER        2000.19    1.25212e-10      9.457e-10     3.1677e-11    2.25765e-12   -0.000624971              0
      DRIFT_191          DRIFT        2002.16    1.98146e-09      9.457e-10    3.61084e-11    2.25765e-12   -0.000624971              0
    YO12_DH5_E1           MULT        2002.16    1.98146e-09      9.457e-10    3.61084e-11    2.25765e-12   -0.000624971              0
       YO12_DH5          SBEND        2010.85    1.02045e-08    9.44799e-10    5.57464e-11    2.25765e-12   -0.000624971              0
    YO12_DH5_E2           MULT        2010.85    1.02045e-08    9.44799e-10    5.57464e-11    2.25765e-12   -0.000624971              0
       DRIFT_79          DRIFT        2012.26     1.1528e-08    9.44799e-10    5.89089e-11    2.25765e-12   -0.000624971              0
       YO12_BH6          DRIFT        2012.26     1.1528e-08    9.44799e-10    5.89089e-11    2.25765e-12   -0.000624971              0
       DRIFT_19          DRIFT        2012.48    1.17417e-08    9.44799e-10    5.94197e-11    2.25765e-12   -0.000624971              0
       YO12_TQ6           QUAD        2013.23    1.23158e-08    5.83202e-10    6.17891e-11    4.07265e-12   -0.000624971              0
       DRIFT_20          DRIFT        2013.36    1.23922e-08    5.83202e-10    6.23228e-11    4.07265e-12   -0.000624971              0
       YO12_QF6           QUAD        2014.47    1.23629e-08   -6.35601e-10    7.03312e-11    1.04869e-11   -0.000624971              0
       DRIFT_21          DRIFT        2015.02    1.20163e-08   -6.35601e-10    7.60492e-11    1.04869e-11   -0.000624971              0
       YO12_TH6         KICKER        2015.02    1.20163e-08   -6.35601e-10    7.60492e-11    1.04869e-11   -0.000624971              0
      YO12_QGT6           MULT        2015.02    1.20163e-08   -6.35601e-10    7.60492e-11    1.04869e-11   -0.000624971              0
      DRIFT_192          DRIFT         2023.1    6.87933e-09   -6.35601e-10    1.60806e-10    1.04869e-11   -0.000624971              0
    YO12_DH6_E1           MULT         2023.1    6.87933e-09   -6.35601e-10    1.60806e-10    1.04869e-11   -0.000624971              0
       YO12_DH6          SBEND        2026.05    5.00421e-09   -6.35899e-10    1.91736e-10    1.04869e-11   -0.000624971              0
    YO12_DH6_E2           MULT        2026.05    5.00421e-09   -6.35899e-10    1.91736e-10    1.04869e-11   -0.000624971              0
      DRIFT_193          DRIFT        2027.63    3.99665e-09   -6.35899e-10    2.08353e-10    1.04869e-11   -0.000624971              0
