           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
          ELQDM           MULT        2369.23        10.2572       0.529704        17.7608        47.3961       -2.25776        17.8351              0              0              0              0
             QD           QUAD        2370.34        10.2744      -0.545726        17.7783        47.4006        2.25386        17.8388              0              0              0              0
          ERQDM           MULT        2370.34        10.2744      -0.545726        17.7783        47.4006        2.25386        17.8388              0              0              0              0
            OQS          DRIFT        2370.47        10.4196      -0.562279        17.7804         46.812        2.23705        17.8393              0              0              0              0
           SDMI           SEXT        2371.22        11.3341      -0.657016        17.7913        43.5286        2.14085        17.8419              0              0              0              0
            OSB          DRIFT        2371.45        11.6378      -0.685592        17.7945        42.5665        2.11184        17.8427              0              0              0              0
           BPMV           VBPM        2371.45        11.6378      -0.685592        17.7945        42.5665        2.11184        17.8427              0              0              0              0
           OBFL          DRIFT        2371.65        11.9134      -0.710525        17.7971        41.7378        2.08652        17.8435              0              0              0              0
        OBELABI          DRIFT        2371.94        12.3438      -0.747811         17.801        40.5172        2.04866        17.8446              0              0              0              0
           ODFL          DRIFT        2372.46        13.1583      -0.813696        17.8075         38.415        1.98175        17.8467              0              0              0              0
            ERD           MULT        2372.46        13.1583      -0.813696        17.8075         38.415        1.98175        17.8467              0              0              0              0
              D          SBEND         2381.9        39.7389       -2.00042        17.8753        12.4287       0.770835        17.9178              0              0              0              0
            ELD           MULT         2381.9        39.7389       -2.00042        17.8753        12.4287       0.770835        17.9178              0              0              0              0
           ODFL          DRIFT        2382.43        41.8599       -2.06607        17.8773        11.6595       0.703932        17.9247              0              0              0              0
        OBELACI          DRIFT        2382.72        43.0912       -2.10324        17.8784        11.2549       0.666054        17.9288              0              0              0              0
           OCFL          DRIFT        2383.23        45.2661       -2.16734        17.8802        10.6098        0.60073        17.9363              0              0              0              0
          OLMP0          DRIFT        2383.48        46.3576       -2.19881        17.8811        10.3174       0.568663        17.9401              0              0              0              0
          KICKH        HKICKER        2383.48        46.3576       -2.19881        17.8811        10.3174       0.568663        17.9401              0              0              0              0
          OLMP0          DRIFT        2383.73        47.4649       -2.23027        17.8819        10.0411       0.536597         17.944              0              0              0              0
            OCQ          DRIFT        2384.03        48.7929       -2.26743        17.8829        9.73543       0.498726        17.9487              0              0              0              0
          ELQFM           MULT        2384.03        48.7929       -2.26743        17.8829        9.73543       0.498726        17.9487              0              0              0              0
             QF           QUAD        2385.14        48.8526        2.21542        17.8865        9.73787      -0.500997        17.9672              0              0              0              0
          ERQFM           MULT        2385.14        48.8526        2.21542        17.8865        9.73787      -0.500997        17.9672              0              0              0              0
            OQS          DRIFT        2385.27         48.274        2.19957        17.8869        9.87139      -0.517833        17.9693              0              0              0              0
           SFPI           SEXT        2386.02        45.0427        2.10886        17.8895        10.7204      -0.614184         17.981              0              0              0              0
            OSB          DRIFT        2386.24        44.0947        2.08151        17.8903        11.0049      -0.643247        17.9843              0              0              0              0
           BPMH          DRIFT        2386.24        44.0947        2.08151        17.8903        11.0049      -0.643247        17.9843              0              0              0              0
           OBFL          DRIFT        2386.44        43.2777        2.05763         17.891        11.2638      -0.668604        17.9871              0              0              0              0
        OBELABI          DRIFT        2386.74        42.0735        2.02194        17.8921        11.6697      -0.706525        17.9912              0              0              0              0
           ODFL          DRIFT        2387.26        39.9972        1.95886        17.8941        12.4417      -0.773533        17.9981              0              0              0              0
            ERD           MULT        2387.26        39.9972        1.95886        17.8941        12.4417      -0.773533        17.9981              0              0              0              0
              D          SBEND         2396.7        13.7613       0.818769          17.96        38.4968       -1.98635        18.0691              0              0              0              0
            ELD           MULT         2396.7        13.7613       0.818769          17.96        38.4968       -1.98635        18.0691              0              0              0              0
           ODFL          DRIFT        2397.22        12.9402       0.755456        17.9662        40.6039       -2.05336        18.0712              0              0              0              0
        OBELACI          DRIFT        2397.51        12.5046       0.719611        17.9699        41.8278       -2.09129        18.0723              0              0              0              0
           OCFL          DRIFT        2398.02        11.8031       0.657793        17.9766        43.9913       -2.15672        18.0742              0              0              0              0
          OLMP0          DRIFT        2398.27        11.4818       0.627448          17.98        45.0777       -2.18884        18.0751              0              0              0              0
          KICKV        VKICKER        2398.27        11.4818       0.627448          17.98        45.0777       -2.18884        18.0751              0              0              0              0
            OCT           MULT        2398.27        11.4818       0.627448          17.98        45.0777       -2.18884        18.0751              0              0              0              0
            DEC           MULT        2398.27        11.4818       0.627448          17.98        45.0777       -2.18884        18.0751              0              0              0              0
          SQSK2           QUAD        2398.27        11.4818       0.627447          17.98        45.0777       -2.18884        18.0751              0              0              0              0
        SQSK1LC           QUAD        2398.27        11.4818       0.627447          17.98        45.0777       -2.18884        18.0751              0              0              0              0
          OLMP2          DRIFT        2398.52        11.1757       0.597102        17.9835        46.1801       -2.22095         18.076              0              0              0              0
            OCQ          DRIFT        2398.82        10.8337       0.561264        17.9878        47.5028       -2.25888         18.077              0              0              0              0
          ELQDM           MULT        2398.82        10.8337       0.561264        17.9878        47.5028       -2.25888         18.077              0              0              0              0
             QD           QUAD        2399.93        10.8342      -0.561748        18.0044        47.4986        2.26258        18.0806              0              0              0              0
          ERQDM           MULT        2399.93        10.8342      -0.561748        18.0044        47.4986        2.26258        18.0806              0              0              0              0
            OQS          DRIFT        2400.06        10.9835      -0.577661        18.0063        46.9077         2.2457        18.0811              0              0              0              0
           SDPI           SEXT        2400.81        11.9183      -0.668731        18.0168        43.6117        2.14907        18.0837              0              0              0              0
            OSB          DRIFT        2401.04        12.2271      -0.696201        18.0198        42.6459        2.11993        18.0845              0              0              0              0
           BPMV           VBPM        2401.04        12.2271      -0.696201        18.0198        42.6459        2.11993        18.0845              0              0              0              0
           OBFL          DRIFT        2401.23        12.5066      -0.720169        18.0223         41.814         2.0945        18.0853              0              0              0              0
       OBEL10BI          DRIFT        2401.54        12.9532      -0.756877        18.0261        40.5595        2.05555        18.0864              0              0              0              0
          ODSFL          DRIFT        2402.05        13.7687      -0.819688        18.0323        38.4673        1.98891        18.0885              0              0              0              0
           ERDS           MULT        2402.05        13.7687      -0.819688        18.0323        38.4673        1.98891        18.0885              0              0              0              0
             DS          SBEND           2405        19.6577       -1.17686        18.0609        27.8558        1.60893        18.1029              0              0              0              0
           ELDS           MULT           2405        19.6577       -1.17686        18.0609        27.8558        1.60893        18.1029              0              0              0              0
          ODSFL          DRIFT        2405.52        20.9077       -1.23962         18.065        26.2257        1.54229        18.1059              0              0              0              0
        OBEL9TI          DRIFT        2405.82        21.6684       -1.27631        18.0673        25.3047        1.50334        18.1078              0              0              0              0
        ODUM2FL          DRIFT        2406.19         22.618       -1.32067        18.0699        24.2226        1.45623        18.1102              0              0              0              0
        O9DUMMY          DRIFT        2411.65        40.6525       -1.98299        18.0987        12.1628        0.75295        18.1617              0              0              0              0
        ODUM1FL          DRIFT        2412.02        42.1683       -2.02883        18.1002        11.6122       0.704275        18.1667              0              0              0              0
         OBEL9B          DRIFT        2412.32        43.3765       -2.06464        18.1013        11.2077       0.666251        18.1708              0              0              0              0
           OBFL          DRIFT        2412.52        44.1962       -2.08859         18.102        10.9497       0.640822        18.1737              0              0              0              0
           BPMH          DRIFT        2412.52        44.1962       -2.08859         18.102        10.9497       0.640822        18.1737              0              0              0              0
            OQB          DRIFT        2413.62        48.9703       -2.22293        18.1058         9.6885       0.498171        18.1908              0              0              0              0
         ERQFAP           MULT        2413.62        48.9703       -2.22293        18.1058         9.6885       0.498171        18.1908              0              0              0              0
           QFA2           QUAD        2414.73        48.9784        2.21583        18.1093        9.67555      -0.486117        18.2094              0              0              0              0
         ELQFAP           MULT        2414.73        48.9784        2.21583        18.1093        9.67555      -0.486117        18.2094              0              0              0              0
            OCQ          DRIFT        2415.03        47.6805         2.1802        18.1103        9.97374      -0.523843        18.2142              0              0              0              0
          OLMP0          DRIFT        2415.28         46.598        2.15004        18.1111        10.2436      -0.555788        18.2181              0              0              0              0
          KICKH        HKICKER        2415.28         46.598        2.15004        18.1111        10.2436      -0.555788        18.2181              0              0              0              0
            OCT           MULT        2415.28         46.598        2.15004        18.1111        10.2436      -0.555788        18.2181              0              0              0              0
            DEC           MULT        2415.28         46.598        2.15004        18.1111        10.2436      -0.555788        18.2181              0              0              0              0
          SQSK2           QUAD        2415.28        46.5979        2.15004        18.1111        10.2437      -0.555788        18.2181              0              0              0              0
          OLMP1          DRIFT        2415.53        45.5305        2.11987         18.112        10.5295      -0.587732         18.222              0              0              0              0
           OCFL          DRIFT        2416.04        43.4025        2.05842        18.1138        11.1613      -0.652806        18.2295              0              0              0              0
        OBELACI          DRIFT        2416.33        42.1973        2.02279        18.1149         11.558       -0.69054        18.2336              0              0              0              0
           ODFL          DRIFT        2416.86          40.12        1.95985        18.1169        12.3131      -0.757188        18.2406              0              0              0              0
            ERD           MULT        2416.86          40.12        1.95985        18.1169        12.3131      -0.757188        18.2406              0              0              0              0
              D          SBEND         2426.3        13.8409       0.822356        18.1825        37.9981       -1.96348        18.3124              0              0              0              0
            ELD           MULT         2426.3        13.8409       0.822356        18.1825        37.9981       -1.96348        18.3124              0              0              0              0
           ODFL          DRIFT        2426.82        13.0159       0.759185        18.1887        40.0811       -2.03013        18.3146              0              0              0              0
        OBELACI          DRIFT        2427.11        12.5781       0.723421        18.1924        41.2913       -2.06786        18.3157              0              0              0              0
           OCFL          DRIFT        2427.62        11.8727       0.661741         18.199        43.4307       -2.13294        18.3176              0              0              0              0
          OLMP0          DRIFT        2427.87        11.5494       0.631464        18.2024        44.5051       -2.16488        18.3185              0              0              0              0
          KICKV        VKICKER        2427.87        11.5494       0.631464        18.2024        44.5051       -2.16488        18.3185              0              0              0              0
            OCT           MULT        2427.87        11.5494       0.631464        18.2024        44.5051       -2.16488        18.3185              0              0              0              0
            DEC           MULT        2427.87        11.5494       0.631464        18.2024        44.5051       -2.16488        18.3185              0              0              0              0
          SQSK2           QUAD        2427.87        11.5494       0.631464        18.2024        44.5051       -2.16488        18.3185              0              0              0              0
          OLMP1          DRIFT        2428.12        11.2412       0.601186        18.2059        45.5956       -2.19683        18.3194              0              0              0              0
            OCQ          DRIFT        2428.42        10.8968       0.565429        18.2101        46.9039       -2.23455        18.3204              0              0              0              0
         ELQDAM           MULT        2428.42        10.8968       0.565429        18.2101        46.9039       -2.23455        18.3204              0              0              0              0
           QDA2           QUAD        2429.53        10.8735      -0.543739        18.2267        46.9978        2.15296        18.3241              0              0              0              0
         ERQDAM           MULT        2429.53        10.8735      -0.543739        18.2267        46.9978        2.15296        18.3241              0              0              0              0
          OQBMS          DRIFT        2429.82         11.206      -0.579022         18.231        45.7333        2.11746        18.3252              0              0              0              0
           BPMV           VBPM        2429.82         11.206      -0.579022         18.231        45.7333        2.11746        18.3252              0              0              0              0
         CPLMON            BPM        2429.82         11.206      -0.579022         18.231        45.7333        2.11746        18.3252              0              0              0              0
           BPMH          DRIFT        2429.82         11.206      -0.579022         18.231        45.7333        2.11746        18.3252              0              0              0              0
           OBFL          DRIFT        2430.02        11.4392      -0.602541        18.2337         44.902        2.09379        18.3258              0              0              0              0
        OBEL78D          DRIFT        2430.32        11.8053      -0.637716        18.2378        43.6763         2.0584        18.3269              0              0              0              0
        ODUM1FL          DRIFT        2430.69        12.3042      -0.682737        18.2428         42.138        2.01309        18.3283              0              0              0              0
        O7DUMMY          DRIFT        2442.06        43.2258       -2.03731        18.3248        11.8637       0.650014        18.4132              0              0              0              0
        ODUM1FL          DRIFT        2442.44        44.7823       -2.08234        18.3262        11.3897       0.604711        18.4184              0              0              0              0
        OBEL78D          DRIFT        2442.74        46.0221       -2.11751        18.3272        11.0431       0.569315        18.4226              0              0              0              0
           OBFL          DRIFT        2442.93        46.8627       -2.14103        18.3279         10.823       0.545648        18.4254              0              0              0              0
           BPMV           VBPM        2442.93        46.8627       -2.14103        18.3279         10.823       0.545648        18.4254              0              0              0              0
         CPLMON            BPM        2442.93        46.8627       -2.14103        18.3279         10.823       0.545648        18.4254              0              0              0              0
           BPMH          DRIFT        2442.93        46.8627       -2.14103        18.3279         10.823       0.545648        18.4254              0              0              0              0
         OQBMS7          DRIFT        2443.23        48.1416       -2.17633        18.3289        10.5103       0.510128        18.4299              0              0              0              0
         ERQ7IP           MULT        2443.23        48.1416       -2.17633        18.3289        10.5103       0.510128        18.4299              0              0              0              0
           Q7I2           QUAD        2444.16        48.4654        1.83711        18.3319        10.4502       -0.44386        18.4442              0              0              0              0
         ELQ7IP           MULT        2444.16        48.4654        1.83711        18.3319        10.4502       -0.44386        18.4442              0              0              0              0
           OCQ7          DRIFT        2444.45         47.388        1.81044        18.3329        10.7224      -0.477694        18.4486              0              0              0              0
          OLMP0          DRIFT         2444.7        46.4884        1.78788        18.3337        10.9684       -0.50633        18.4523              0              0              0              0
          KICKH        HKICKER         2444.7        46.4884        1.78788        18.3337        10.9684       -0.50633        18.4523              0              0              0              0
            OCT           MULT         2444.7        46.4884        1.78788        18.3337        10.9684       -0.50633        18.4523              0              0              0              0
            DEC           MULT         2444.7        46.4884        1.78788        18.3337        10.9684       -0.50633        18.4523              0              0              0              0
          QGTTI           QUAD         2444.7        46.4884        1.78788        18.3337        10.9684       -0.50633        18.4523              0              0              0              0
          OLMP1          DRIFT        2444.95        45.6001        1.76531        18.3346        11.2287      -0.534966        18.4559              0              0              0              0
           OCFL          DRIFT        2445.46        43.8254        1.71934        18.3364        11.8033      -0.593302        18.4629              0              0              0              0
        OBEL7CI          DRIFT        2445.77        42.7937        1.69204        18.3375        12.1727      -0.627944        18.4669              0              0              0              0
          ODSFL          DRIFT        2446.28        41.0673        1.64534        18.3395         12.853      -0.687196        18.4735              0              0              0              0
           ERDS           MULT        2446.28        41.0673        1.64534        18.3395         12.853      -0.687196        18.4735              0              0              0              0
             DS          SBEND        2449.23        32.1418        1.38069        18.3524        17.9031       -1.02504        18.5047              0              0              0              0
           ELDS           MULT        2449.23        32.1418        1.38069        18.3524        17.9031       -1.02504        18.5047              0              0              0              0
          ODSFL          DRIFT        2449.75        30.7376        1.33392         18.355        18.9942       -1.08429        18.5091              0              0              0              0
        OBEL6TI          DRIFT        2450.05        29.9388        1.30657        18.3566        19.6607       -1.11894        18.5116              0              0              0              0
        ODUM2FL          DRIFT        2450.42        28.9955        1.27351        18.3586        20.4943       -1.16082        18.5145              0              0              0              0
        O6DUMMY          DRIFT        2455.88         17.786       0.779897        18.3972        36.5815       -1.78611        18.5465              0              0              0              0
        ODUM1FL          DRIFT        2456.25        17.2096       0.745734        18.4007        37.9475       -1.82939        18.5481              0              0              0              0
         OBEL6C          DRIFT        2456.55        16.7772       0.719046        18.4034        39.0374        -1.8632        18.5493              0              0              0              0
           OCFL          DRIFT        2457.06        16.0683       0.672996        18.4084        40.9649       -1.92154        18.5513              0              0              0              0
          OLMP0          DRIFT        2457.31        15.7375        0.65039        18.4109        41.9328       -1.95017        18.5523              0              0              0              0
          KICKV        VKICKER        2457.31        15.7375        0.65039        18.4109        41.9328       -1.95017        18.5523              0              0              0              0
            OCT           MULT        2457.31        15.7375        0.65039        18.4109        41.9328       -1.95017        18.5523              0              0              0              0
            DEC           MULT        2457.31        15.7375        0.65039        18.4109        41.9328       -1.95017        18.5523              0              0              0              0
          SQSK2           QUAD        2457.31        15.7375        0.65039        18.4109        41.9328       -1.95017        18.5523              0              0              0              0
          OLMP1          DRIFT        2457.56        15.4179       0.627785        18.4134         42.915       -1.97881        18.5532              0              0              0              0
            OCQ          DRIFT        2457.85        15.0551       0.601088        18.4165        44.0935       -2.01263        18.5543              0              0              0              0
         ELQ6IM           MULT        2457.85        15.0551       0.601088        18.4165        44.0935       -2.01263        18.5543              0              0              0              0
           Q6I2           QUAD        2458.96        15.4578      -0.977125        18.4283        43.6908        2.36201        18.5583              0              0              0              0
         ERQ6IM           MULT        2458.96        15.4578      -0.977125        18.4283        43.6908        2.36201        18.5583              0              0              0              0
            OQS          DRIFT         2459.1        15.7161      -0.993698        18.4297        43.0743        2.34228        18.5587              0              0              0              0
          Q6IT2           QUAD        2459.85        17.3385       -1.17221        18.4369        39.4978        2.42054        18.5616              0              0              0              0
            OSB          DRIFT        2460.07        17.8759       -1.20319        18.4389        38.4115        2.38125        18.5625              0              0              0              0
           BPMV           VBPM        2460.07        17.8759       -1.20319        18.4389        38.4115        2.38125        18.5625              0              0              0              0
           OBFL          DRIFT        2460.27        18.3562       -1.23022        18.4407        37.4783        2.34698        18.5634              0              0              0              0
        OBEL6BI          DRIFT        2460.56        19.0938        -1.2706        18.4432         36.109        2.29576        18.5647              0              0              0              0
         OD5IFL          DRIFT        2462.35        24.0675       -1.51508        18.4565        28.4646        1.98571        18.5735              0              0              0              0
          ERD5I           MULT        2462.35        24.0675       -1.51508        18.4565        28.4646        1.98571        18.5735              0              0              0              0
            D5I          SBEND        2469.27        51.5406       -2.45625        18.4879        9.30443       0.784707        18.6434              0              0              0              0
          ELD5I           MULT        2469.27        51.5406       -2.45625        18.4879        9.30443       0.784707        18.6434              0              0              0              0
         OD5IFL          DRIFT        2471.05        60.7466       -2.69989         18.493        7.05591       0.474654        18.6787              0              0              0              0
        OBEL5CI          DRIFT        2471.35        62.3518       -2.74015        18.4937        6.79092       0.423414        18.6855              0              0              0              0
           OCFL          DRIFT        2471.86        65.1782       -2.80965         18.495        6.40469       0.334975        18.6978              0              0              0              0
          OLMP0          DRIFT        2472.11        66.5916       -2.84376        18.4956        6.24805       0.291561        18.7041              0              0              0              0
          KICKH        HKICKER        2472.11        66.5916       -2.84376        18.4956        6.24805       0.291561        18.7041              0              0              0              0
            OCT           MULT        2472.11        66.5916       -2.84376        18.4956        6.24805       0.291561        18.7041              0              0              0              0
            DEC           MULT        2472.11        66.5916       -2.84376        18.4956        6.24805       0.291561        18.7041              0              0              0              0
          QGTTI           QUAD        2472.11        66.5916       -2.84376        18.4956        6.24805       0.291561        18.7041              0              0              0              0
          OLMP1          DRIFT        2472.36         68.022       -2.87788        18.4962        6.11313       0.248147        18.7106              0              0              0              0
            OCQ          DRIFT        2472.65        69.7332       -2.91816        18.4969        5.98173       0.196875        18.7183              0              0              0              0
         ELQ5IM           MULT        2472.65        69.7332       -2.91816        18.4969        5.98173       0.196875        18.7183              0              0              0              0
           Q5I2           QUAD        2473.76        68.4977        3.99004        18.4994        6.41789      -0.604147        18.7475              0              0              0              0
         ERQ5IM           MULT        2473.76        68.4977        3.99004        18.4994        6.41789      -0.604147        18.7475              0              0              0              0
            OQS          DRIFT        2473.89        67.4562        3.95766        18.4997        6.57989       -0.63202        18.7507              0              0              0              0
          Q5IT2           QUAD        2474.64        61.4195        4.08107        18.5016        7.67491      -0.829838        18.7676              0              0              0              0
            OSB          DRIFT        2474.87        59.5877        4.01604        18.5022        8.06163      -0.879612        18.7722              0              0              0              0
           BPMH          DRIFT        2474.87        59.5877        4.01604        18.5022        8.06163      -0.879612        18.7722              0              0              0              0
           OBFL          DRIFT        2475.07        58.0135         3.9593        18.5027        8.41745      -0.923041         18.776              0              0              0              0
        OBEL45D          DRIFT        2475.37         55.644        3.87233        18.5035        8.99614       -0.98961        18.7815              0              0              0              0
        ODUM1FL          DRIFT        2475.75        52.7589        3.76373        18.5047        9.77535       -1.07274        18.7879              0              0              0              0
        O4DUMMY          DRIFT         2477.8        38.5354        3.17444        18.5119        15.0983       -1.52379        18.8149              0              0              0              0
        ODUM1FL          DRIFT        2478.17        36.1777        3.06583        18.5135        16.2812       -1.60692        18.8187              0              0              0              0
        OBEL45D          DRIFT        2478.48        34.3488        2.97886        18.5149        17.2737       -1.67348        18.8216              0              0              0              0
           OCFL          DRIFT        2478.99        31.3892        2.83247        18.5173        19.0353       -1.78554        18.8261              0              0              0              0
          OLMP0          DRIFT        2479.24        29.9909        2.76061        18.5186        19.9418       -1.84054        18.8281              0              0              0              0
          KICKV        VKICKER        2479.24        29.9909        2.76061        18.5186        19.9418       -1.84054        18.8281              0              0              0              0
            OCT           MULT        2479.24        29.9909        2.76061        18.5186        19.9418       -1.84054        18.8281              0              0              0              0
            DEC           MULT        2479.24        29.9909        2.76061        18.5186        19.9418       -1.84054        18.8281              0              0              0              0
           SQSK           QUAD        2479.24        29.9909         2.7606        18.5186        19.9418       -1.84054        18.8281              0              0              0              0
          OLMP1          DRIFT        2479.49        28.6286        2.68874          18.52        20.8759       -1.89555        18.8301              0              0              0              0
           OCQ4          DRIFT        2479.78         27.071        2.60415        18.5217        22.0105       -1.96029        18.8323              0              0              0              0
         ELQ4IM           MULT        2479.78         27.071        2.60415        18.5217        22.0105       -1.96029        18.8323              0              0              0              0
           Q4I2           QUAD        2481.59        25.5049       -1.65652        18.5332        22.5752         1.6799        18.8446              0              0              0              0
         ERQ4IM           MULT        2481.59        25.5049       -1.65652        18.5332        22.5752         1.6799        18.8446              0              0              0              0
           OQS4          DRIFT        2481.72        25.9384       -1.67562         18.534        22.1411        1.65788        18.8455              0              0              0              0
          Q4IT2           QUAD        2482.47         28.216       -1.34946        18.5384        19.9876        1.22443        18.8512              0              0              0              0
           OSB4          DRIFT        2482.72        28.9015       -1.37462        18.5398        19.3793        1.19296        18.8532              0              0              0              0
           BPMV           VBPM        2482.72        28.9015       -1.37462        18.5398        19.3793        1.19296        18.8532              0              0              0              0
         CPLMON            BPM        2482.72        28.9015       -1.37462        18.5398        19.3793        1.19296        18.8532              0              0              0              0
           BPMH          DRIFT        2482.72        28.9015       -1.37462        18.5398        19.3793        1.19296        18.8532              0              0              0              0
          OBFL4          DRIFT        2483.34        30.6237       -1.43588        18.5431        17.9642        1.11634        18.8585              0              0              0              0
        AP1P41B         MARKER        2483.34        30.6237       -1.43588        18.5431        17.9642        1.11634        18.8585              0              0              0              0
        OBSK1IB          DRIFT        2483.38        30.7459       -1.44013        18.5433        17.8695        1.11102        18.8588              0              0              0              0
         MVALVE         MARKER        2483.38        30.7459       -1.44013        18.5433        17.8695        1.11102        18.8588              0              0              0              0
         O3B1L0          DRIFT        2483.42        30.8685       -1.44438        18.5435        17.7753        1.10571        18.8592              0              0              0              0
        AP1P40B         MARKER        2483.42        30.8685       -1.44438        18.5435        17.7753        1.10571        18.8592              0              0              0              0
         O3B1L1          DRIFT        2483.64        31.4969       -1.46597        18.5446        17.3037        1.07872        18.8612              0              0              0              0
        AP1P39B         MARKER        2483.64        31.4969       -1.46597        18.5446        17.3037        1.07872        18.8612              0              0              0              0
         O3B1L2          DRIFT        2483.82        32.0304       -1.48405        18.5455        16.9176         1.0561        18.8629              0              0              0              0
        AP1P38B         MARKER        2483.82        32.0304       -1.48405        18.5455        16.9176         1.0561        18.8629              0              0              0              0
         O3B1L3          DRIFT        2484.15        33.0306       -1.51737        18.5472        16.2276        1.01443        18.8661              0              0              0              0
        AP1P37B         MARKER        2484.15        33.0306       -1.51737        18.5472        16.2276        1.01443        18.8661              0              0              0              0
         OELDFL          DRIFT        2484.27        33.3951       -1.52933        18.5477        15.9867       0.999474        18.8672              0              0              0              0
        ELCDETV          DRIFT        2484.27        33.3951       -1.52933        18.5477        15.9867       0.999474        18.8672              0              0              0              0
         OELDFL          DRIFT        2484.39        33.7624       -1.54129        18.5483        15.7493       0.984516        18.8684              0              0              0              0
        AP1P36B         MARKER        2484.39        33.7624       -1.54129        18.5483        15.7493       0.984516        18.8684              0              0              0              0
         O3B1L4          DRIFT        2484.61        34.4326       -1.56287        18.5493          15.33        0.95752        18.8707              0              0              0              0
        AP1P35B         MARKER        2484.61        34.4326       -1.56287        18.5493          15.33        0.95752        18.8707              0              0              0              0
         O3B1L5          DRIFT        2484.93        35.4602       -1.59541        18.5508        14.7202       0.916836        18.8741              0              0              0              0
        AP1P34B         MARKER        2484.93        35.4602       -1.59541        18.5508        14.7202       0.916836        18.8741              0              0              0              0
        OCPULFL          DRIFT        2485.01         35.704       -1.60302        18.5511        14.5812       0.907308        18.8749              0              0              0              0
           CPUL          DRIFT        2485.01         35.704       -1.60302        18.5511        14.5812       0.907308        18.8749              0              0              0              0
        OCPULFL          DRIFT        2485.08        35.9488       -1.61064        18.5515        14.4436        0.89778        18.8758              0              0              0              0
        AP1P33B         MARKER        2485.08        35.9488       -1.61064        18.5515        14.4436        0.89778        18.8758              0              0              0              0
         O3B1L6          DRIFT        2486.43        40.4754       -1.74549        18.5571        12.2493       0.729136        18.8919              0              0              0              0
        AP1P32B         MARKER        2486.43        40.4754       -1.74549        18.5571        12.2493       0.729136        18.8919              0              0              0              0
        OCPULFL          DRIFT        2486.51         40.742       -1.75311        18.5574         12.139       0.719608        18.8929              0              0              0              0
           CPUL          DRIFT        2486.51         40.742       -1.75311        18.5574         12.139       0.719608        18.8929              0              0              0              0
        OCPULFL          DRIFT        2486.59        41.0097       -1.76073        18.5577          12.03        0.71008        18.8939              0              0              0              0
        AP1P31B         MARKER        2486.59        41.0097       -1.76073        18.5577          12.03        0.71008        18.8939              0              0              0              0
         O3B1L7          DRIFT        2487.93        45.9411       -1.89557        18.5627         10.342       0.541435        18.9132              0              0              0              0
        AP1P30B         MARKER        2487.93        45.9411       -1.89557        18.5627         10.342       0.541435        18.9132              0              0              0              0
        OCPULFL          DRIFT        2488.01        46.2306       -1.90319        18.5629        10.2603       0.531908        18.9144              0              0              0              0
           CPUL          DRIFT        2488.01        46.2306       -1.90319        18.5629        10.2603       0.531908        18.9144              0              0              0              0
        OCPULFL          DRIFT        2488.09        46.5212       -1.91081        18.5632        10.1799        0.52238        18.9156              0              0              0              0
        AP1P29B         MARKER        2488.09        46.5212       -1.91081        18.5632        10.1799        0.52238        18.9156              0              0              0              0
         O3B1L8          DRIFT        2489.44        51.8575       -2.04566        18.5675        8.99827       0.353735        18.9381              0              0              0              0
